WebAppID,CategoryID,Subject,MainText,Rating,Remarks
99,5,feature request,"Server error	In Belgium I bought on PlayStore and says need extra 160 MB to download, but always get server error 5002.  Thanks for taking my money!",1,M_2870 AppID: #5_Plants vs Zombies Src: playStore_random
99,5,feature request,Lame	Screen goes black when focusing. Lag. Long initialization. Please fix some.,1,M_2871 AppID: #1_Camera Zoom FX Src: playStore_random
99,5,feature request,Galax s4	Can't search for friends online,1,M_2872 AppID: #3_skype Src: playStore_random
99,5,feature request,"Doesnt work	Teamspeaks preloaded channel works, but app crashes upon connecting to any other server. Too bad, could've been useful.",1,M_2873 AppID: #1_Teamspeack 3 Src: playStore_random
99,5,feature request,SO DUMB.	I paid for this game. Tried to download it and it won't let me...I also can't get a refund! FIX THIS!!,1,M_2874 AppID: #7_Worms 2 Armageddon Src: playStore_random
99,5,feature request,"update kept crashing	What was a barely usable programme to begin with, kept crashing after I updated. So I have now Uninstalled it.",1,M_2875 AppID: #6_androidOpenOffice Src: playStore_random
99,5,feature request,Didn't work	Ive been trying to download this game for a week and it will not load at all disappointed because it looks like a great game,1,M_2876 AppID: #9_Modern Combat 4 Zero Hour Src: playStore_random
99,5,feature request,"Badd	The New Updated One Sucks . It Dosent Even Save THE picturess.
",1,M_2877 AppID: #3_ Wondershare PowerCam Src: playStore_random
99,5,feature request,"Shocking	Played this on a iPad and it was quality. Download it on my Xperia z tablet and the game is upside down. It is impossible to play and gone past the refund stage, no worth risking losing 2.99 in my opinion",1,M_2878 AppID: #6_Assassins Creed Pirates Src: playStore_random
99,5,feature request,Please	It won't let me sign out plz fix plz I have a rca 7inch tablet,1,M_2879 AppID: #3_skype Src: playStore_random
99,5,feature request,Hhfg	Too slow to download,2,M_2880 AppID: #9_Perfect365 Gesichts-Make-Up Src: playStore_random
99,5,feature request,Okay that's it!!	Everytime i download this app it says that it's finish downloading and then when i search i don't found it and when i open the playstore i open viber and it says that i want to download it again!!,2,M_2881 AppID: #5_viber Src: playStore_random
99,5,feature request,Seems fun	This seems like a fun game but keeps crashing whenever it goes to a new screen. I think it takes to much ram.,2,M_2882 AppID: #6_Assassins Creed Pirates Src: playStore_random
99,5,feature request,Not good now game	Game freezes don't know why please help can't get out of game,2,M_2883 AppID: #4_Landwirtschafts-Simulator 14 Src: playStore_random
99,5,feature request,So slow loading at first	Buggy new update,2,M_2884 AppID: #8_XDA Premium Src: playStore_random
99,5,feature request,Hey	Whats wrong with this app... It does not allow me to.choose pic from gallery..,2,M_2885 AppID: #6_MomentCam Src: playStore_random
99,5,feature request,Problems	I signed out and tried to sign back in later and it says i have no pages to manage.,2,M_2886 AppID: #3_Seitenmanager Src: playStore_random
99,5,feature request,Poor !	Why it doesn't work? I've captured my face then it shown processing but nothing happens and keep returning me to the camera. Please fix it . I'm using galaxy tab 7.0 plus,2,M_2887 AppID: #6_MomentCam Src: playStore_random
99,5,feature request,"Can't read text boxes well	Decent, but can't seem to read documents with text boxes and images very well...",2,M_2888 AppID: #1_OfficeSuite Pro 7  (PDF und HD) Src: playStore_random
99,5,feature request,"Battery hungry beyond belief	if I had the application open, a full charge can be gone in 4 to five hour, while normally lasts 16... have to keep it open just when needed.",2,M_2889 AppID: #3_skype Src: playStore_random
99,5,feature request,Very fun game yet buggy	Absolutely no sound in game and several game crashing bugs through story mode,2,M_2890 AppID: #7_Worms 2 Armageddon Src: playStore_random
99,5,feature request,Worked great at first...	Worked great with the scheduling feature for a while... Now it says for me to check my connection and that an unexpected error occurred. I tried it on both wifi and 4g. I also tried restarting the phone and uninstalling and reinstalling the program. No help. I have a ZTE Avid.,2,M_2891 AppID: #3_Seitenmanager Src: playStore_random
99,5,feature request,"Broken Multiplayer	Multiplayer doesn't work at all, I just get failed to connect every time. Would give 5 stars if online ever gets fixed.",2,M_2892 AppID: #7_Worms 2 Armageddon Src: playStore_random
99,5,feature request,"Doesn't start up	The app gets to the loading screen and then force closes, please fix. Running Android 4.4.2 kit kat on a nexus 7 2013. I'm assuming it force closes as I'm using ART runtime. Please update to work with ART! :-)",2,M_2893 AppID: #9_Modern Combat 4 Zero Hour Src: playStore_random
99,5,feature request,"New Update Is Rubbish	Its now really laggy and slow when going into the filters,  for manual focus, for turning the flash on and off, I much preferred the old interface - samsung galaxy s3 mini
",2,M_2894 AppID: #3_ Wondershare PowerCam Src: playStore_random
99,5,feature request,N4 kitkat	Still getting dark images on pictures taken with flash despite update.,2,M_2895 AppID: #1_Camera Zoom FX Src: playStore_random
99,5,feature request,Hmmm	Messages I receive on my app don't show on the laptop version of Skype and vice versa.,2,M_2896 AppID: #3_skype Src: playStore_random
99,5,feature request,Samsung s3	Amazing graphics but it keeps crashing..either during the race or at the end of it!! Please fix the definitely 5 stars!!!!!,2,M_2897 AppID: #3_Need for Speed Most Wanted Src: playStore_random
99,5,feature request,Annoyed	I would like to log in one time and it stays logged on. Also my camera would not work on here but it works fine with my other apps.... need to fix asap.,2,M_2898 AppID: #3_skype Src: playStore_random
99,5,feature request,Glitchy	Would never load my new emails. Switched back to native email client on my Note II.,2,M_2899 AppID: #8_gmx mail Src: playStore_random
99,5,feature request,"Was working...	Now it corrupts every docx file I save.  This has cost me hours of work.  I paid for this?  Editors Choice, really?  I cannot recommend this program in its current state.  Nexus 10, 4.4",2,M_2900 AppID: #1_OfficeSuite Pro 7  (PDF und HD) Src: playStore_random
99,5,feature request,Developers nd attention here.	Aftr processing the quality of the picture gts dampened or turns bad... need to fix ths all,2,M_2901 AppID: #1_PicsArt - Photo Studio Src: playStore_random
99,5,feature request,"Popularity from Herd Behavior	Millions of users can be wrong. This app and application has a poor interface,  allows all sorts of strangers to harass you,  is not intuitive.  The messaging only works sometimes, no indication of it has been read or not.  It is a bandwidth hog. Corporations hate it on their networks. Oh and I still have out installed. Part of the herd....  :(",2,M_2902 AppID: #3_skype Src: playStore_random
99,5,feature request,Great game but.....	I really like this game but it wont display properly on my Samsung Galaxy Ace. I get a white background. Please fix or I want my money back.,2,M_2903 AppID: #5_Plants vs Zombies Src: playStore_random
99,5,feature request,NEEDS FIXING	Everytime I get ready to use the picframe and go to pick a photo when I return to the frame it only shows the texture. I have to go through this same problem everytime I use it. Restarting my phone is the only way to get it right up until I want to use it again. Please fix!! ASAP,2,M_2904 AppID: #6_Photo Studio PRO Src: playStore_random
99,5,feature request,"Loved it until...	The most recent update has left me less than pleased. Double posting pics, messing up the way cover photos look, it's NOT better in fact it's worse. I use to give it 4 stars now it barely gets 2. Please fix before I lose more fans.",2,M_2905 AppID: #3_Seitenmanager Src: playStore_random
99,5,feature request,"Functionality is as advertised, but still buggy	I use DSLR controller via wifi on a 6D. During operation varying function such as aperture control, white balance, etc would cease to react irreproducably. Timed bulb exposure (being the only advantage over Canon's own app and the reason why I bought the app) causes the app and the camera (!) to crash. Disappointing and expensive. I keep hoping for more reliable updates.",2,M_2906 AppID: #3_DSLR Controller (BETA) Src: playStore_random
99,5,feature request,Wont create team	The game is good but when I try to create the team all I get is a go back button.,2,M_2907 AppID: #7_Worms 2 Armageddon Src: playStore_random
99,5,feature request,"No sound.	Google Nexus 7 2013  This is a 5 star game, otherwise. Fix the sound so I can change my rating.",2,M_2908 AppID: #7_Worms 2 Armageddon Src: playStore_random
99,5,feature request,Idk	Why does it FOREVER to download!?! I have a galaxy 3 mini and its so long :'( Like i downloaded it cuz its says download over wifi and i accepted it and it was still downloading for two !@#$ing hrs!!!!!,2,M_2909 AppID: #9_Modern Combat 4 Zero Hour Src: playStore_random
99,5,feature request,So so	Why cant email be marked as unread? Why when I reply to an email it turns up in my inbox?,2,M_2910 AppID: #8_gmx mail Src: playStore_random
99,5,feature request,Bad control	It's really hard to play. Controls are real challenge. And it's killing all the fun,2,M_2911 AppID: #7_Worms 2 Armageddon Src: playStore_random
99,5,feature request,Force closes all the time	This app isn't worth the money. It crashes more than any of my other camera apps & makes me restart my phone before I can reopen the app.,2,M_2912 AppID: #1_Camera Zoom FX Src: playStore_random
99,5,feature request,Fx is waste	I clicked photos in fx mode but unable to open that in mobile or pc.,2,M_2913 AppID: #1_Camera Zoom FX Src: playStore_random
99,5,feature request,Could be better	App freezes time to time and laggy.,2,M_2914 AppID: #8_XDA Premium Src: playStore_random
99,5,feature request,"When it works great !	Keeps freezing and not completing so really annoying after you've spent so long doing it, lets app down because it I great when it does work",2,M_2915 AppID: #2_flipagram Src: playStore_random
99,5,feature request,"Can't open the apps	Whenever I open the apps it shut down after few seconds. I tried uninstall and reinstall, and its the same. It was ok before the last update.",2,M_2916 AppID: #10_line gratis anrufe Src: playStore_random
99,5,feature request,"After the update, this game crashes after any battle.	Please fix the problem!",2,M_2917 AppID: #6_Assassins Creed Pirates Src: playStore_random
99,5,feature request,Help	Won't let me download its saying I have no memory on my phone but I do I have loads :/,2,M_2918 AppID: #3_Need for Speed Most Wanted Src: playStore_random
99,5,feature request,Can't play	I have brought this because it is amazing but now i can't play this because it dose not work on android and i am on Samsung pad 2 and won't work update soon as possible please i can't wait to play and hurry up,2,M_2919 AppID: #5_Plants vs Zombies Src: playStore_random
99,5,feature request,worst	it ws awesome app before d last update doesent show my pictures,2,M_2920 AppID: #7_Cymera - Camera & Photo Editor Src: playStore_random
99,5,feature request,"Native crash when selecting the new ship	Update: they fixed the 0 of 0 issue, but app got native crash when selecting the new ship... Pros: nice graphics, beautiful ocean simulation. Cons: no immersive mode for 4.4 devices, the game is a bit short and game mode/event is too simple, the battle gets a bit boring after a few hours.",2,M_2921 AppID: #6_Assassins Creed Pirates Src: playStore_random
99,5,feature request,Love this game. But since the update it crashes every time I sink my first battle since update. I'm on the galaxy note 2. Please fix and I'll go back to 5 stars,2,M_2922 AppID: #6_Assassins Creed Pirates Src: playStore_random
99,5,feature request,Keeps auto-deleting every 3 days	This app is quite nice but ever since the last update it keeps auto deleting. I have re-installed it thrice including today. That is just wrong!,2,M_2923 AppID: #1_PicsArt - Photo Studio Src: playStore_random
99,5,feature request,Wont load	I have been playin this for few weeks now all of sudden it wont load,2,M_2924 AppID: #5_Plants vs Zombies Src: playStore_random
99,5,feature request,"Needs ART support	Game was just updated today and still doesn't support ART runtime. Opens to main screen then force closes. Works fine on dalvik, but it is the only app I have that doesn't work on ART.  Once this problem has been addressed will update review and rating.",2,M_2925 AppID: #9_Modern Combat 4 Zero Hour Src: playStore_random
99,5,feature request,"Fix availability in andriod	I can't open the game now. Please have the update version on android phones. I'll wait or if not, uninstall it.",2,M_2926 AppID: #5_Plants vs Zombies Src: playStore_random
99,5,feature request,How disappointing!!	Love the easiness of the upload of pics and music..however. EVERY SINGLE TIME I GO TO POST MY VIDEO IT BLINKS CANNOT PLAY VIDEO..ON.TOP OF that I paid 1.99 for my own watermark and I can't watch MY VIDEO!!!,2,M_2927 AppID: #2_flipagram Src: playStore_random
99,5,feature request,"Note 3 online not working	Couple of weeks ago im able to play in online and now it says cant connect check ur network, but i have highspeed internet",2,M_2928 AppID: #9_Modern Combat 4 Zero Hour Src: playStore_random
99,5,feature request,Bug in new update	Favourite tab is not working please check n solve the issue.,2,M_2929 AppID: #8_XDA Premium Src: playStore_random
99,5,feature request,"It would be good if....	It eould be good if the focus wasn't screwed up. Works fine on all the other camera apps except this one.  Focus set as macro acts like its set on auto, set as auto it acts as macro. And forGET it if its on night shot.",2,M_2930 AppID: #1_Camera Zoom FX Src: playStore_random
99,5,feature request,Black screen on nexus 7	When the race starts the screen goes black. Can't see car or the track. Please help.,2,M_2931 AppID: #3_Need for Speed Most Wanted Src: playStore_random
99,5,feature request,zzzz	keeps closing/crashing losing all my work zzzz FIX IT!,2,M_2932 AppID: #2_flipagram Src: playStore_random
99,5,feature request,"All my apps are intrusive??	What happened? I have had my apps since then. But all of a sudden, antivitus is telling that 101 threats was found? (All apps)?? Howcome?! All my apps are downloaded from playstore. There should be threat even before if all my apps are really intrusive!",2,M_2933 AppID: #4_antivirus GRATIS Src: playStore_random
99,5,feature request,Some help here?	My messages won't send and they continue to say pending. Some help would be nice.,3,M_2934 AppID: #3_skype Src: playStore_random
99,5,feature request,hanging the phone	it is hanging the phone so that I must 2 restart>,3,M_2935 AppID: #3_Seitenmanager Src: playStore_random
99,5,feature request,Please fix	It's a good game but it don't save when your online if you don't fix it I want my money back,3,M_2936 AppID: #9_Modern Combat 4 Zero Hour Src: playStore_random
99,5,feature request,"Video call camera	Please fix camera for video call on Galaxy Tab 2 7"", receiver see me upside down..",3,M_2937 AppID: #10_line gratis anrufe Src: playStore_random
99,5,feature request,"Widget problem	There are problem in widget after some days widget gone and not show in Widgets bar
",3,M_2938 AppID: #8_es_task_manager Src: playStore_random
99,5,feature request,"It's ok	I'd give it a higher rating,  but I have a small problem. My problem is that I've tried to more than once import my bookmarks from Android and it keeps crashing. Please fix. Thanks.",3,M_2939 AppID: #6_firefox Src: playStore_random
99,5,feature request,Ok	Love the game but after update its at 0mb/0mb and not loading im ysing the Samsung galaxy s4 active,3,M_2940 AppID: #6_Assassins Creed Pirates Src: playStore_random
99,5,feature request,Good	Since I downloaded this I'm having huge storage issues on my phone.,3,M_2941 AppID: #9_Modern Combat 4 Zero Hour Src: playStore_random
99,5,feature request,"Great game, sound not working though	Sound stopped working mid game and now it won't start! Rebooted phone and reinstalled with no luck ! Otherwise a great worms game!",3,M_2942 AppID: #7_Worms 2 Armageddon Src: playStore_random
99,5,feature request,Nice update but still crash sometimes	New updates now just fine...but still crashes sometime while playing especially at chapter 5 while fighting man o war on storm weather...force quit to home screen~ hope for the fixes,3,M_2943 AppID: #6_Assassins Creed Pirates Src: playStore_random
99,5,feature request,Wth	Worked fine u see the video with the music once u put it on instagram it cuts it at the end or it just turned all black,3,M_2944 AppID: #2_flipagram Src: playStore_random
99,5,feature request,Mixed review	This game works great on my HTC Desire X but not on my samsung galaxy tab3 (Stock Jellybean) (weapons and everything else goes invisible and is near impossible to play) Please fix this as its a great game. If you want more info about the issue please reply,3,M_2945 AppID: #9_Modern Combat 4 Zero Hour Src: playStore_random
99,5,feature request,Black screen	I get black screen after using flash. It seem to be random. Anyone else experienced the same problem?,3,M_2946 AppID: #1_Camera Zoom FX Src: playStore_random
99,5,feature request,Cannot get my code!	I can't get my code even I send my phone number already. Please fix it!,3,M_2947 AppID: #5_viber Src: playStore_random
99,5,feature request,Fix it please!	This new update detected as malware :(,3,M_2948 AppID: #6_MomentCam Src: playStore_random
99,5,feature request,Please fix this	I still cant download it..,3,M_2949 AppID: #6_MomentCam Src: playStore_random
99,5,feature request,"Non existant support	I trust the name however why cannot this app optimise as it says it does eg closing unused apps. Emailed support 6 months ago and no response. Unacceptable poor service from a famous brand.
",3,M_2950 AppID: #6_Antivirus PRO Src: playStore_random
99,5,feature request,"No ignore list on Nexus 7 with android 4.3	Fix it please.
",3,M_2951 AppID: #8_es_task_manager Src: playStore_random
99,5,feature request,Working fine on wlan but distortion on mobile internet,3,M_2952 AppID: #5_viber Src: playStore_random
99,5,feature request,"Good when it works, but annoying when it plays up	Getting fed up of having to uninstall because it doesn't allow you to work on a new picture....",3,M_2953 AppID: #6_Photo Studio PRO Src: playStore_random
99,5,feature request,Good but sad	Good game overall but couldnt open game so reinstalled and lost progress. Also i bought coins and lost those also. Other than that a great game,3,M_2954 AppID: #5_Plants vs Zombies Src: playStore_random
99,5,feature request,"Not very impressive	I am a graduate student and I use my tablet a lot for taking notes during presentation and to read papers. I am disappointed as I can't use the software to present ppt. Also, the draw free form option is not very user friendly as it doesn't allow to draw in different colors nor to erase.",3,M_2955 AppID: #1_OfficeSuite Pro 7  (PDF und HD) Src: playStore_random
99,5,feature request,"Gd app	I think its a great app used it all the time to shut down other running apps..altho i need to delete it bcuz i dont have room on my fone,but cant! It will not uninstall at all says it needs to b deactivated, which i did n still not uninstalling at all! NEED HELP!",3,M_2956 AppID: #4_antivirus GRATIS Src: playStore_random
99,5,feature request,"It's a great app which I use daily...	However, it crashes and force closes a hell of a lot on my Note 3. Fix this and it's 5 stars, as I much prefer the app to navigating the Web page on my phone",3,M_2957 AppID: #8_XDA Premium Src: playStore_random
99,5,feature request,Like it a lot	But when changing the flash setting it still activates while in the OFF position. Freezing. Sometimes not focusing and I'll have to reinstall or Clear Data to get it working again.,4,M_2958 AppID: #1_Camera Zoom FX Src: playStore_random
99,5,feature request,Bug	The gold mystery sprout does not work. Should be a 100% chance to give me a plant that I don't have. Just getting kinds that I have already.,4,M_2959 AppID: #5_Plants vs Zombies Src: playStore_random
99,5,feature request,Freezes	It's a good game but sometimes it crashes and needs to be forcefully stopped and restated,4,M_2960 AppID: #6_Assassins Creed Pirates Src: playStore_random
99,5,feature request,"Works fine and fun	Everything's good now only problem is, is like mentioned on by another commentor is the it crashes when u scroll through ship selection other then that little problem it's fun to play good job ubi and it also says theres a Google play edition ship but I cant find it.",4,M_2961 AppID: #6_Assassins Creed Pirates Src: playStore_random
99,5,feature request,"not bad on android but..	for some reasons I can't view my Pages' album in full screen (instead i got a tiny preview in the middle with left/right button on both side...Yet on IOS version, the photo are full screen, please fix this!!!  Thanks!",4,M_2962 AppID: #3_Seitenmanager Src: playStore_random
99,5,feature request,"Good but	Was running perfectly before the update,task killer no working Displays no tasks",4,M_2963 AppID: #4_antivirus GRATIS Src: playStore_random
99,5,feature request,"Pretty good!	I've edited many photos using this application already. Something to probably address is the photo not always saving what you're looking at in the preview. The beautify tool is a good example of this, as it may look fine in preview, but when you save it, you don't exactly get the same quality. Sometimes it turns out a little pixalated, but overall a remarkable app! I use this in conjunction with other apps.
",4,M_2964 AppID: #10_Perfectly Clear Src: playStore_random
99,5,feature request,Galaxy S4 GPE	I have a galaxy s4 google play edition and can't save to the external sd card.  Otherwise great app.  You can choose the external sd as your save location but it won't save to it.,4,M_2965 AppID: #1_Camera Zoom FX Src: playStore_random
99,5,feature request,Very good.	Need to update voice ...sometime back ground noise comes Thanks,4,M_2966 AppID: #5_viber Src: playStore_random
99,5,feature request,Bugged	The last update caused the game to stop working. It won't even start now. Please fix.  New update still didn't fix anything. :/,5,M_2967 AppID: #7_Worms 2 Armageddon Src: playStore_random
99,5,I wish...,"It would pull the contacts I have on facebook, but not on my phone, and put them on my phone.",3,M_2968 AppID: 300176824 Src: AppStore_Random
99,5,Great app,Overall a great app.  I use it daily. It would be helpful if entrance and communion antiphons were included. I do not appreciate the new  in app purchase feature.  The saint of the day should either be included with the program or have a way to remove the buy button for those who do not want to purchase this.,5,M_2969 AppID: 307312434 Src: AppStore_Random
99,5,Now with in-app stats!,"///Update///

149 rounds recorded. iPhone 3GS. Battery 70-80% left after rounds. Still no side game tracking but the notes feature works somewhat for that. Finally fivesomes! Sixsomes! THE BEST APP FOR GOLF!

17 rounds under my belt with this app now and still very happy. The new in-app stats (v.1.3) blew me away!  Still waiting for side games (skins, etc.). I'm confused why so many golfers leave their phone on the entire round? I pull mine out as I'm walking up to my ball, usually while I'm 20-30 yards away, I get positive satellite lock by the time I'm standing over the ball, read my yardage and put the phone back to sleep. After putting I whip it out, score the entire foursome (takes about 15 seconds total) and then put it back to sleep. I consistently have 80-85% battery life after my round is complete.

Once we get side games/betting included in a future update I will be even more of a cheerleader for this app!   
////////////////////\\\\\\\\\\\\\\\\\\\\\
Used Golfshot for my last 6 rounds and I will continue to use it forever! It's accurate, easy to use, and being able to email your scorecard to your buddies and review actual stats for yourself are perks I didn't know I wanted, but now I can't live without!

Ended up being cheaper to buy a new iPhone 3GS AND this app than the skycaddie I was looking at. Stand alone golf GPS units are in serious trouble.",5,M_2970 AppID: 319897973 Src: AppStore_Random
99,5,needs a few more tweeks,"good app, but to make it a great app, video would be a great feature. A must need is to make the timer continuous. After the 5 sec. countdown it would be great for it to restart automatically for continuous self shots. Please add that.",3,M_2971 AppID: 329670577 Src: AppStore_Random
99,5,I Need Backups or Dropbox Back,I've had this app for about a year. I love it but can you bring back backups or dropbox so I can transfer files to my laptop. Please do this,3,M_2972 AppID: 343307433 Src: AppStore_Random
99,5,Last update=down grade,"The one good thing about the last update ws the ability to make folders. But, you are not able to make folders inside folders. I wish you could. The bad things about the last update? Now typing has lag which is very annoying. I don't see how that happened since there is no crazy graphical interface or anything animated. The major thing that is pretty much a deal breaker for most people is the removal of the TAB button. I always hated that the TAB button was up on the ruler. I would prefer having only one shift key and place the TAB on the keyboard. But now i wish it was back up top at least. Now you have to go through a complicated process and menu to use it. I've stopped using Pages now since it is such a pain to tab unless you are using a bluetooth keyboard.",1,M_2973 AppID: 361309726 Src: AppStore_Random
99,5,"Wanting MORE, Awesome app","I actually believe this app is totally awesome in helping me prepare for my boards. However, just as the muscle name is given in audio; I wish there was an option hearing all the muscles info in audio. For me, retaining info comes better in audio, activities, and constant quizzing.",5,M_2974 AppID: 364894966 Src: AppStore_Random
99,5,Perfect!!!,This is the best video editor ever!!! I also like extras for iMovie but the only thing was that I wished I could cut out things people said that I didn't want. Other than that I love it!!!,5,M_2975 AppID: 377298193 Src: AppStore_Random
99,5,Much Improved,I like the new features that make the product more Stanza-like. I still would like to be able to go directly from the library list to the current place in any given book without having to pass by the TOC page.,4,M_2976 AppID: 387136454 Src: AppStore_Random
99,5,Best App Ever!,"I have already submitted a review when I first downloaded stating That this App is the best. Well, yesterday it proved itself. I have a health condition and yesterday I had to go to the hospital. I just emailed myself my list, printed it and was able to give it to doctor. Even the Nurses and Doctors were impressed. 

There is one thing, however, that I think would make this App even better. Add a COMMENT Area so you can write comments regarding yourself or the medications or whatever.",5,M_2977 AppID: 387365379 Src: AppStore_Random
99,5,"Okay for chains, no good otherwise","Great idea for an app and works okay for gas and chain restaurants, but that is literally all you will find. No grocery stores, cafes, or anything that is not fast food or large chains. No coffee shops other than Starbucks and no foreign foods, and definitely nothing remotely healthy. Also lacking an option for submissions.I was excited at the possibilities for this app but the reality is much more disappointing.",1,M_2978 AppID: 401746066 Src: AppStore_Random
99,5,Works great,"99cents can't go wrong. I'd like to have a map feature, but overall it does what it was programmed to do well.",5,M_2979 AppID: 403692190 Src: AppStore_Random
99,5,Nice little niche,"I have Day One on both my iOS devices, and my Mac. It just works beautifully, seamlessly, and smoothly.

Add simple photo function, and you'll rule the journal app world. 

Five star!",5,M_2980 AppID: 421706526 Src: AppStore_Random
99,5,Great app..,"This is cool app I've used before.. but no search function.. ^^;; 

I need it much..",4,M_2981 AppID: 421706526 Src: AppStore_Random
99,5,Suggestions,Great app! Couple suggestions for the next update though. Add a way to see the degree of angles and also it would be great to actually be able to have two videos side by side to compare.,5,M_2982 AppID: 472006138 Src: AppStore_Random
99,5,"Fantastic UI, but missing a few features","Clear has one of the best-designed user interfaces I've ever encountered on the iPhone/iPad. It is the way apps should be. So simple and easy. I'm giving it 5 stars despite some shortcomings:

1. It would be nice to sync with the desktop (iCal?) and between devices.
2. It needs Reminders and Alerts (and Due Dates, etc.)
3. Some kind of support for longer notes. Right now, single-tapping an item lets you edit the item. Maybe double-tapping should let you open an item's ""detail page"" where you could enter the due date, add an alarm, or type a longer note. 
4. Also, sharing a list? It would be great if my wife and I could add to or just see each other's shopping lists. Though now, I admit this is ""feature creep"" that could detract from Clear's simplicity.",5,M_2983 AppID: 493136154 Src: AppStore_Random
99,5,Excellent App,Simple enough to use and I love the recurring transactions. No more forgetting and figuring out how to balance my checkbook every month. The other reason I got the app is because it can export to Quickbooks although I have not used that feature yet. The reports are great. Would love to be able to have main categories and sub-categories. That's the only thing missing in my opinion to make this a truly robust stand-alone financial management app. Keep up the good work!,5,M_2984 AppID: 494333145 Src: AppStore_Random
99,5,It works idiots??,"Ok people...this app works and if you are too stupid to figure out how to make something so simple work, you shouldn't own a smart phone, especially the iPhone. The only thing keeping this from 5 stars is the addition of all the contacts. Looking forward to future updates. ????????",4,M_2985 AppID: 520376062 Src: AppStore_Random
99,5,Great app but...,"It needs a few things like some more cheats and another game mode:Zombies or instead just call it ""walking dead syndrome"" superb app, though",5,M_2986 AppID: 525818839 Src: AppStore_Random
99,5,Well...,"I love this app. Its so easy to learn how to use it and its very easy to understand. The only thing I don't like is that if you choose the option to show what the temp feels like, you can't see what the temp actually is. I would love to be able to see both at the same time.",4,M_2987 AppID: 542875991 Src: AppStore_Random
99,5,Not bad,I just wish it would notify me if I go below a certain dollar amount,2,M_2988 AppID: 301724680 Src: AppStore_Random
99,5,pretty good,this is a pretty good app. great to be free. it is super slow on load time. that needs to be fixed. also change the default time. it's so annoying because sometimes I forget to change it and dont see all my hw. also push notofications would be wonderful! other than that it's great. I'm a sophomore math major taking 20 hours and this app helped me stay on top of things!,4,M_2989 AppID: 303490844 Src: AppStore_Random
99,5,Works well,Easy to use. I wished it was able to determine what hole you were on.,4,M_2990 AppID: 322399059 Src: AppStore_Random
99,5,Commuter,Very nice. Better if map would center on my location automatically when I trim app on.,4,M_2991 AppID: 324384027 Src: AppStore_Random
99,5,Oh well..,They should add the function to buy Starbucks gift cards via iTunes store. I wonder if they'll add that when iOS6 comes in with passbook?,1,M_2992 AppID: 331177714 Src: AppStore_Random
99,5,Please integrate with WW Kitchen,"I also like WW Kitchen and often add my own recipes. It would be great if the two apps were integrated so if I added a recipe in WW Kitchen, I could pull it up in WW Mobile.",4,M_2993 AppID: 331308914 Src: AppStore_Random
99,5,Needs,They should add the photo editting option.Then this app would be perfect.,3,M_2994 AppID: 331975235 Src: AppStore_Random
99,5,Incredible - on every level!!!,"I sat down and worked out the equiv. IQ for each category based on the data given and Average professional college IQ used for this program 119.985 ~120.

It would be really nice to get an integrated IQ-Equiv feature that showed us this information like the excel calculator I made for myself.

Keep up the great work!",5,M_2995 AppID: 338945375 Src: AppStore_Random
99,5,Suggestion for Hold Mail,It seems like it would be a great addition to have the hold mail feature from your website here also.  Please include this in the next release!,3,M_2996 AppID: 339597578 Src: AppStore_Random
99,5,Awesome!!!,Would totally give 5 stars if u didn't have to use the app by itself & send from there! Would be nice to be able to choose app from inside text message or email! Can u work on that?,4,M_2997 AppID: 341446764 Src: AppStore_Random
99,5,Feature Request,"First of all, both Dragon Dictation and Dragon Search are amazing and I'm using the slow 3G. They're beyond amazing on my wife's iPhone 4! As a heavy user of Dragon Dictation, it would be very useful to be able to clear the screen and start new, perhaps by shaking the iPhone. Sometimes it's easier to start over rather than edit out one word.",4,M_2998 AppID: 341446764 Src: AppStore_Random
99,5,Multitasking?,It's almost 2011. Where is the multitasking?,2,M_2999 AppID: 347839246 Src: AppStore_Random
99,5,Fantastic,I would of given it a 5 if I could pin on Pinterest from it.,4,M_3000 AppID: 358801284 Src: AppStore_Random
99,5,GRADES,Requires access to grades and it'll get 5 strs in my book,4,M_3001 AppID: 376413870 Src: AppStore_Random
99,5,Please make speaker button more accessible.,Great app. Just need a more accessible speaker button.,4,M_3002 AppID: 377304531 Src: AppStore_Random
99,5,Great stuff.,"Couldn't be better really, with options to copy results and also send via text/email..  would like to see an option for viewing results full-screen, sometimes the end gets cut off.. but it still copies/pastes all of it so it's cool ;)",5,M_3003 AppID: 386272641 Src: AppStore_Random
99,5,Convenient App,Great App!! Useful and easy to use!,5,M_3004 AppID: 408490162 Src: AppStore_Random
99,5,Great app!,Now that I have this app I can't imagine how I got anywhere without it. In my experience it's approx 98% accurate and the spoken directions are a necessity when you're driving alone. One improvement would be to have the spoken directions a little earlier especially on a busy highway. I'd recommend this app to anyone looking for reliable accurate directions.,4,M_3005 AppID: 414817704 Src: AppStore_Random
99,5,5-6 days please!!!,"3 days won't do. I need at least 5 days. Seems user friendly and easy to follow. Perhaps if it added the ingredients--not multiple entries for the some onion, per se.",4,M_3006 AppID: 418971697 Src: AppStore_Random
99,5,Need Multi-Account feature,"Decent app. Finally, notifications are here. Now please give us multi account login, Google.",4,M_3007 AppID: 422689480 Src: AppStore_Random
99,5,"Ok but,",It needs improvement,4,M_3008 AppID: 464352883 Src: AppStore_Random
