99_7306_4,Enjoyed it,I started to use evernote since high school but didn't feel that useful Now i am a college student I use evernote in every life I love the highlight section but wish there is more color than yellow Moreover I enjoy the website version as well It is organized and sophistic Thank you for providing this application It is so convenience
99_7307_4,Evernote is the best for productivity,Once I learned to use the notebookmultiple tag search I was very pleased with the new update I use Evernote for my GTD system and primarily work on iPad The new graphics are great Thanks for my most used app
99_7308_4,Amazing app however,The most amazing app for sure the most used on my iPad however I liked some features of the older version please bring back the option to make Paragraph headers and subsections The typing could be faster but Still great app
99_7309_4,Fix the camera album bug ,I like the UI improvements with the new version The old UI was hideous and I usually used En via another app like drafts or IFTTT But the fact that I cannot add recent photos from my album This is the main function for me of Evernote This must be fixed 
99_7310_4,Good for Me,I like the concept and automation using the subject line
99_7311_4,Indespensible,I use EN constantly through the day for various productivity tasks It performs well and all my devices are always in sync so my files and notes are always handy No crashes or complaints with the new design It just works and I love it
99_7312_4,Brilliant Service Awful design,I've been using Evernote since 2005 when I was in college It's a wonderful service and up until the iOS7 redesign the apps have always worked great But the design of this app is terrible It's jumbled confusing and lots of advertising for their service add ons and 'news' get in the way of core functionality Please redesign the app Again
99_7313_4,Sales pitches for premium users and broken features,This version still has a marketplace full of ads I can't hide and the image attachment only shows me pics from September and earlier So it's pretty useless Quit trying to sell me stuff and fix your bugs 
99_7314_4,Pure Awesome,The only reason I moved to iOS7 was to get the newest version of Evernote Let me say I have no idea what everyone is complaining about Super easy to add notes still No sync issues Handy announcements from Evernote The card view is still there you just have to gasp look for a sec If you are having issues contact support before blasting the app And take a deep breath folks Life isn't that bad
99_7315_4,Evernote App,The app is missing a few things compared to the computer based version but overall functionality is pretty good The only reason I don't give the app 5 stars is because the new interface is absolutely ugly Although this is just a personal opinion I feel that the layout is slightly inconvenient and confusing If this changes I will give it 5 stars
99_7316_4,Not thrilled with iOS 7 version,I love love love Evernote It is the only way I remember anything Their generous monthly allotment of new storage space is incredible The new interface seems to have buried things I want most Such as Sync Now and Search Sync seems to be broken regardless I am also unhappy with the iOS version of Evernote using my location as the default new note title instead of doing it like the desktop version does using my first sentence Another new annoyance is Search now ignores which folder you are in Always searching every note in your Evernote history is not efficient If I know a note I am searching for is in a certain folder I should not have to search through search hits from all my other folders Again working like the desktop version would be better here Finally it would be nice if tag searching worked like it does on the web version of Evernote evaluating the entire tag Not just the first word in the tag The iOS version is a bit buggy but that may be all iOS 7's fault It is the buggiest iOS I can remember I'm not mad Just frustrated 2 stars is a reflection on the iOS version not the Evernote across platforms
99_7317_4,v7 does not sync,My Mac OS X version is working fine but the app does not upload my data until I soft reset the phone Useless iOS 7 iPhone 5
99_7318_4,Great App ,I've used other note taking apps before but this is my favorite I haven't even begun to scratch the surface of all its capabilities but I love the fact that it will sync across all my devices My notes are easy to find It would've great if there was a way to hide some of my notebooks with a password for secure data That's the only reason I gave it four stars instead of five
99_7319_4,Needs some tweaking,Great app that I have used regularly but seems a bit jerky since the iOS 7 update and update of app itself A bit off putting when trying to type 
99_7320_4,Note size limit ,I use evernote for most of my note taking but now I have to pay 5 dollars a month just for a slightly longer note Ridiculous 
99_7321_4,Great for paper clutter,I am using this to reduce paper clutter in my house So far so good Notes from the kids' school and organizations get photographed and organized in one notebook Notes for parties in another Ideas for the house are organized too including pictures from home and garden magazines Love it so far I am a little worried however that I need access to the Internet for it Not sure if this will work then
99_7322_4,Lost Everything ,I loved Evernotesthat is Until I download iOS7 With their new and improved look they also did away with everything you ever had saved They did however manage to maintain the notebook namesunfortunately all of the notes within those notebooks were erased I used this app for work and personal businessall files gone Be sure to only use this app for unimportant notes Very disappointed 
99_7323_4,Had to delete and reinstall to fix missing data,I have over 200 notes in Evernote verified in the Mac version and on Evernotecom but only 4 of them appeared in the new version of this app until I deleted and reinstalled it Logging out and logging back in didn't work The new UI will take some getting used to but feels cleaner and faster than before
99_7324_4,A must have app,I have to say that Evernote is in the top 3 ranking of my productivity apps if not number 1 So simple to use I use it to store all sorts of data that I need to be able to recall quickly Great for note taking recipes software keys wifi settings Endless uses
99_7325_4,great app for projects recipes,Easy camera function allows for adding recipes right to notebook Separate notebooks make keeping all pieces of a project together regardless of media Used it for remodeling projects and it's where I keep my collection of recipes regardless of initial source Have used it for about a year and unlike other apps I'm still using it
99_7326_4,Fabulous ,Absolutely love this app Found out about it from a fellow Southwestair flyer Use it all the time for 'must saves' from twitter the internet Easy to use with folders tags Can keep all of my daily notes thoughts close at hand
99_7327_4,Just gets better with use,The more I use Evernote the more ways I find to use it Love the excellent and consistent multi platform experience and sync
99_7328_4,Great,Syncs great with desktop Allowing me to keep my thoughts organized and accessible
99_7329_4,Vital in digital age,Keeps track of any and everything and just keeps getting better Whether it is a document or a picture it can be captured ether by email or snapping a photo and you then have it forever Retrieving it is simple by tags or searching It just makes life simpler
99_7330_4,Surprised to be using it so much,After I downloaded this it just sat on my desktop for a million years Then I got the bright idea of taking a screen snapshot of an Expedia itinerary Wow Suddenly I am off and running saving and accessing info on everything from learning disabilities to salad dressings I would like it better if there were multi layer nesting available for the notebooks but it is pretty cool Btw I use the skitch add on for editing reformatting bold print etc It's great
99_7331_4,I loved Evernote until today,Evernote is now virtually unusable I was simply trying to toggle check marks in my grocery list yesterday and it would take three or more attempts to acknowledge me and then suddenly the keyboard would pop up without any reason and the screen and cursor would jump to the bottom of the list When the program did finally acknowledge me the check marks would be delayed by about 2 seconds each as if it had to stop and sync between every gesture Do people even test apps before release any more Who thought 'Oh yeah this looks perfect ' should be fired
99_7332_4,good for what I need,Probably the beat all around note taking app good for pretty much everything
99_7333_4,It just works Great,A wonderful substitute for loss of brain function in middle age It remembers everything for me across platforms 
99_7334_4,This app is a complete waste,Not worth your time unless you like to be disappointed
99_7335_4,Evernote saves marriages,From baby feeding and diaper changes to shopping lists and research papers our family shares everything Thanks Evernote 
99_7336_4,New User Loves It So Far,As stated in the title I am a new user Even though I've only been using Evernote for about two months I have come to greatly depend on it It is fabulous to be able to record a meeting and take notes at the same time I can't imagine anything better I hope to find out all the other ways I can use it 
99_7337_4,Evernote,I love Evernote and feel so organized now I like being able to take pictures and use it often for business cards I have recommended to friends I can't live without my Evernote
99_7338_4,Bee useful and powerful,I love this ap use it on the go but also to store travel info to easily access Also like web integration
99_7339_4,Changed my life ,The only app I couldn't live without Practical easy to use beautiful design user experience use it multiple times per day
99_7340_4,Fantastic app,I love to write Inspiration for words can come at the drop of a hat which why I absolutely love this app I have the ability to record thoughts at my finger tips by having the app on my phone then can go back and work on the same pieces on my computer later at home The instant syncing between computer and phone is fantastic It's perfect for writing recipes or absolutely anything really Very satisfied 
99_7341_4,Great organizing tool,I use it to keep track of recipes make notes on hobbies keep up with maintenance tasks
99_7342_4,Useful above all,This is a wonderful app that enables users to write about whatever they need in a variety of ways on a variety of devices
99_7343_4, 450 is too much,It's a lot of money for what a mounts to a great sorting system for notes if you're a flake like me Looking back I should just have kept those little slips of paper in my pocket
99_7344_4,The best,Afterr trying many organizers over the last year I am settling on Evernote Is easiest and most intuitive to use syncs so easily to laptop
99_7345_4,Love,Golly this app makes my memory obsolete I never have to recall anything again it's here it's on my computer it's on the interwebs Weee 
99_7346_4,Essential Tool,I use Evernote for work and personal use I was an early adopter and have found it to be an incredibly useful tool for productivity personal reference and as an idea base It is extremely reliable intuitive and something I use many times a day I love it and highly recommend it to others
99_7347_4,Quite good,Impressed by its versatility in terms of the type of note one can take It's great to have the ability to input URL photos audio and text And great that it has desktop integration for a computer The drawback that I've encountered is though it offers labels it doesn't offer folders Editing and the dashboard in the app could use an easier interface Still good app though
99_7348_4,Daily go to,Evernote is my daily Goto app for all of my actions and to dos The file folder UI can be clunky but under the covers this app delivers
99_7349_4,Replaces a dozen three ring binders,I've been using this for just over 6 weeks and have eliminated all paper notes Even when I find myself at a meeting without a laptop or iPad my paper notes easily get loaded in simply by snapping a photo Additionally classifying a note by notebook and adding tags makes it easy to organize among a couple different dimensions for easy retrieval at a later date
99_7350_4,Love it ,I'm loving the organization and ease Evernote brings to my life It's new reminders feature has been amazing 
99_7351_4,Great tool ,Have been using Evernote forfiver a year now very easy to use program love the syncing with my desktop phone iPad etc
99_7352_4,Good app,I love that I can have post it notes without the post its Love that I can take picture notes and get a memory jog just by looking at the 'post it' Good app I'll upgrade when I use up all the space 
99_7353_4,Good stuff,Simple easy to use note taking app Sometimes not all notes are available when not on wireless network
99_7354_4,Must have for a writer ,As a writerdaydreamer I'm constantly in my head thinking up new ideas and having a tool that allows me to access my material pretty much anywhere is fantastic Instead of just jotting down a note which I can't always do and referring to it later on once I've gotten home logged onto a computer opened up a Word document it's so much easier and convenient to do it on this app I've even used Evernote for school stuff essays mostly so there's no need for emailing documents to myself There are only a few errorsglitches that I've encountered but nothing that makes me want to stop using this app I love it too much 
99_7355_4,Great app ,Syncs well and wonderful for projects at work and home
99_7356_4,Great tool for my notes,I love the fact that Evernote allows me to sync my notes between each of my devices and computers I use it everyday to keep everything right in front of me I wish the interface a bit different Maybe the option of colored notes 
99_7357_4,Great super versatile notes app,Editing ability and consistency on iPhone has improved with recent updates Still some work to do to allow additional font sizes and such for items created on iPhone Should get a 45 for that reason but it would be unfair to rate this a 4 bc of those minor limitations Robust editing on Mac online allow workarounds
99_7358_4,Must Have Stores Everything,Ok what don't I use Evernote for Nothing I use for everything Storing contacts business cards my son's artwork recipes food journals workout logs useful documents receipts magazine clippings In this new version I can finally edit notebooks on my phone I'm 99 mobile I love that you can access your notes from anywhere My husband has the Evernote pen an takes notes during his meetings He looses his notebooks but the pen syncs with Evernote and all his handwritten notes are there Super cool I also use Evernote Food App which syncs with Evernote Awesome 
99_7359_4,Love the cross platform syncing,iPhone Mac kindle It's always there and once I get the hang of the updates even better Thanks 
99_7360_4,Time saver ,This app has made my job and life so much easier It is available on all platforms and syncs automatically There are updates all of the time I have been using this for about a year now and I have never had an issue with losing notes I use this to write my notes for billing so that part is crucial Thanks for making my life easier 
99_7361_4,Terrific resource ,I love Evernote The convenience of saving web info documents from airline itineraries to e tickets to office documents to photos etc on my IPad or my computer is wonderful The fact it works on pc platforms is a real bonus Put the info on one device and you have it on all your devices Thank you developers 
99_7362_4,I ABSOLUTELY LOVE IT ,ITS ONE OF MY FAVORITE AND MOST USED APPS ON MY IPOD I USE IT TO WRITE JOURNAL ENTRIES TAKE NOTES AT CHURCH JOB MEETINGS ETC ONE OF IF NOT THE BEST NOTETAKING APPS EVER HANDS DOWN And believe me I've tried a lot of them 
99_7363_4,Very good app,There is always room for improvement but this app has replaced no less than 3 other apps and now with reminders it is my go to application for pretty much anything task or project related
99_7364_4,Blissful,This app is in a word blissful Seriously everything I want and need to do and all the ways I want to take notes annotated and tagged images clippings articles news reports etc offered in a nicely bound package that helps keep organized Its like sticky notes moleskins pages zotero and Instagram all in one
99_7365_4,Fantastic ,I'm a writer and so I was always constantly using the original notes app that comes with apple products But it strangely deleted all my notes twice So I decided I needed something better I went through many different note taking apps but none sufficed Then I found Evernote and was so pleased Thank you guys so much You make note taking fun and easy 
99_7366_4,Very Good App,This is a great app for organizing notes recipes etc across devices I use it both at home and work I will enter info on my iphone ipad or on my PC
99_7367_4,Indispensable,I use this app constantly to log and recall business cards notes to do's wine art inspiration quoteseverything
99_7368_4,Great 2nd brain ,This is by far the best organizational app around I use it dozens of times a day for everything from work to helping me plan my wedding to grocery shopping lists Excellent
99_7369_4,It's my memory bank ,No more magazine clippings One place for to do lists Would love to see the ability to set alarms and send reminders One of my favorite and most versatile apps
99_7370_4,Complain,I would like to say that I do not like the fact that the password has to be reset
99_7371_4,Good But Wireless Integration,Easy to use for quick concise note taking Would be fantastic if you could freehand and if the compatibility with wireless keyboards was more efficient Example Apple 'Command' key cannot control boldunderliningitalics functions You still have to use screen
99_7372_4,Web clipping,I use it all the time I especially like the web clipper and then emailing right from Evernote
99_7373_4,Great app for students,Great for slow note takers I use it for all my classes wish there was a bullet option
99_7374_4,I love this App,I've been using Evernote for 4 years and it just keeps getting better Everything is easy to search and it has always worked flawlessly
99_7375_4,Great,Use this app for all my classes
99_7376_4,Awesome,Notes app no longer needed with all these capabilities Between my Mac iPhone and work with IE and desktop app it easy to save from the web and edit notes as needed Can't do without
99_7377_4,Great app,I am enjoying this app and how I can place items that I want to review at a later time I use it to save recipes or articles of interest to read at a later time
99_7378_4,My favorite organization tool ,I absolutely love being able to save notes and organize them in notebooks I use this app daily Two of my most useful notebooks are 1 Storing recipes 2 Medical info such as current meds I also love that I can view it all on various devices I do wish that when sharing the notes they didn't look like garble when I use colors and formatting Also I haven't found an undo option on the app version so when I accidentally delete content I have to do it over The app still deserves 5 stars hands down though 
99_7379_4,Remarkable,I have had this program for over a year now I use it for all my note taking No more pads Easy to share information with staff with a few key strokes A great app
99_7380_4,Awesome App,Evernote is my go to for everything whether lists meeting notes just things to remember etc The only thing that I wish it had is a date driven 'to do' or reminder Then it would be the only app I would ever use for all things productivity
99_7381_4,Great app,This is a great app and I use it on all of my devices This thing is awesome for downloading your brain into your mobile devices
99_7382_4,Fantastic App ,I use this app all the time to keep track of notes recipes general info favorite restaurants etc I do some organizing up front but the real benefit is everything is then searchable and available on both my computers phone and tablet Excellent and useful 
99_7383_4,Productive and amazing,This app is a must have for those in the professional world It is a great way to stay 'green' by storing documents rather than printing hard copies The ability to search notes and PDFs makes old fashioned pen and paper obsolete The integration with Penultimate is pleasing for those who still wish to 'write' rather than type
99_7384_4,Among the Best Productivity Apps,Perhaps the most used app on my mobile devices Well organized easy to use Great product
99_7385_4,Greatest Note taking app available,I use my iPad to take notes for business meetings It automatically synchs with my iPhone and laptop
99_7386_4,Great for class notes,It's a great app for taking class notes on my tablet and still be able to access them via the internet Love it 
99_7387_4,Very user friendly,Very easy to use on any device or OS
99_7388_4,It is what it is,It is what it says it is which is refreshing A place to collect all the pieces of information that can clutter your life Sure it takes some work on your part to sort it all out but you have to get it in one place first That is what Evernote does best It's on my iPhone iPad and MacBook I use it everyday
99_7389_4,Good app,Had a lot of trouble at first with phone shutting down app for no reason but not as of late Great app for keeping me organized I use for keeping records on equipment
99_7390_4,Great app ,I use this app more than any of the others regardless of category I love the ability to sync on all of my computers so I am always up to speed
99_7391_4,Simple highly effective tool,I love using Evernote for its simplicity ease of use and effectiveness I use this tool for work and personal purposes Mainly for taking notes at work meetings eliminating the paper clutter both work and personal I really like its integration with other SaaS tools Recently switched my wife to Evernote for storing scanned documents
99_7392_4,Great for GTD,Great app for David Allen's 'Getting Things Done' organizational techniques Syncs with iPhone iPad and Mac immediately so you always have access to what you need wherever you are I use this app to keep track of everything from work tasks household chores shopping lists and ideas for the future without getting them mixed up Check out TheSecretWeaponorg for ideas on how to set up your Evernote to stay organized Great app 
99_7393_4,No More Sticky Notes on the Desk,Great app for business purposes Eliminated all handwritten notes and sticky note reminders Great for tagging and clipping important websites and urls Would love to see option to color code notes for us visual organizers Great for checklists and idea sharing with others
99_7394_4,My Auxiliary Brain ,Love it Haven't gotten too much in place yet but already I've come to depend on this Few things to make it 'The One' for my organizing heart in the most drool inducing order 1 Ability to swipe through notes like flipping pages in a books 2 Sub foldersnotebook 3 Ability to highlight re positionable sticky notes are a dream 4 Colors I get cross eyed hunting through a long list of same colored notebooks The ability to sort and organize by color would be wonderful I'd know exactly what section to go to rather quickly This has let me collect my notes from my Palm Blackberry iPhone PCwherever and put them in one place I feel so un scattered Amazing how much information we and Evernote can hold
99_7395_4,It's not one note but it will do for Mac users,I wish ms would release one note on apple though
99_7396_4,Productivity Increase,Great tool to consolidate your notes
99_7397_4,Awesome app,Awesome app allows you to easily create and share notes pictures diagrams and ideas between devices in a highly organized fashion This is good if you're a scatter brain like me and never know when inspiration will strike but would lose it if if wasn't easy to categorize ie traditional postit note model where they don't end up helping because they're everywhere 
99_7398_4,Most versatile app I have acquired ,I love the do anything note capabilities text inline photos audio files web clips which I have yet to become proficient with but will The cross platform access to your notes on the cloud is brilliant and a HUGE time saver This app combined with the inexpensive bluetooth keyboard that I bought recently have given me a power mobile information gathering and organizing capability
99_7399_4,greatest organization tool ,even with the latest glitches evernote is still one of the only apps on my phone i use daily best program to keep up with my life super glad it is on the iphone 
99_7400_4,I quit,Waited for this update then we get this EverNote is no longer for taking text notes It is now obvious to me and I have been in denial for over a year There is no font control editing is random and buggy slow as molasses and unreliable when you take time to write a paragraph you want 100 confidence EverNote will not crash midway or you get Synchronization Fail and thus lose your work Note sorting and text friendly organization ie lists have been thrown out the window for a shiny interface and lots of icons and flashy graphics I can't write with the confidence that EverNote will not crash but HEY I can take a picture of my pancakes and keep it for posterity Hey EverFail I quit I am canceling my membership today When you get serious about EverNote as a tool for work send me an email Actually don't bother
99_7401_4,Awesome tool ,I love love this app Evernote is so easy to use and very functional when surfing the web It's like having a mini assistant helping take notes 
99_7402_4,It's Crazy to use this, 50 bucks a year to use this iCloud is FREE Why do we have to pay so much money to get access Is there a rule in our iTunes account that we have to like whatever junk they tell us to like 
99_7403_4,Evernote and GTD have changed everything ,I get things done I'm organized I don't waste time at work it's changed my game plan Still learning all the aspects of Evernote it's just opened up a place where I love to work again because I accomplish so much more in less time 5 star review is well deserved 
99_7404_4,The only notes app worth using,This new layout is awesome Use this app daily and love it
99_7405_4,Lexus Sales Consultant,I am extremely excited about the possibilities for tracking my prospects and clients in a user friendly manner with evernotes The Tag and Search functions make it easy to recall prospects who are interested in specific models new and used I can order the searches to look at latest entries first which is very important in my business Many other applications work well but I do have one observation that you should be aware of There seems to be a bug in the search function for notebooks when you do a search in a specific notebook The all notebooks search works fine as does the tag search breakdown All in all this is a great program
99_7406_4,Holiday travel nightmare at dollar,We arrived at dollar with a 2 pm reservation plus the rapid service I signed up for last week It's now been over an hour in line The placed is mobed with hundreds of customers in line yet very very few counters open It's about 40 running There is no where to sit and crying babies and disappointed families in every corner Food is on the floor and the place is complete disarray I will never rent of the dump again I would rather walk Actually if I had walked to Pasadena I would be almost there Plus the staff are rude and ignorant No compassion for the customers standing in this never ending line rather than be with their families for Xmas My daughter and I flew in from New Jersey to visit my mom She has a whole dinner planned tonight Unfortunately we will be here at dollar waiting for our pre reserved rental car Rush hour starts in 30 minutes that will end any chance of seeing my family tonight Shame on dollar for not properly staffing their rental car center during the important holiday season
99_7407_4,Great App,I love this App it helps me a lotwhen travelling specially if you take your time to read the reviews These are from real people not critics I love it 
99_7408_4,Essencial,The best app to avoid having a bad travel experience The real photos are very helpfull 
99_7409_4,Great app,Found this app to very useful for finding restaurants and lodging while traveling and at home Also found great hidden treasures and places to avoid
99_7410_4,Easy to use majority of reviews are accurate,My uses are primarily for restaurants attractions paying attention to reviews written n recent months Reviews from veteran travelers and review writers are very helpful
99_7411_4,Loving it ,I have just started using the app for the vacation we are on in South Africa The restaurant reviews are invaluable in navigating the options available in the area So easy to use has become a valuable travel tool wouldn't leave home without it
99_7412_4,Trip planning tool,This is a great app for planning a trip If wanting to go somewhere definitely use this It is helped me find restaurants in cities I've never been and great deals on flights and hotels Totally worth it to download
99_7413_4,Much used app,I use this app anytime we have travel plans as I rely on the reviews to help us make travel decisions as to where to stay visit etc
99_7414_4,Perfect,Does exactly what you'd want it to do Great in helping me find restaurants Definitely useful
99_7415_4,TripAdvisor is the BEST Travel App ,TripAdvisor is as much a part of my travel plans as my suitcase and change of clothes I love the ability to search for bargains in travel and lodging and get the inside baseball on what I can expect from local hotels and restaurants The iPhone app works flawlessly on my 4S and it is very helpful to have by my side TripAdvisor Five Stars 
99_7416_4,Honest Advice,Consensus averages gives good sense of what to expect Reviewers are generally truthful and steer you straight
99_7417_4,Great Informatipn,Tripadvisor is a great appwebsite that provides excellent common sense critical information for the traveller no matter where you go Conditions of the facilityrestaurant cost service provided by the staff and more are at your fingertips Feedback is provided by actual travelers so you are provided with honest results A definite place to check when you aren't sure 
99_7418_4,Best all 'round travel review app,I've been using advisor for years and apparently I just now getting around to giving it a review Such a huge diversity of focus areas like restaurants hotels and attractions along with a huge user base which increases the value of the app exponentially
99_7419_4,Great,Very helpful for me Love the reviews for helping me find places when I don't have a guide book with me
99_7420_4,Enzozozozo101,This is an overall great update and had made more quickness and also just a smoother running app tripadvisor itself is the best app to find a restaurant or hotel that suits your needs love the consistent users and current up to date reviews only draw is the distance filter is no longer there so it sets 50 mi radius bit far when u want to go 20 or less but besides that amazing 
99_7421_4,Love it ,What a great app Easy to use info is accurate and everything you need to know as a traveler or tourist 
99_7422_4,Solid reliable,No issues on the performance side with this app Like the UI and find it overall easy to navigate and handle
99_7423_4,Great for the frequent traveler,I started using trip advisor when my husband got a traveling job and I occasionally would go with him Since then we have been addicted and I've hooked my parents on it too Great for finding local gems in restaurants and decent hotels I love seeing the trip advisor signs when I go into restaurants now Everyone can be a critic
99_7424_4,Trip Advisor review,Best info on hotels hands down 
99_7425_4,Love Tripadvisor,I user this site for all my travel needs Check out the forums to interact with others making your same trip 
99_7426_4,Love it,Love this app Have it on my iPhone iPad and computer They all sync Nice Use it on the go to look up restaurants and use it to research all our trips The reviews and forums are great trip tools
99_7427_4,Paris trip,Extremely helpful in France We only went to restaurants rated by TA
99_7428_4,Use with caution ,Reviews are great but Tilripadvisor reads them first They review photos too I have a negative review and they wouldn't post the photos Something about the photos not being clear Bullsh t They were mint and I even had my BF take photos and give them to me Ridiculous Speaking the truth is a problem for them I had undercooked chicken and they didn't want to post that I could've been sick If they prefer to alter reviews then why bother 
99_7429_4,Love love love,My family travels ALL the time and this app has been a life saver numerous times I use it for everything now Highly recommend 
99_7430_4,Great site app,My husband and I always use trip advisor before vacations So much useful information
99_7431_4,Awesome app ,Great app to write my reviews on Very user friendly and easy to navigate
99_7432_4,Trip Advisor always my first stop,I always read all the reviews while we are traveling on the road My husband and I crisscross the country every summer and I am the navigator I find most reviewers to be honest if you read all of them or at least half you can get a pretty good opinion Many times I didn't pay attention to a negative review because I thought they had some sort of personal problem and was sorry afterwards Trip advisor is a good opinion to take into account when you are traveling in a new place and have no idea where to go
99_7433_4,A few bugs in the new version,The new complete rewrite version is a disappointment Very slow to no response to photo paging requests lack of hotel search facility for a given city and incomplete searches for hotels These are just a few problems I noted on first use of rewritten app Needs some work Hopefully there will be an update released soon This used to be a great app
99_7434_4,Good Encyclopedia,I find it an useful tool It is helpful to read multiple opinions one can generally wade through the static and determine what fits It has a vast amount of data but be careful and glean from other sources to get information Remember it is a tool to help plan and execute your own trip use many data points and don't look for perfect wisdom Some people's jewels are NOT others treasures Of I had to put a value I would say about 70 accurate including my own ratings I am very picky some people just want to be out of the rain
99_7435_4,Love to travel,Love trip advisor I use it every time I'm out of time for restaurants and have never gone wrong I have tried other food apps and they are not even close to being as accurate A plus is the fact they don't mess with rating fast food restaurants Who needs a star rating for a McDonalds Burger King etc Also very good for finding a good hotel
99_7436_4,Great for exploring,Us this in every city for finding new resturants Most picks are great Locally run and owned A must app for foodies 
99_7437_4,Great app,I have used this for vacations to Paris Miami and Cape Cod Always find fun things to do and good food
99_7438_4,Super util,Excelente informacion me encantan las fotos de los turistas
99_7439_4,Awesome,I never book a room without checking the reviews on this site first I love how I can read reviews from 'real' people and not what someone in marketing came up with to entice me into staying I recommend this to everyone 
99_7440_4,Wonderful App,The TripAdvisor App is a shorter and better way to look up something instead of going onto their website and wasting more time Sometimes you can't always find what you are looking for so you have to go on the website but it's the majority I do all of my bookings with TripAdvisor through the app or through the Internet and it still works very well Great job 
99_7441_4,Love the trip ,Trip advisor is an awesome tool to share with others experiences that you've had to allow others to see how a hotel attraction etcis before they make their choice So thank you for having this app 
99_7442_4,What a tremendous resource ,I'm planning a trip to Italy for myself and several friends and the information and reviews on trip advisor have been invaluable How else would I know about cooking classes in Cortona Or about which tours in Rome Florence and Venice are the best value 
99_7443_4,Review,Very helpful and informative for both stateside and overseas
99_7444_4,Great app ,Has been helpful in locating great places to stay and eat from south Alabama to Arkansas to Texas
99_7445_4,Love it ,So glad there is an app for Tripadvisor I love the PC version and an app just puts icing on the cake 
99_7446_4,Easy to post updates,Love the ability to post stuff as I do it
99_7447_4,Most useful tool for planning a trip,Love the user reviews and pics
99_7448_4,Helpful ,Help me find many hotels when I need help
99_7449_4,Best App if you live on the road ,I am on the road 5 days out of the week and I needed a dependable application for locating hotels restaurants Starbucks etc Trip Advisor filled the bill 100 Trip Advisor is the bible for the business person who lives on the road
99_7450_4,Saved trips,Love that you can save your stops on a trip for easy reference We've really benefitted from using Trip Advisor and loce the ease of access that comes with the app
99_7451_4,Nice for Advice ,Love being able to look up the specific areas I'm visiting and have LOCALS chiming in too 
99_7452_4,Not good app doesn't do the website justice,When you search for something and they don't have it in their database the only option you have is to add the place or completely close out and get back in it to go back to the search bar
99_7453_4,Bravo,Great app Very trustworthy and reliable Always works as promised and delivers useful info and travel tips 
99_7454_4,Love it,I like that it gives you more info about the area Like that I get more feedback how is everyone experience And it give more knowledge where and what to do
99_7455_4,I'm addicted ,I love trip advisor Be it reading reviews or writing reviews myself I'm totally hooked It's spot on Love it 
99_7456_4,Wowed,Already addicted to the easy interface and concise appropriate info Good job 
99_7457_4,Great ,I mostly use trip advisor on my laptop but have no issues with the app It's a fantastic tool to get reviews on everything
99_7458_4,Good app ,Works great on my iPhone 4 it's helped me find the best eating places things to do stay
99_7459_4,Love this App,Love the information and to read the reviews Very helpful in deciding where I want to go and stay
99_7460_4,Double the fun ,Love the regular website and the app makes it twice as easy to find all your travel info It's a great reference for trip planning day tripping or local exploring 
99_7461_4,My American Express,I can't leave home without it I finally downloaded the app to my phone I had been using just the computer before now I am planning my entire vacation to Key West using trip advisor Thank you
99_7462_4,Essential travel companion,I love having trip advisor on my iPhone and iPad Just discovered the nifty point me there feature Awesome for us directionally challenged folks
99_7463_4,Great app ,We use Tripadvisor to help plan all of our trips 
99_7464_4,Great App Real People do the Reviews,The reason I really like this app is that real people like me actually use the app and write the review Hard to blow smoke with so many of us using it now
99_7465_4,Helpful ,I love this app use it all the time Helps me know what to expect while on the go Helps me get the most bang for my buck
99_7466_4,Easy to function around,Great for on the road reviews and info while traveling love to use while out of town or at the house to get info on places to eat go check out or if you're planning a trip
99_7467_4,Very Useful App,Used to find lodge in Amazonia judge restaurant options in London
99_7468_4,A Great Way to find hotels and restaurants ,I use this app quite a bit to find restaurants and hotels both near and far And I contribute quite a bit Definitely worth using 
99_7469_4,Pretty good,It's a good version of the website It's not great for stuff in the US but it's great for international advice and it's an easier platform to post reviews than yelp
99_7470_4,A perfect traveling companion ,We use the recommendations regularly to find restaurants during our travels We are rarely disappointed Need I say more 
99_7471_4,Good app but watch for battery drain,I've been using this app to plan and manage an overseas trip It has Ben great so far withstand couple of minor issues When left running in the background on some modes I think it keeps location services on which seems to be draining my battery faster than usual I'm not sure if it is that or in just using it more than normal It'd be great if there was a way to see my 'saves' sorted by distance as well as a way to mark them as seen Finally when I'm using this while traveling I really don't want to use international roaming to upload a review but remind me later waits about 5 minutes and them pesters me again so a star off for that
99_7472_4,First Place to Check,I've been contributing to TripAdvisor for many years now It is the first place I check when heading to a new area for information on hotels restaurants and activities The app on my iPad makes it easy for on the go reviews It is easy to use and quite intuitive in how it works No complaints
99_7473_4,Great app for traveling,Get the app whether before you go or once you arrive You'll have great information on food reviews to leverage for your stay Use them to enjoy the experience of your vacation
99_7474_4,Great app,Very convenient useful info and easy to use
99_7475_4,Great App,I am really using this Tripadvisor to receive information about hotels restaurants etc The reviews by others seem to be in line with my experiences at the places reviewed
99_7476_4,Such an invaluable resource while travelling,I downloaded the city app while I was travelling and was very happy to find that the maps worked even without using data
99_7477_4,Real people real reviews,I like the candor reflected in the reviews Some people like what I like and some propel do not It is usually easy to fit the review to the reviewer and get a good picture of whether the place and the person might like or not care for the same things as I A good source of information for all 'trips'
99_7478_4,Wonderful and easy to use,I prefer it to Kayak and Travelocity
