Id,Subject,MainText,Text,TextTokens,TextTopics,TopicPercentages
99_4639_2,It won't work anymore,Now it crashes and I can't get in anymore Please fix ,It won't work anymore Now it crashes and I can't get in anymore Please fix,[],[],[]
99_4640_2,Track bites,Good ap but the usage of activity points does not work Not shown when the add button is selected Fix this Other than that no problem ,Track bites Good ap but the usage of activity points does not work Not shown when the add button is selected Fix this Other than that no problem,"['track', 'bite', 'good', 'usage', 'activity', 'point', 'add', 'button', 'problem']",[97],[0.90618587]
99_4641_2,Expected more ,I'm glad I didn't pay the 10 for this app Every time I try to load it it crashes There's a 50 50 chance that I will get alerts I got the app so i would know about warnings and to help keep my family safe I would not recommend this app unless they fix all these issues I want something that will work all the time not half the time ,Expected more  I'm glad I didn't pay the 10 for this app Every time I try to load it it crashes There's a 50 50 chance that I will get alerts I got the app so i would know about warnings and to help keep my family safe I would not recommend this app unless they fix all these issues I want something that will work all the time not half the time,"['glad', '10', 'app', 'time', 'chance', 'alert', 'app', 'warning', 'family', 'safe', 'app', 'issue', 'time', 'half', 'time']",[101],[0.75328255]
99_4642_2,New update ,The new update doesn't work Won't even open now Can't believe I paid for this app I have found better apps for free ,New update  The new update doesn't work Won't even open now Can't believe I paid for this app I have found better apps for free,"['new', 'update', 'new', 'update', 'app', 'well', 'app', 'free']",[110],[0.73277706]
99_4643_2,Update bad,Crashes after update,Update bad Crashes after update,"['Update', 'bad', 'crash', 'update']",[114],[0.460384]
99_4644_2,App hasn't work for a month now,App hasn't worked in a month That shows no effort in trying to fix this You all failed ,App hasn't work for a month now App hasn't worked in a month That shows no effort in trying to fix this You all failed,"['App', 'month', 'App', 'month', 'effort']",[174],[0.67496896]
99_4645_2,Horrible update,I can't even install it I am now with out my navigation This is the worst Hurry up and fix it and I will change it to an 4 star,Horrible update I can't even install it I am now with out my navigation This is the worst Hurry up and fix it and I will change it to an 4 star,"['horrible', 'update', 'navigation', 'bad', 'hurry', '4', 'star']",[158],[0.6310541]
99_4646_2,Very good app,Does everything I would need a simple weather app to do Radar is slow to load but I have another app for that There's not a lot of detail in the information particularly in details for upcoming days The forecast is no more specific than a high and low temp and a picture representation of the weather for the entire day Nevertheless this isn't meant to be too detailed and it provides plenty of info for the current time My biggest complaint is that the app crashes on startup often Sometimes it will load the second time sometimes it requires a restart of my iPad 3rd generation It's a nice looking app the kind that you would want to have on your iPad it just has a stability problem ,Very good app Does everything I would need a simple weather app to do Radar is slow to load but I have another app for that There's not a lot of detail in the information particularly in details for upcoming days The forecast is no more specific than a high and low temp and a picture representation of the weather for the entire day Nevertheless this isn't meant to be too detailed and it provides plenty of info for the current time My biggest complaint is that the app crashes on startup often Sometimes it will load the second time sometimes it requires a restart of my iPad 3rd generation It's a nice looking app the kind that you would want to have on your iPad it just has a stability problem,"['good', 'app', 'simple', 'weather', 'app', 'Radar', 'slow', 'app', 'detail', 'detail', 'upcoming', 'day', 'forecast', 'specific', 'high', 'low', 'temp', 'picture', 'representation', 'weather', 'entire', 'day', 'detailed', 'plenty', 'info', 'current', 'time', 'big', 'complaint', 'startup', 'second', 'time', 'restart', '3rd', 'generation', 'nice', 'app', 'kind', 'stability', 'problem']",[122],[0.97720927]
99_4647_2,There is no way to move edited photos to iPhoto on Mac ,After you edit the photos on the iPad there is no way to move them to the iPhoto app on a Mac They don't update on the Mac Please fix this ,There is no way to move edited photos to iPhoto on Mac  After you edit the photos on the iPad there is no way to move them to the iPhoto app on a Mac They don't update on the Mac Please fix this,"['way', 'photo', 'iPhoto', 'Mac', 'photo', 'iPad', 'way', 'iPhoto', 'app', 'Mac', 'update', 'Mac']","[106, 184]","[0.6987001, 0.3333333333333333]"
99_4648_2,crashes,The effects are really cool Nothing like instagram But the app crashes every time I try to save Needs to be fixed ,crashes The effects are really cool Nothing like instagram But the app crashes every time I try to save Needs to be fixed,"['effect', 'cool', 'instagram', 'app', 'time', 'need']",[],[]
99_4649_2,Disappointed,The upgrade keeps crashing and I can't even get it to work ,Disappointed The upgrade keeps crashing and I can't even get it to work,['upgrade'],[140],[0.5203482]
99_4650_2,terrible,doesn't load properly on my 3GS with the latest iOS used to show picture relating to current weather but not anymore radar map takes forever to load ,terrible doesn't load properly on my 3GS with the latest iOS used to show picture relating to current weather but not anymore radar map takes forever to load,"['terrible', 'late', 'picture', 'current', 'weather', 'radar', 'map']",[95],[0.75658095]
99_4651_2,Terrible,The only thing this is good for is starting documents If you try to upload your documents from google documents the document is just gray ,Terrible The only thing this is good for is starting documents If you try to upload your documents from google documents the document is just gray,"['terrible', 'thing', 'good', 'document', 'document', 'document', 'document', 'gray']",[112],[0.8957275]
99_4652_2,Went from great to unusable,This once great app is now useless Every address I enter fails I was a faithful and constant user before the update now I am searching for another app that actually works ,Went from great to unusable This once great app is now useless Every address I enter fails I was a faithful and constant user before the update now I am searching for another app that actually works,"['great', 'unusable', 'great', 'app', 'useless', 'address', 'fail', 'faithful', 'constant', 'user', 'update', 'app']","[172, 144]","[0.564898, 0.3644405]"
99_4653_2,Where's My SkyCaddie ,I have the paid 20 00 version Worked great until update Seriously nothing works now Greens are not tee boxes and swimming pools are not greens ,Where's My SkyCaddie  I have the paid 20 00 version Worked great until update Seriously nothing works now Greens are not tee boxes and swimming pools are not greens,"['20', 'version', 'great', 'update', 'green', 'tee', 'box', 'swimming', 'pool', 'green']",[119],[0.9147515]
99_4654_2,brown rice,Will definitely download and re rate as 5 stars when this is fixed Unusable if you want that option which is why I give 1 star Dont bother putting brown rice in the special secrion as it may be missed Great way to order and avoid any miscommunication with staff Love the food a ton ,brown rice Will definitely download and re rate as 5 stars when this is fixed Unusable if you want that option which is why I give 1 star Dont bother putting brown rice in the special secrion as it may be missed Great way to order and avoid any miscommunication with staff Love the food a ton,"['rate', '5', 'star', 'unusable', 'option', '1', 'star', 'brown', 'rice', 'special', 'secrion', 'great', 'way', 'miscommunication', 'staff', 'Love', 'food', 'ton']",[120],[0.9506909]
99_4655_2,App won't open,I downloaded this app so I could load my physical card and take advantage of the 10 free offer but the app won't open I've rebooted my phone and deleted and reinstalled the app No luck Was there any quality control on this thing ,App won't open I downloaded this app so I could load my physical card and take advantage of the 10 free offer but the app won't open I've rebooted my phone and deleted and reinstalled the app No luck Was there any quality control on this thing,"['App', 'app', 'physical', 'card', 'advantage', '10', 'free', 'offer', 'app', 'phone', 'app', 'luck', 'quality', 'control', 'thing']",[126],[0.94141346]
99_4656_2,Recent update crashes,This app was great until the most recent update Now it crashes all the time Do NOT download until this problem is hopefully fixed ,Recent update crashes This app was great until the most recent update Now it crashes all the time Do NOT download until this problem is hopefully fixed,"['recent', 'update', 'app', 'great', 'recent', 'update', 'time', 'problem']",[106],[0.45912203]
99_4657_2,Cool,It is the best app ever ,Cool It is the best app ever,"['good', 'app']",[150],[0.68273467]
99_4658_2,wow way to kill a potentially great app ,First off let me say that it looks great if I could get it to stay up for more than 5 seconds then it CRASHES The concept is wonderful and the app appears to be very nicely done from a user interface standpoint but it is very unstable Big disappointment since I use this for my doctoral studies major failure in the mobility and convenience categories 0 out of 10 for usefulness ,wow way to kill a potentially great app  First off let me say that it looks great if I could get it to stay up for more than 5 seconds then it CRASHES The concept is wonderful and the app appears to be very nicely done from a user interface standpoint but it is very unstable Big disappointment since I use this for my doctoral studies major failure in the mobility and convenience categories 0 out of 10 for usefulness,"['way', 'great', 'app', 'great', 'second', 'concept', 'wonderful', 'app', 'user', 'interface', 'standpoint', 'unstable', 'big', 'disappointment', 'doctoral', 'study', 'major', 'failure', 'mobility', 'convenience', 'category', '0', '10', 'usefulness']",[115],[0.96259207]
99_4659_2,Opted out,I was using the app which seemed great until I noticed it was posting to my fb page even though I opted out Deleted app because it doesn't give you the option again after the fact,Opted out I was using the app which seemed great until I noticed it was posting to my fb page even though I opted out Deleted app because it doesn't give you the option again after the fact,"['app', 'great', 'fb', 'page', 'app', 'option', 'fact']",[111],[0.32610545]
99_4660_2,Fix this app,Every time I use it it crashes If I don't use for 25 days pinger says they will give away my number Terrible app ,Fix this app Every time I use it it crashes If I don't use for 25 days pinger says they will give away my number Terrible app,"['app', 'time', 'day', 'pinger', 'number', 'terrible', 'app']",[166],[0.66869116]
99_4661_2,Freezes during payment processing,The app is fine but the one thing and really only thing you need it for isn't working I attempted to pay a bill using the credit card already on file and after several minutes of beach ball froze the app I had to go to the website to pay my bill ,Freezes during payment processing The app is fine but the one thing and really only thing you need it for isn't working I attempted to pay a bill using the credit card already on file and after several minutes of beach ball froze the app I had to go to the website to pay my bill,"['freeze', 'payment', 'app', 'fine', 'thing', 'thing', 'bill', 'credit', 'card', 'file', 'minute', 'beach', 'ball', 'app', 'website', 'bill']",[101],[0.9449195]
99_4662_2,Great app but constantly freezes,This is just do frustrating Only solution is Delete and re download app Then it freezes again on camera launch Happened for the last month Please fix it then I will Gladly give all Five stars ,Great app but constantly freezes This is just do frustrating Only solution is Delete and re download app Then it freezes again on camera launch Happened for the last month Please fix it then I will Gladly give all Five stars,"['great', 'app', 'solution', 'delete', 'download', 'app', 'camera', 'launch', 'month', 'gladly', 'star']",[166],[0.80643475]
99_4663_2,Fun game but errors,Very fun but the server is apparently not that big for all users My app keeps getting errors when I try to open it and play where I don't get that with other games Haven't been able to play all day,Fun game but errors Very fun but the server is apparently not that big for all users My app keeps getting errors when I try to open it and play where I don't get that with other games Haven't been able to play all day,"['fun', 'game', 'error', 'fun', 'server', 'big', 'user', 'app', 'error', 'game', 'able', 'day']","[172, 130]","[0.561658, 0.36700758]"
99_4664_2,Game won't load ,Very aggravating First game wouldn't load just got loading spinner Now game will load for 1 play then when you try to play again black screen loading spinner Waste of money Please fix it ,Game won't load  Very aggravating First game wouldn't load just got loading spinner Now game will load for 1 play then when you try to play again black screen loading spinner Waste of money Please fix it,"['game', 'game', 'spinner', 'game', '1', 'play', 'black', 'screen', 'loading', 'spinner', 'money']",[130],[0.9218227]
99_4665_2,Horrible update,Ever since iOS 7 update Dropbox has not worked constantly crashes when it does run it is EXTREMELY slow and there are problems with camera uploading PLEASE FIX ASAP,Horrible update Ever since iOS 7 update Dropbox has not worked constantly crashes when it does run it is EXTREMELY slow and there are problems with camera uploading PLEASE FIX ASAP,"['horrible', 'update', '7', 'update', 'Dropbox', 'crash', 'EXTREMELY', 'slow', 'problem', 'camera']",[140],[0.8208136]
99_4666_2,Dropbox not working,Since the update it won't backup to Dropbox,Dropbox not working Since the update it won't backup to Dropbox,"['Dropbox', 'update', 'Dropbox']",[110],[0.7638437]
99_4667_2,Why not support previous IOS ,I have an ipad 1st gen which can not update anymore I want to install dropbox on that device but dropbox can not be installed I hate it Why not support the previous IOS version How can we use it ,Why not support previous IOS  I have an ipad 1st gen which can not update anymore I want to install dropbox on that device but dropbox can not be installed I hate it Why not support the previous IOS version How can we use it,"['previous', 'ios', '1st', 'update', 'dropbox', 'device', 'dropbox', 'previous', 'IOS', 'version']",[115],[0.9147309]
99_4668_2,Crash,My iPad works fine when I open Dropbox But every time I open it on my iPhone 4 is either crashes or it continuously pulls up a messiah making it hard to close It needs to fixed Fast Even after the current update just a day ago it is still crashing on IPhone This needs to be fixed,Crash My iPad works fine when I open Dropbox But every time I open it on my iPhone 4 is either crashes or it continuously pulls up a messiah making it hard to close It needs to fixed Fast Even after the current update just a day ago it is still crashing on IPhone This needs to be fixed,"['Dropbox', 'time', 'crash', 'messiah', 'hard', 'current', 'update', 'day']",[167],[0.8956675]
99_4669_2,Bugs ,I care more about the functionality than the looks so this review will say nothing about the updated look There are some major bugsproblems with the update I am no longer given the option to 'open in' This means I can look at my Numbers spreadsheets but I can't 'open in' Numbers so I can't work with those spreadsheets or enter any info on them Major issue It makes dropbox completely useless for me Please fix this ,Bugs  I care more about the functionality than the looks so this review will say nothing about the updated look There are some major bugsproblems with the update I am no longer given the option to 'open in' This means I can look at my Numbers spreadsheets but I can't 'open in' Numbers so I can't work with those spreadsheets or enter any info on them Major issue It makes dropbox completely useless for me Please fix this,"['bug', 'functionality', 'look', 'review', 'look', 'major', 'bugsproblem', 'update', 'option', 'number', 'spreadsheet', 'number', 'spreadsheet', 'info', 'major', 'issue', 'dropbox', 'useless']",[129],[0.95072997]
99_4670_2,Bring back colored icons,This update makes it harder and slower to use The icons for different file types all look very similar which makes it slower to scan through and find the desired file The old version used colors which made it much faster to use,Bring back colored icons This update makes it harder and slower to use The icons for different file types all look very similar which makes it slower to scan through and find the desired file The old version used colors which made it much faster to use,"['icon', 'update', 'hard', 'slow', 'icon', 'different', 'file', 'type', 'similar', 'slow', 'file', 'old', 'version', 'color']",[101],[0.937547]
99_4671_2,whiteout horrid on iPad,The inverted colors of the icon induce retinal after images and in app the whiteout is hard on the eyes The experience on an iPad Air is one of huge expanses of white or badly contrasting off whitelight blue and stencil thin pale icons battling the brightness of it all The spartan look works fine on an iPhone where there is proportionately less white assaulting the eye with the iPad however I keep trying to reduce the brightness of the display but that only further impacts contrast and legibility Also why is it not possible to change names of files or folders ,whiteout horrid on iPad The inverted colors of the icon induce retinal after images and in app the whiteout is hard on the eyes The experience on an iPad Air is one of huge expanses of white or badly contrasting off whitelight blue and stencil thin pale icons battling the brightness of it all The spartan look works fine on an iPhone where there is proportionately less white assaulting the eye with the iPad however I keep trying to reduce the brightness of the display but that only further impacts contrast and legibility Also why is it not possible to change names of files or folders,"['iPad', 'color', 'icon', 'image', 'whiteout', 'hard', 'eye', 'experience', 'iPad', 'huge', 'expanse', 'white', 'blue', 'stencil', 'thin', 'pale', 'icon', 'brightness', 'spartan', 'look', 'iPhone', 'white', 'eye', 'iPad', 'brightness', 'display', 'impact', 'contrast', 'legibility', 'possible', 'name', 'file', 'folder']",[99],[0.9724944]
99_4672_2,Can't open JPEG with new update,Since they did a new update almost all my JPEG take too much time to open or even don't open I need to save the file to see the photo on my iPhone How can I have the old version ,Can't open JPEG with new update Since they did a new update almost all my JPEG take too much time to open or even don't open I need to save the file to see the photo on my iPhone How can I have the old version,"['new', 'update', 'new', 'update', 'time', 'file', 'photo', 'old', 'version']",[110],[0.7051984]
99_4673_2,Maximization,HOW CAN I CAN MAXIMIZE THE SLIDE SHOW IT DISAPPEARED BAD UPDATE,Maximization HOW CAN I CAN MAXIMIZE THE SLIDE SHOW IT DISAPPEARED BAD UPDATE,"['maximization', 'slide', 'bad', 'UPDATE']","[174, 173]","[0.34353796, 0.34324986]"
99_4674_2,Doesn't work on iPad,When I open it crashes my iPad,Doesn't work on iPad When I open it crashes my iPad,"['iPad', 'iPad']","[123, 184]","[0.68582207, 1.0]"
99_4675_2,Downloads of favorites can't resume ,Im on a crappy hotel wifi that goes in and out Been trying to download a 1gb file for over 2 days now But for some reason dropbox has not allowed favorited downloads the ability to resume and instead restarts the download from the beginning every time it fails It's almost 2014 We have the technology to RESUME A DOWNLOAD what's the problem here ,Downloads of favorites can't resume  Im on a crappy hotel wifi that goes in and out Been trying to download a 1gb file for over 2 days now But for some reason dropbox has not allowed favorited downloads the ability to resume and instead restarts the download from the beginning every time it fails It's almost 2014 We have the technology to RESUME A DOWNLOAD what's the problem here,"['download', 'favorite', 'crappy', 'hotel', '1', 'gb', 'day', 'reason', 'dropbox', 'ability', 'download', 'beginning', 'time', 'technology', 'problem']",[103],[0.7032297]
99_4676_2,Fix the starred items feature ,It does a poor job at retaining the starred items in memory So I wait a long time for an MP3 to buffer I 'star' it so I won't have to wait next time But then next time it often has to buffer all over again ,Fix the starred items feature  It does a poor job at retaining the starred items in memory So I wait a long time for an MP3 to buffer I 'star' it so I won't have to wait next time But then next time it often has to buffer all over again,"['item', 'poor', 'job', 'item', 'memory', 'long', 'time', 'mp3', 'star', 'time', 'time']",[94],[0.67070866]
99_4677_2,Ok,Needs to be less crazy,Ok Needs to be less crazy,['crazy'],[97],[0.5197657]
99_4678_2,Could be better,Music takes 15 seconds to load after you have selected a song doesn't matter if I'm on Verizon LTE or Wifi also it doesn't play the next song automatically instead you have to open the app go back and pick the next song in the folder You can't even hit the 'next' button to skip tracks Please fix these in the next update Running iOS7 Same issues on iOS 6,Could be better Music takes 15 seconds to load after you have selected a song doesn't matter if I'm on Verizon LTE or Wifi also it doesn't play the next song automatically instead you have to open the app go back and pick the next song in the folder You can't even hit the 'next' button to skip tracks Please fix these in the next update Running iOS7 Same issues on iOS 6,"['well', 'second', 'song', 'Verizon', 'Wifi', 'song', 'app', 'song', 'folder', 'button', 'track', 'update', 'issue']",[146],[0.93304604]
99_4679_2,It's stupid,You can't download any videos into your phone Like come on I don't know why yahoo would do this to me making a deal with Dropbox,It's stupid You can't download any videos into your phone Like come on I don't know why yahoo would do this to me making a deal with Dropbox,"['stupid', 'video', 'phone', 'deal', 'Dropbox']",[141],[0.33817643]
99_4680_2,iPad app crashes,I typically don't leave support as my feedback but I can't seem to get a response This app crashes each and every time I try to open it on my iPad 3rd gen I use it often on my Iph5 but for some reason here it doesn't work Please update ASAP so it works again,iPad app crashes I typically don't leave support as my feedback but I can't seem to get a response This app crashes each and every time I try to open it on my iPad 3rd gen I use it often on my Iph5 but for some reason here it doesn't work Please update ASAP so it works again,"['app', 'support', 'feedback', 'response', 'app', 'time', '3rd', 'iph5', 'reason', 'update']",[148],[0.9146133]
99_4681_2,Not universal,It works on a few platforms but I love to keep changing my phones every couple of weeks and this app is not universal on all platforms They need to release this app on more platforms like newer Windows Phone 8 like Lumia 1020 and then it will be true 5 stars Till then sky drive wins,Not universal It works on a few platforms but I love to keep changing my phones every couple of weeks and this app is not universal on all platforms They need to release this app on more platforms like newer Windows Phone 8 like Lumia 1020 and then it will be true 5 stars Till then sky drive wins,"['universal', 'platform', 'phone', 'couple', 'week', 'app', 'universal', 'platform', 'app', 'platform', 'new', 'lumia', 'true', '5', 'star', 'drive']","[152, 158]","[0.6115425, 0.3340724]"
99_4682_2,Great app Beware of newest version,Always loved Dropbox Reliable and handy Newest version has menu problems Can't upload Please fix Thanks ,Great app Beware of newest version Always loved Dropbox Reliable and handy Newest version has menu problems Can't upload Please fix Thanks,"['great', 'app', 'new', 'version', 'Dropbox', 'reliable', 'handy', 'version', 'menu', 'problem', 'thank']",[110],[0.44416803]
99_4683_2,Please fix,I'm having issues with moving my files,Please fix I'm having issues with moving my files,"['issue', 'file']","[168, 180]","[0.34771654, 0.34287536]"
99_4684_2,App does work,I install Dropbox yesterday When I start the App the dialog box ' app wants your location' appears in an endless loop,App does work I install Dropbox yesterday When I start the App the dialog box ' app wants your location' appears in an endless loop,"['App', 'Dropbox', 'yesterday', 'App', 'dialog', 'box', 'app', 'location', 'endless', 'loop']",[127],[0.91468245]
99_4685_2,Can't use,I have not been able to use Please fix,Can't use I have not been able to use Please fix,['able'],[102],[0.5197504]
99_4686_2,Don't update,New update doesn't detail what's changed Now the app doesn't work Just a black screen with a gray bar at the bottom Please fix soon,Don't update New update doesn't detail what's changed Now the app doesn't work Just a black screen with a gray bar at the bottom Please fix soon,"['update', 'new', 'update', 'app', 'black', 'screen', 'gray', 'bar']",[110],[0.8958885]
99_4687_2,Doesn't work on iPad mini,I get a pop up about push notifications and if I push ok it pops back up again making it completely inoperable I tried changing all the push notification options and it doesn't fix it ,Doesn't work on iPad mini I get a pop up about push notifications and if I push ok it pops back up again making it completely inoperable I tried changing all the push notification options and it doesn't fix it,"['iPad', 'mini', 'pop', 'push', 'notification', 'inoperable', 'push', 'notification', 'option']",[97],[0.90618616]
99_4688_2,App fails to install can't update either,This app never installed correctly I don't see the icon Nevertheless it always show up in the App Store under Updates It always says Installing I can't update it can't delete it can't use it Only App I've ever seen that does that ZERO stars What a Joke ,App fails to install can't update either This app never installed correctly I don't see the icon Nevertheless it always show up in the App Store under Updates It always says Installing I can't update it can't delete it can't use it Only App I've ever seen that does that ZERO stars What a Joke,"['update', 'app', 'icon', 'update', 'update', 'star', 'joke']",[110],[0.88278013]
99_4689_2,Frozen Screen,Spent many hours successfully transporting pictures Site then froze when I needed to export All pictures are locked and frozen I keep trying to re access the app site with no success,Frozen Screen Spent many hours successfully transporting pictures Site then froze when I needed to export All pictures are locked and frozen I keep trying to re access the app site with no success,"['hour', 'picture', 'picture', 'frozen', 'app', 'site', 'success']",[179],[0.61419773]
99_4690_2,need to fix ,somethings wrong with the last update i only can view pdfs once after opening for the first time cannot view them anymore the latest update fixed the issue of crashes and also can view the pdfs without problem thanks a lot for your work however there is still a problem which is that when you try using the 'open in' option in other iPad applications and ask to open in Dropbox the filed just opened shows up in the iPad Dropbox application but the Dropbox server is not updated meaning that file is not found in the Dropbox folders if you access the folders in a different devicecomputer etc,need to fix  somethings wrong with the last update i only can view pdfs once after opening for the first time cannot view them anymore the latest update fixed the issue of crashes and also can view the pdfs without problem thanks a lot for your work however there is still a problem which is that when you try using the 'open in' option in other iPad applications and ask to open in Dropbox the filed just opened shows up in the iPad Dropbox application but the Dropbox server is not updated meaning that file is not found in the Dropbox folders if you access the folders in a different devicecomputer etc,"['something', 'wrong', 'update', 'pdfs', 'time', 'late', 'update', 'issue', 'crash', 'pdfs', 'problem', 'work', 'problem', 'open', 'option', 'iPad', 'application', 'Dropbox', 'show', 'iPad', 'Dropbox', 'application', 'Dropbox', 'server', 'meaning', 'file', 'Dropbox', 'folder', 'folder', 'different', 'devicecomputer']",[146],[0.9707758]
99_4691_2,App is missing,Downloaded the latest update and now my app has disappeared and the App Store won't let me download it again,App is missing Downloaded the latest update and now my app has disappeared and the App Store won't let me download it again,"['App', 'late', 'update', 'app', 'App']","[169, 174]","[0.49710062, 0.3480881]"
99_4692_2,It keeps sayin updating,I can't open the goddamn app,It keeps sayin updating I can't open the goddamn app,"['sayin', 'goddamn', 'app']",[144],[0.5237944]
99_4693_2,Crashing Help ,I can't open it on my ipad 3 Help Crash Crash Crash ,Crashing Help  I can't open it on my ipad 3 Help Crash Crash Crash,"['help', 'ipad', '3']",[184],[0.3333333333333333]
99_4694_2,App Crashes,Thanks Dropbox Here I was thinking Dropbox is one of the greatest inventions since sliced bread One update and I can't access my files or photos on my gen 3 IPad I know it is Presidents' Day weekend but can someone fix this please Maybe you are enjoying time with familysure would be nice to share pics with them,App Crashes Thanks Dropbox Here I was thinking Dropbox is one of the greatest inventions since sliced bread One update and I can't access my files or photos on my gen 3 IPad I know it is Presidents' Day weekend but can someone fix this please Maybe you are enjoying time with familysure would be nice to share pics with them,"['thank', 'Dropbox', 'Dropbox', 'great', 'invention', 'bread', 'update', 'file', 'photo', 'president', 'day', 'weekend', 'time', 'familysure', 'nice', 'pic']",[110],[0.8269991]
99_4695_2,Rubbish,Cannot open any saved files,Rubbish Cannot open any saved files,"['rubbish', 'file']",[180],[0.5194146]
99_4696_2,nightmare,The automatic upload feature is ridiculous as there is no intuitive or easy way to stop it Also the delete function is confusing and should have some sort of dialog box informing you that you are about to delete a photo on your ipad not just in dropbox interface and ask you to confirm that you want to do this My wife tried to stop the automatic upload and hit the delete prompt thinking that may stop it We now lost photos of our newborn which we cannot recover Thank you Dropbox you just lost us photos we will never get back ,nightmare The automatic upload feature is ridiculous as there is no intuitive or easy way to stop it Also the delete function is confusing and should have some sort of dialog box informing you that you are about to delete a photo on your ipad not just in dropbox interface and ask you to confirm that you want to do this My wife tried to stop the automatic upload and hit the delete prompt thinking that may stop it We now lost photos of our newborn which we cannot recover Thank you Dropbox you just lost us photos we will never get back,"['nightmare', 'automatic', 'upload', 'feature', 'ridiculous', 'intuitive', 'easy', 'way', 'delete', 'function', 'confusing', 'sort', 'dialog', 'box', 'photo', 'ipad', 'dropbox', 'wife', 'automatic', 'upload', 'delete', 'prompt', 'thinking', 'photo', 'newborn', 'Dropbox', 'photo']",[163],[0.9665961]
99_4697_2,App Fails on 411KB upload,The latest revision as of 10 January 2013 loops endlessly when trying to upload a 411KB file Had to email it to move to another device,App Fails on 411KB upload The latest revision as of 10 January 2013 loops endlessly when trying to upload a 411KB file Had to email it to move to another device,"['411', 'late', 'revision', 'loop', '411', 'file', 'device']",[175],[0.88256633]
99_4698_2,Reconsidering,Update EN performance has improved considerably from 2 to 3 stars since my last review however the app remains pretty buggy It constantly reports failure to synch it freezes momentarily between all actions it crashes here and thee and the search function sometimes fails to find key words I am borderline thinking of going premium but also keeping an eye for alternatives Note some of my problems may be related with some incompatibility of iPad2 with iOS7 Previous review After several months of daily use and building about 1K pretty intensive notes I was in the process to put a serious long term commitment to EN but I've had to seriously rethink this after the problems with the last upgrade The problems I've experienced are not as severe as what others are reporting Mine have been mostly with the iPad 2 version while the desktop version w MacBook Air has continued to work OK On the iPad things have actually improved quite a bit over the past week in terms of less freezes when trying to do a search so for me it is wait and see to see if EN can get it together The searches have also become less efficient and clunky in all iPad Mac desktop versions I am still working on EN but will also be on stand by and looking for possible alternatives I don't have many concerns w the new design as others do but I do hope that EN programmers can stay focused on the real issues,Reconsidering Update EN performance has improved considerably from 2 to 3 stars since my last review however the app remains pretty buggy It constantly reports failure to synch it freezes momentarily between all actions it crashes here and thee and the search function sometimes fails to find key words I am borderline thinking of going premium but also keeping an eye for alternatives Note some of my problems may be related with some incompatibility of iPad2 with iOS7 Previous review After several months of daily use and building about 1K pretty intensive notes I was in the process to put a serious long term commitment to EN but I've had to seriously rethink this after the problems with the last upgrade The problems I've experienced are not as severe as what others are reporting Mine have been mostly with the iPad 2 version while the desktop version w MacBook Air has continued to work OK On the iPad things have actually improved quite a bit over the past week in terms of less freezes when trying to do a search so for me it is wait and see to see if EN can get it together The searches have also become less efficient and clunky in all iPad Mac desktop versions I am still working on EN but will also be on stand by and looking for possible alternatives I don't have many concerns w the new design as others do but I do hope that EN programmers can stay focused on the real issues,"['Update', 'EN', 'performance', 'star', 'review', 'app', 'buggy', 'failure', 'action', 'search', 'function', 'key', 'word', 'borderline', 'thinking', 'premium', 'eye', 'alternative', 'problem', 'incompatibility', 'previous', 'review', 'month', 'daily', 'use', 'k', 'intensive', 'note', 'process', 'long', 'term', 'commitment', 'EN', 'problem', 'upgrade', 'problem', 'severe', 'iPad', 'version', 'desktop', 'version', 'iPad', 'thing', 'bit', 'past', 'week', 'term', 'freeze', 'search', 'EN', 'search', 'efficient', 'clunky', 'iPad', 'desktop', 'version', 'EN', 'stand', 'possible', 'alternative', 'concern', 'new', 'design', 'EN', 'programmer', 'focused', 'real', 'issue']",[177],[0.98646194]
99_4699_2,Dec 12 Update Crashes App,I love Evernote and have become very reliant on it one of the apps I can't do without however I am without it now because it crashes on open and will not open on iPhone DO NOT load the Dec 12 update Evernote please fix,Dec 12 Update Crashes App I love Evernote and have become very reliant on it one of the apps I can't do without however I am without it now because it crashes on open and will not open on iPhone DO NOT load the Dec 12 update Evernote please fix,"['12', 'Update', 'Evernote', 'reliant', 'app', 'open', 'iPhone', '12', 'update', 'Evernote']",[106],[0.82338333]
99_4700_2,Freezes,The app has been unbelievably buggy since the last update Cannot trust using it on iPhone only desktop and iPad ,Freezes The app has been unbelievably buggy since the last update Cannot trust using it on iPhone only desktop and iPad,"['freeze', 'app', 'buggy', 'update', 'iPhone', 'desktop', 'iPad']","[177, 123]","[0.43820596, 0.31923795]"
99_4701_2,EverCrash,Brilliant app but crashes on iPad and iPhone,EverCrash Brilliant app but crashes on iPad and iPhone,"['app', 'iPad', 'iPhone']","[123, 184]","[0.5077286, 0.6666666666666666]"
99_4702_2,Dislike this update ,I dislike the latest version My notes randomly disappear They are listed under the wrong name usually by the one that is actually above it I LOVED the version prior to this one This version is making me lose my confidence that my notes are actually being saved ,Dislike this update  I dislike the latest version My notes randomly disappear They are listed under the wrong name usually by the one that is actually above it I LOVED the version prior to this one This version is making me lose my confidence that my notes are actually being saved,"['update', 'late', 'version', 'note', 'wrong', 'version', 'version', 'confidence', 'note']",[183],[0.72203445]
