Id,OverallScore,Subject,MainText,SpamStatus,SubjectSpam,MainTextSpam
99_231824_4,8,rating,Amazing One of the best photo editor loved it 3,0,0,0
99_231825_4,10,rating,Excellent Good aap for nice creativity m using always for my good photos,0,0,0
99_231826_4,10,rating,Excellent Its nice easy to use,0,0,0
99_231827_4,10,rating,Awesome Simply superb good wok,0,0,0
99_231828_4,10,rating,Hmm Nice app,0,0,0
99_231829_4,10,rating,Best one yet Love this app Haven't found one better and I've looked ,0,0,0
99_231830_4,10,rating,My favourite This is the best photo app ,0,0,0
99_231831_4,10,rating,Excellent Loved,0,0,0
99_231832_4,10,rating,Jude Its gd app,0,0,0
99_231833_4,8,rating,4 not bad,0,0,0
99_231834_4,10,rating,I love this Very good game,0,0,0
99_231835_4,10,rating,very good i love mariah carey,0,0,0
99_231836_4,10,rating,Awesome Best photo editior i ever use,0,0,0
99_231837_4,10,rating,Awesome Its totally worth downloading it,0,0,0
99_231838_4,10,rating,sick app i jst luv this app,0,0,0
99_231839_4,10,rating,Nice app Worth downloading,0,0,0
99_231840_4,10,rating,143 Wow nice sachin,0,0,0
99_231841_4,10,rating,Photoshop Ok,0,0,0
99_231842_4,10,rating,Good Exllent,0,0,0
99_231843_4,10,rating,Top Nice,0,0,0
99_231844_4,10,rating,Exelente Thanks again,0,0,0
99_231845_4,10,rating,Awesome Nice appl 4 every one ,0,0,0
99_231846_4,10,rating,Fun and creative Easy to use fun makes any picture cute and creative,0,0,0
99_231847_4,10,rating,love this app Its my fave ,0,0,0
99_231848_4,8,rating,Amazing Its just amazing u can do different thing with the pictures But it wont let u go on to it ,0,0,0
99_231849_4,8,rating,Good Wow,0,0,0
99_231850_4,10,rating,Great app I love this app ,0,0,0
99_231851_4,10,rating,Great Love it The best do far,0,0,0
99_231852_4,10,rating, It's great,0,0,0
99_231853_4,10,rating,Am thankful very good Very good,0,0,0
99_231854_4,10,rating,Awesome Loved it,0,0,0
99_231855_4,10,rating,GOOD It is a good softer I love the picart i must wel come the gertst the power ful in i apsulutle it very very beut soft and become some i like then,0,0,0
99_231856_4,10,rating,i love it this app lets you create beautiful pictures,0,0,0
99_231857_4,10,rating,I love this app ,0,0,0
99_231858_4,8,rating,Great until,0,0,0
99_231859_4,10,rating,It is for everyone who like pics It is the perfect way to make some perfect pictures it has much feathers everything you need to edit pics ,0,0,0
99_231860_4,10,rating,Fine app Look good Much impresive and high perfomance with generic android old version ,0,0,0
99_231861_4,10,rating,Great app can have good editing Great app gud editor ,0,0,0
99_231863_4,10,rating,Goood No good,0,0,0
99_231864_4,10,rating,Its good It s a nice app,0,0,0
99_231865_4,10,rating,Awsome App I m using this app from 15 years and I haven't seen any other app which compete its performance Keep uptading Love this app 5 stars from my side,0,0,0
99_231866_4,8,rating,Ikililu Good,0,0,0
99_231867_4,10,rating,nice job terbaik,0,0,0
99_231868_4,10,rating,Pravu Exlent,0,0,0
99_231869_4,10,rating,Awesome app I never saw a app like this beforegood work,0,0,0
99_231871_4,10,rating,I love this app but my opinion is to add some more clear tracing image and coloring bottle in draw menu so that i can make comics like a photoshop,0,0,0
99_231872_4,10,rating,Well done Best ever photo editor ever Xx,0,0,0
99_231873_4,10,rating,I like this aaps Baptu dey,0,0,0
99_231874_4,10,rating,Its awesome Its really nice ,0,0,0
99_231875_4,10,rating,Galaxy note 3 Just awsum best one the store,0,0,0
99_231876_4,10,rating,Great Love it ,0,0,0
99_231877_4,10,rating,Diamond I love Yhu,0,0,0
99_231878_4,10,rating,masha allah it's very nyc,0,0,0
99_231879_4,10,rating,I love dis app Awesome,0,0,0
99_231880_4,10,rating,Awesome Love love love this app ,0,0,0
99_231881_4,10,rating,Love it I love this App I us it all the time ,0,0,0
99_231883_4,10,rating,Nice and Awesome I really love this appits easy to use and yet the result is goodthanks for the cool app ,0,0,0
99_231884_4,10,rating,ABSOLUTE BEST This app is awesome I've edited some really cool pictures And everyone loves them Definitely download this app I wish I could rate it better then 5 stars ,0,0,0
99_231885_4,10,rating,I love it It is one of the best apps I have downloaded ever 3 D,0,0,0
99_231887_4,10,rating,THIS THING IS A BEAST This app is like Photoshop CS5 or CS6 but for for your phone Can't believe how weak the PS app is But this thing here rocks ,0,0,0
99_231888_4,10,rating,Great Great free app Does everything I need it to do for pictures I've taken on my phone,0,0,0
99_231889_4,10,rating,Grt app Love it,0,0,0
99_231893_4,10,rating,Gr8 app Just gr8,0,0,0
99_231894_4,10,rating,DeeH'Lerh Very very much good,0,0,0
99_231895_4,10,rating,100 Excellent application ever,0,0,0
99_231896_4,10,rating,Aakaash Nehra It let us do everything love it ,0,0,0
99_231897_4,6,rating,Nice Would be better,0,0,0
99_231898_4,10,rating,EXCELLENT APP Simple and good app,0,0,0
99_231899_4,10,rating,Fav fav FAVORITE My 1 app choice I don't even use it for photos tho I use picsart for my icon designer and believe it or not nothing else Thank u to the picsart team u guys ROCK,0,0,0
99_231900_4,10,rating,Cool app Awsome app works fantastic just love it Wow,0,0,0
99_231901_4,8,rating,Cool app Loved it,0,0,0
99_231902_4,10,rating,I give 5 stars Because was exelent,0,0,0
99_231903_4,10,rating,VERY NICE it is a WSM app by using dis app every1 has bcom a good artist,0,0,0
99_231904_4,8,rating,Symphony W90 It is a nice application,0,0,0
99_231905_4,10,rating,The best application hands down There isn't any other drawing software as complete and professional as this one for a cell phone or tablet I've pushed and compared to other professional apps including Adobe This app continues to blow the others away,0,0,0
99_231906_4,10,rating,Gud Ousume,0,0,0
99_231908_4,8,rating,Very easy to use Just downloaded the app so far I like it Very easy to navigate and easy to use Love it ,0,0,0
99_231909_4,8,rating,Really creative Awesome ,0,0,0
99_231910_4,10,rating,Amazing Really awesome app ,0,0,0
99_231911_4,10,rating,Fantastica ,0,0,0
99_231912_4,10,rating,Luv it Best free picture app out ,0,0,0
99_231913_4,10,rating,Wow Amazing app So nice So creative Lastly perfect to me ,0,0,0
99_231914_4,8,rating,Very nice Zakas,0,0,0
99_231915_4,2,rating,Not gud app ,0,0,0
99_231916_4,2,rating,Worst Worst dam app do not download it sucks,0,0,0
99_231917_4,8,rating,Interesting Not good enough but it can be improved,0,0,0
99_231918_4,10,rating,Awesome Nyc app 3,0,0,0
99_231919_4,10,rating,Its very good everybody download it Very cool,0,0,0
99_231920_4,10,rating,Great app Love it,0,0,0
99_231921_4,10,rating,Good This makes beautiful pics,0,0,0
99_231922_4,10,rating,Love Picsart Its my favorite app,0,0,0
99_231923_4,10,rating,Aliffia I like this,0,0,0
99_231924_4,10,rating,great good,0,0,0
99_231925_4,10,rating,Excellent I like this program very well Thanks,0,0,0
99_231926_4,10,rating,Awesome Awesome ,0,0,0
99_231927_4,2,rating,New to me Have not tried it yet,0,0,0
99_231928_4,10,rating,galaxy ace love this app,0,0,0
99_231929_4,10,rating,Nice Extremely nice,0,0,0
99_231930_4,10,rating,Best app ,0,0,0
99_231931_4,10,rating,Its awesome Cool app to photo edit,0,0,0
99_231932_4,10,rating,Wonderful I simply love this app,0,0,0
99_231933_4,8,rating,Mast app Itz really nice app,0,0,0
99_231934_4,10,rating,Pretty cool Luv it,0,0,0
99_231935_4,10,rating,Jones Very Nice,0,0,0
99_231936_4,10,rating,Awesome app Love this,0,0,0
99_231937_4,10,rating,Awesome Picsart Is The Best Editing Photo App,0,0,0
99_231938_4,8,rating,M M,0,0,0
99_231939_4,10,rating,Lol Good,0,0,0
99_231940_4,10,rating,Its so nice To have pic art App in ur phone it will gives u happiness everytime u use this App,0,0,0
99_231941_4,10,rating,Wonderful I love this app,0,0,0
99_231942_4,10,rating,App Seems cool,0,0,0
99_231943_4,10,rating,Love IloveIt,0,0,0
99_231944_4,10,rating,Works Excellent I love it,0,0,0
99_231945_4,10,rating,Great App Love this App You guys did a great job ,0,0,0
99_231946_4,10,rating,Always good I've had this app the last 3 phones I've had Never disappoints,0,0,0
99_231947_4,10,rating,Yha Yha,0,0,0
99_231948_4,10,rating,Awsome Nice i love it,0,0,0
99_231949_4,10,rating,HTC one s Good,0,0,0
99_231950_4,10,rating,I love it It is working great for me ,0,0,0
99_231951_4,10,rating,Great app I love this app so much 3,0,0,0
99_231952_4,8,rating,Vvv perfect Outstanding loving app all inoxxent persons use this also,0,0,0
99_231953_4,10,rating,Sabeeh Super,0,0,0
99_231954_4,10,rating,Good Good And easy for editing photo,0,0,0
99_231955_4,10,rating,Super app Awsome,0,0,0
99_231956_4,10,rating,Amazing Tnx for creating this app ,0,0,0
99_231957_4,10,rating,Such a Amazing Apps Superb apps,0,0,0
99_231958_4,2,rating,very good love it so bad ,0,0,0
99_231959_4,10,rating,Great I love picsart,0,0,0
99_231961_4,10,rating,Superb Excellent app to boost our creativity,0,0,0
99_231962_4,10,rating,Good and wood Super app,0,0,0
99_231963_4,10,rating,Cool Best Love it,0,0,0
99_231964_4,10,rating,Good app Good app,0,0,0
99_231965_4,10,rating,Samsung galaxy note3 It's the best pic editor forAndroid,0,0,0
99_231966_4,10,rating,Nice apps This is very nice app for those who really likes to edit photos,0,0,0
99_231967_4,6,rating,Best art game I love art and craft very much,0,0,0
99_231968_4,8,rating,Great Photoshop I like it alot especially for small touch ups and facebook ,0,0,0
99_231969_4,8,rating,waw so guD pixlr express on demand,0,0,0
99_231970_4,10,rating,Very well Works excellent thank you ,0,0,0
99_231971_4,10,rating,Awesome Great app Great contents Excelente para edici n ,0,0,0
99_231972_4,10,rating,Editing pics Superb ty,0,0,0
99_231973_4,10,rating,Love it It's amazing,0,0,0
99_231974_4,10,rating,awesme wrk this app is a nce wrk its best photo editng app still u can improve a bit bt other wise great job desreves 5 star,0,0,0
99_231975_4,10,rating,Sooooooooooooooooooooooooooooo Nice supper photo editing wow,0,0,0
99_231976_4,10,rating,Wow One of the best app i came across loved it,0,0,0
99_231978_4,10,rating,Wow It's cool apps,0,0,0
99_231979_4,10,rating, Love it ,0,0,0
99_231980_4,10,rating,I Love It Awesome ,0,0,0
99_231981_4,10,rating,good bkvi,0,0,0
99_231983_4,10,rating,Awesom Nice program it made my pics nicier ,0,0,0
99_231984_4,8,rating,omg omg it's awesome I luv it 3,0,0,0
99_231985_4,10,rating,goooood excellent,0,0,0
99_231986_4,10,rating,Soooooo Amazing Yaar I LoVe It,0,0,0
99_231987_4,10,rating,Cool Awese Stuff,0,0,0
99_231988_4,10,rating,awsome perfect,0,0,0
99_231989_4,10,rating,Awesome A must have app,0,0,0
99_231990_4,10,rating,Excellent This is The best app ever made,0,0,0
99_231991_4,10,rating,Waw This app is great compared to others,0,0,0
99_231992_4,10,rating,amazing app great app to new genration,0,0,0
99_231993_4,10,rating,Canvas 2 Just superb Widout dis app the phone is incomplete A must download,0,0,0
99_231994_4,10,rating,I love this app Lovely,0,0,0
99_231995_4,10,rating,Its cool Its awesome,0,0,0
99_231996_4,8,rating,Marvelous Good app,0,0,0
99_232131_5,3,I wish ,It would pull the contacts I have on facebook but not on my phone and put them on my phone ,0,0,0
99_232132_5,3,I Need Backups or Dropbox Back,I've had this app for about a year I love it but can you bring back backups or dropbox so I can transfer files to my laptop Please do this,0,0,0
99_232133_5,1,Okay for chains no good otherwise,Great idea for an app and works okay for gas and chain restaurants but that is literally all you will find No grocery stores cafes or anything that is not fast food or large chains No coffee shops other than Starbucks and no foreign foods and definitely nothing remotely healthy Also lacking an option for submissions I was excited at the possibilities for this app but the reality is much more disappointing ,0,0,0
99_232135_5,2,Not bad,I just wish it would notify me if I go below a certain dollar amount,0,0,0
99_232136_5,1,Oh well ,They should add the function to buy Starbucks gift cards via iTunes store I wonder if they'll add that when iOS6 comes in with passbook ,0,0,0
99_232137_5,4,Please integrate with WW Kitchen,I also like WW Kitchen and often add my own recipes It would be great if the two apps were integrated so if I added a recipe in WW Kitchen I could pull it up in WW Mobile ,0,0,0
99_232138_5,3,Needs,They should add the photo editting option Then this app would be perfect ,0,0,0
99_232140_5,2,Multitasking ,It's almost 2011 Where is the multitasking ,0,0,0
99_232142_5,5,Convenient App,Great App Useful and easy to use ,0,0,0
99_232144_5,4,Good but still needs some extra options,It's very convenient to use however not being able to switch between accounts without un linking the phone would be great Also an improvement in the media player would also help,0,0,0
99_232148_5,4,Great,I just wish you could edit your word documents other than that it's great ,0,0,0
99_232149_5,5,Very usefull app,Thank's for app but can you add offline mod for exmple i want save one video in my iphone and after that play it with VLC,0,0,0
99_232151_5,3,Important,If we could create docs inside the app that would be great,0,0,0
99_232152_5,2,No Gallery,Still no gallery in Camera Upload mode ,0,0,0
99_232153_5,4,Video,Its amazing The only thing to make it better is to have the ability or export videos to your camara roll,0,1,0
99_232155_5,3,Downloading ,It's super easy to copy pictures to clipboard or even save them to your phone but why can't I download my videos ,0,0,1
99_232157_5,2,Larger photos,Please include the option to view thumbnail larger while viewing in the photo folder,0,0,0
99_232158_5,5,Print,Would love to be able to print right from the app instead of having to go through the browser or open it in another app Otherwise very convenient,0,0,0
99_232160_5,5,Bookmarks and Highlights,I love this app but I do wish I could highlight words in PDFs and create bookmarks Would this be possible at some piont ,0,0,0
99_232161_5,3,Pretty good app but , Why can't I sign into separate Drop Box accounts ,0,0,0
99_232162_5,4,That's Great,You should put the folders first And then the files I would put a folder as favorite thus putting all the files inside this as favorite too,0,0,0
99_232163_5,5,Love but,Can we get push notifications for other things being shared besides just folders My bf is a photographer he often sticks photos in our shared folder would like a notification when things arrive I do have them turned on but never get them ,0,0,0
99_232165_5,3,Needs GIF support ,Please add support for animated GIFs ,0,0,0
99_232170_5,5,Evernote,This is a very useful and helpful app In my opinion the only thing it's missing is video handling You can add pictures and audio to your notes and I think you should be able to add videos too,0,0,0
99_232172_5,5,Now my main note program,This has become my main notes program Wish I could do handwriting on it Love how can I can put outlook emails in it Using more than my other note apps in the iPad,0,0,0
99_232173_5,4,Great organizer,This is really a great app an tool to manage multiple projects and scattered notes I just wish that there was a calendar integration and sub folders within stacks Also in Evernote hello there is no categorizing But make no mistake I swear by this program,0,0,0
99_232174_5,5,Amazing ,Thanks Evernote for a great app I use it DAILY to keep my gluten free dairy free recipes organized A tip Please allow me to search ALL my notebooks helpful to locate an ingredient rather than searching within each notebook individually Also I would love to pay a flat fee to be able to access my notes offline Thanks,0,0,0
99_232177_5,5,Great App,I tend to provide reviews on the fly and my only wish is that I could edit them through the app I also wished that there was a way to respond to replies One hotel accurately described itself on TripAdvisor but was misleading on its website but I can't point this out,0,0,0
99_232178_5,4,Great App wsearching for hotels,This app has been very helpful on my honeymoon search It would be nice to be able to enlarge the photos though Other than that it's perfect,0,0,0
99_232179_5,3,Needs Offline Functionality,Great app beautiful layout But I wish saved items could be viewed offline ,0,0,0
99_232180_5,1,Why force landscape ,Still landscape only So weird Every other app has the ability to go either direction Too bad,0,0,0
99_232181_5,4,I agree with 4,They need to show B B small inns,0,0,0
99_232193_5,3,Edited photos not uploaded,Dropbox is a great service However when I use the camera upload option in iOS 7 it only uploads the original photo and not the edited one Otherwise I'd rate dropbox as 5 stars,0,0,1
99_232197_5,1,Sharing,I can't share folders That was the only reason I made a Dropbox in the first place Ugh,0,0,0
99_232198_5,2,Voicememo,How to add voice memo from the iPhone ,0,0,0
99_232202_5,2,Dropbox desktop GREAT Device App NOT,When I put things into my dropbox folder on my desktop I can find files by date modified by name etc The app has an incomprehensible and un modifyable sorting function It's almost impossible to find files within the app Once you find them on your phone I believe you can 'favorite' them But the challenge is to find them,0,0,0
99_232206_5,3,FILTERING A HOTEL SEARCHA FLAW,It is impossible to refine a hotel search for specific criteria beyond location price and quality Those are well done and quality reviews and coverage are the reasons we use TA Especially during peak seasonal flows many of us travel with pets We have a terrible time finding clean reliable hotels Most sites for pet travel are woefully inadequate How hard would it be to include this as an additional search filter That would bring in helpful reviews that would not only enhance the site experience but also improve the field,0,0,0
99_232223_4,6,Beautiful but no landscape ,Very useful But it is difficult sometimes trying to type an essay without landscape mode It is ridiculous how a word processing app doesnt let u type landscape ,0,0,0
99_232228_4,6,Mr David,App works fine for basic bank accounts ,0,0,0
99_232229_4,10,Good time killer,Good to pass time,0,0,0
99_232230_4,10,Fun free game ,Harder than I thought it would be fun and neat ,0,0,0
99_232232_4,10,Great app,I love having all my photos backed up automatically and not having to keep them on my phone,0,0,0
99_232233_4,10,Reliable Period,Have been using Google Drive for a few months paid account the desktop app was totally unreliable and failed to sync just too often So came back to Dropbox always syncing smartly and reliably A bit pricey though almost twice as expensive as competitions if you want the extra space,0,0,0
99_232235_4,10,File sharing with ease,That moment I figured out I could transfer photos from my iPhone to laptop faster via dropbox than plugging my phone into the USB port,0,0,0
99_232237_4,10,Access 247,Convenient No more lugging the laptop or losing a thumb drive My files are accessible anytime anyone from any of my devices or another's With three full time students in the house the affordable upgrade holds docs data music and more Lots of room available More convenient and more affordable than an external drive,0,0,0
99_232239_4,10,Excellent,I love the new design for iOS 7,0,0,0
99_232240_4,10,Looking good,New interface is great,0,0,0
99_232242_4,8,Good app,Works well especially for saving files for offline use,0,0,0
99_232243_4,8,One of the finest apps I have seen,Simple to use And the voice recognition is great ,0,0,0
99_232244_4,10,So good and will keep getting better,My wife and I share a 100GB account and it's amazing So many things Automatic photovideo upload iPhoto import works with the Mailbox app shared folders photo aggregation on the website and mobile the ability to store files only on the cloud saves space on my Mac from old files and the obvious things like having everything backed up in real time and accessibility of my files from anywhere I could do without it anymore Remember when we just had computers and hoped they didn't break and lose all our files One suggestion if I have automatic photo upload on and download a photo to my phone's camera roll say for TBT don't automatically re upload it to Camera Imports It's already in Dropbox silly And yes obviously if I use Instagram or some other photo sharing software to doctor it I know it's a different photo and will therefore upload,0,0,0
99_232247_4,10,Love the program,Not sure how I lived without it Best way I know to keep all my important files in one place so I can access them from anywhere on any device ,0,0,0
99_232250_4,10,The only cloud app that works,I've tried Google Drive Box Skydrive but none of them could upload a 20 minute video I took Dropbox was the only one that accepted my file,0,0,0
99_232252_4,10,Awesome,Dropbox works great I can access files anywhere Highly recommend,0,0,0
99_232253_4,10,Easy to use,Simple just what I needed to make transferring certain photos from phone to computer and vice versa simple Thanks ,0,0,0
99_232255_4,10,Good,Very convenient for moving files without connecting to a computer ,0,0,0
99_232257_4,10,Excellent,It's a really good cloud app but what makes it stand out is the new pdf viewer Now I can read huge files on the iPad You can't do that on Google Drive's app,0,0,0
99_232260_4,10,Wow,The new PDF reader is AWESOME ,0,0,0
99_232263_4,6,15 min streaming limit,I gotta say overall I like this app although the logic behind the 15 min cap on streaming alludes me I thought they may have imposed it to reduce bandwidth but with the limit it actually increases bandwidth The reason is because I start downloading the whole file then start streaming it Once the 15 min is up I then switch to the downloaded file To me this uses more data Why can't I just stream the whole thing Overall though I like everything else about this app,0,0,0
99_232264_4,10,Good app,Nice and smooth photo streaming from device to device,0,0,0
99_232265_4,10,SIX stars,Honestly it took me some time to get used to using this application web clipping photo notes sharing etc but now I find this app to be the 'deal killer' the one thing that MUST be on every device The note scanning is so powerful it can read my scribbles take notes in a meeting take pics in evernote throw them out We are now exploring the business application sky's the limit,0,0,0
99_232267_4,10,Why not be more generous ,Good app for noting but too expensive to use it for poor students 60mb is not enoughcould you make it more plz ,0,0,0
99_232268_4,4,Would benefit trying again,Green interface doesn't look or feel good Nor is it more useful Maximizing space to type in should be the goal however it doesn't feel like it The app still works It's clunky and advertising too much It probably isn't even an issue they may have rolled out the advertisements at the wrong time,0,0,0
99_232269_4,10,Enjoyed it,I started to use evernote since high school but didn't feel that useful Now i am a college student I use evernote in every life I love the highlight section but wish there is more color than yellow Moreover I enjoy the website version as well It is organized and sophistic Thank you for providing this application It is so convenience,0,0,0
99_232273_4,10,Good for Me,I like the concept and automation using the subject line,0,0,0
99_232275_4,4,Brilliant Service Awful design,I've been using Evernote since 2005 when I was in college It's a wonderful service and up until the iOS7 redesign the apps have always worked great But the design of this app is terrible It's jumbled confusing and lots of advertising for their service add ons and 'news' get in the way of core functionality Please redesign the app Again,0,0,0
99_232277_4,10,Pure Awesome,The only reason I moved to iOS7 was to get the newest version of Evernote Let me say I have no idea what everyone is complaining about Super easy to add notes still No sync issues Handy announcements from Evernote The card view is still there you just have to gasp look for a sec If you are having issues contact support before blasting the app And take a deep breath folks Life isn't that bad,0,0,0
99_232280_4,2,v7 does not sync,My Mac OS X version is working fine but the app does not upload my data until I soft reset the phone Useless iOS 7 iPhone 5,0,0,0
99_232284_4,8,Great for paper clutter,I am using this to reduce paper clutter in my house So far so good Notes from the kids' school and organizations get photographed and organized in one notebook Notes for parties in another Ideas for the house are organized too including pictures from home and garden magazines Love it so far I am a little worried however that I need access to the Internet for it Not sure if this will work then,0,0,0
99_232285_4,2,Lost Everything ,I loved Evernotesthat is Until I download iOS7 With their new and improved look they also did away with everything you ever had saved They did however manage to maintain the notebook namesunfortunately all of the notes within those notebooks were erased I used this app for work and personal businessall files gone Be sure to only use this app for unimportant notes Very disappointed ,0,0,0
99_232288_4,10,great app for projects recipes,Easy camera function allows for adding recipes right to notebook Separate notebooks make keeping all pieces of a project together regardless of media Used it for remodeling projects and it's where I keep my collection of recipes regardless of initial source Have used it for about a year and unlike other apps I'm still using it,0,0,0
99_232289_4,10,Fabulous ,Absolutely love this app Found out about it from a fellow Southwestair flyer Use it all the time for 'must saves' from twitter the internet Easy to use with folders tags Can keep all of my daily notes thoughts close at hand,0,0,0
99_232290_4,10,Just gets better with use,The more I use Evernote the more ways I find to use it Love the excellent and consistent multi platform experience and sync,0,0,0
99_232291_4,10,Great,Syncs great with desktop Allowing me to keep my thoughts organized and accessible,0,0,0
99_232292_4,10,Vital in digital age,Keeps track of any and everything and just keeps getting better Whether it is a document or a picture it can be captured ether by email or snapping a photo and you then have it forever Retrieving it is simple by tags or searching It just makes life simpler,0,0,0
99_232293_4,10,Surprised to be using it so much,After I downloaded this it just sat on my desktop for a million years Then I got the bright idea of taking a screen snapshot of an Expedia itinerary Wow Suddenly I am off and running saving and accessing info on everything from learning disabilities to salad dressings I would like it better if there were multi layer nesting available for the notebooks but it is pretty cool Btw I use the skitch add on for editing reformatting bold print etc It's great,0,0,0
99_232295_4,10,good for what I need,Probably the beat all around note taking app good for pretty much everything,0,0,0
99_232296_4,10,It just works Great,A wonderful substitute for loss of brain function in middle age It remembers everything for me across platforms ,0,0,0
99_232297_4,2,This app is a complete waste,Not worth your time unless you like to be disappointed,0,0,0
99_232300_4,10,Evernote,I love Evernote and feel so organized now I like being able to take pictures and use it often for business cards I have recommended to friends I can't live without my Evernote,0,0,0
99_232301_4,10,Bee useful and powerful,I love this ap use it on the go but also to store travel info to easily access Also like web integration,0,0,0
99_232303_4,10,Fantastic app,I love to write Inspiration for words can come at the drop of a hat which why I absolutely love this app I have the ability to record thoughts at my finger tips by having the app on my phone then can go back and work on the same pieces on my computer later at home The instant syncing between computer and phone is fantastic It's perfect for writing recipes or absolutely anything really Very satisfied ,0,0,0
99_232304_4,10,Great organizing tool,I use it to keep track of recipes make notes on hobbies keep up with maintenance tasks,0,0,0
99_232306_4,6, 450 is too much,It's a lot of money for what a mounts to a great sorting system for notes if you're a flake like me Looking back I should just have kept those little slips of paper in my pocket,0,0,0
99_232312_4,8,Replaces a dozen three ring binders,I've been using this for just over 6 weeks and have eliminated all paper notes Even when I find myself at a meeting without a laptop or iPad my paper notes easily get loaded in simply by snapping a photo Additionally classifying a note by notebook and adding tags makes it easy to organize among a couple different dimensions for easy retrieval at a later date,0,0,0
99_232314_4,10,Great tool ,Have been using Evernote forfiver a year now very easy to use program love the syncing with my desktop phone iPad etc,0,0,0
99_232316_4,8,Good stuff,Simple easy to use note taking app Sometimes not all notes are available when not on wireless network,0,0,0
99_232318_4,10,Great app ,Syncs well and wonderful for projects at work and home,0,0,0
99_232319_4,8,Great tool for my notes,I love the fact that Evernote allows me to sync my notes between each of my devices and computers I use it everyday to keep everything right in front of me I wish the interface a bit different Maybe the option of colored notes ,0,0,0
99_232321_4,10,Must Have Stores Everything,Ok what don't I use Evernote for Nothing I use for everything Storing contacts business cards my son's artwork recipes food journals workout logs useful documents receipts magazine clippings In this new version I can finally edit notebooks on my phone I'm 99 mobile I love that you can access your notes from anywhere My husband has the Evernote pen an takes notes during his meetings He looses his notebooks but the pen syncs with Evernote and all his handwritten notes are there Super cool I also use Evernote Food App which syncs with Evernote Awesome ,0,0,0
99_232324_4,10,Terrific resource ,I love Evernote The convenience of saving web info documents from airline itineraries to e tickets to office documents to photos etc on my IPad or my computer is wonderful The fact it works on pc platforms is a real bonus Put the info on one device and you have it on all your devices Thank you developers ,0,0,0
99_232325_4,10,I ABSOLUTELY LOVE IT ,ITS ONE OF MY FAVORITE AND MOST USED APPS ON MY IPOD I USE IT TO WRITE JOURNAL ENTRIES TAKE NOTES AT CHURCH JOB MEETINGS ETC ONE OF IF NOT THE BEST NOTETAKING APPS EVER HANDS DOWN And believe me I've tried a lot of them ,0,0,0
99_232326_4,8,Very good app,There is always room for improvement but this app has replaced no less than 3 other apps and now with reminders it is my go to application for pretty much anything task or project related,0,0,0
99_232328_4,10,Fantastic ,I'm a writer and so I was always constantly using the original notes app that comes with apple products But it strangely deleted all my notes twice So I decided I needed something better I went through many different note taking apps but none sufficed Then I found Evernote and was so pleased Thank you guys so much You make note taking fun and easy ,0,0,0
99_232329_4,10,Very Good App,This is a great app for organizing notes recipes etc across devices I use it both at home and work I will enter info on my iphone ipad or on my PC,0,0,0
99_232330_4,10,Indispensable,I use this app constantly to log and recall business cards notes to do's wine art inspiration quoteseverything,0,0,0
99_232331_4,10,Great 2nd brain ,This is by far the best organizational app around I use it dozens of times a day for everything from work to helping me plan my wedding to grocery shopping lists Excellent,0,0,0
99_232335_4,10,Web clipping,I use it all the time I especially like the web clipper and then emailing right from Evernote,0,0,0
99_232337_4,10,I love this App,I've been using Evernote for 4 years and it just keeps getting better Everything is easy to search and it has always worked flawlessly,0,0,0
99_232338_4,10,Great,Use this app for all my classes,0,0,0
99_232340_4,10,Great app,I am enjoying this app and how I can place items that I want to review at a later time I use it to save recipes or articles of interest to read at a later time,0,0,0
99_232341_4,10,My favorite organization tool ,I absolutely love being able to save notes and organize them in notebooks I use this app daily Two of my most useful notebooks are 1 Storing recipes 2 Medical info such as current meds I also love that I can view it all on various devices I do wish that when sharing the notes they didn't look like garble when I use colors and formatting Also I haven't found an undo option on the app version so when I accidentally delete content I have to do it over The app still deserves 5 stars hands down though ,0,0,0
99_232343_4,8,Awesome App,Evernote is my go to for everything whether lists meeting notes just things to remember etc The only thing that I wish it had is a date driven 'to do' or reminder Then it would be the only app I would ever use for all things productivity,0,0,0
99_232344_4,10,Great app,This is a great app and I use it on all of my devices This thing is awesome for downloading your brain into your mobile devices,0,0,0
99_232346_4,10,Productive and amazing,This app is a must have for those in the professional world It is a great way to stay 'green' by storing documents rather than printing hard copies The ability to search notes and PDFs makes old fashioned pen and paper obsolete The integration with Penultimate is pleasing for those who still wish to 'write' rather than type,0,0,0
99_232347_4,10,Among the Best Productivity Apps,Perhaps the most used app on my mobile devices Well organized easy to use Great product,0,0,0
99_232348_4,10,Greatest Note taking app available,I use my iPad to take notes for business meetings It automatically synchs with my iPhone and laptop,0,0,0
99_232349_4,10,Great for class notes,It's a great app for taking class notes on my tablet and still be able to access them via the internet Love it ,0,0,0
99_232353_4,10,Great app ,I use this app more than any of the others regardless of category I love the ability to sync on all of my computers so I am always up to speed,0,0,0
99_232354_4,10,Simple highly effective tool,I love using Evernote for its simplicity ease of use and effectiveness I use this tool for work and personal purposes Mainly for taking notes at work meetings eliminating the paper clutter both work and personal I really like its integration with other SaaS tools Recently switched my wife to Evernote for storing scanned documents,0,0,0
99_232356_4,10,No More Sticky Notes on the Desk,Great app for business purposes Eliminated all handwritten notes and sticky note reminders Great for tagging and clipping important websites and urls Would love to see option to color code notes for us visual organizers Great for checklists and idea sharing with others,0,0,0
99_232359_4,10,Productivity Increase,Great tool to consolidate your notes,0,0,0
