FeedbackID,CategoryID,WebAppID,Datetime,ContactName,Subject,Rating,OverallScore,MainText,Status,SpamStatus,Remarks,ContactEmail,MainTextCleaned,SubjectCleaned
4472,5,99,2019-12-04 16:44:04,,feature request,3,3,Good but sad	Good game overall but couldnt open game so reinstalled and lost progress. Also i bought coins and lost those also. Other than that a great game,0,0,M_2954 AppID: #5_Plants vs Zombies Src: playStore_random,,Good but sad Good game overall but couldnt open game so reinstalled and lost progress Also i bought coins and lost those also Other than that a great game,feature request
4473,5,99,2019-12-04 16:44:04,,feature request,3,3,"Not very impressive	I am a graduate student and I use my tablet a lot for taking notes during presentation and to read papers. I am disappointed as I can't use the software to present ppt. Also, the draw free form option is not very user friendly as it doesn't allow to draw in different colors nor to erase.",0,0,M_2955 AppID: #1_OfficeSuite Pro 7  (PDF und HD) Src: playStore_random,,Not very impressive I am a graduate student and I use my tablet a lot for taking notes during presentation and to read papers I am disappointed as I can't use the software to present ppt Also the draw free form option is not very user friendly as it doesn't allow to draw in different colors nor to erase ,feature request
4474,5,99,2019-12-04 16:44:04,,feature request,3,3,"Gd app	I think its a great app used it all the time to shut down other running apps..altho i need to delete it bcuz i dont have room on my fone,but cant! It will not uninstall at all says it needs to b deactivated, which i did n still not uninstalling at all! NEED HELP!",0,0,M_2956 AppID: #4_antivirus GRATIS Src: playStore_random,,Gd app I think its a great app used it all the time to shut down other running apps altho i need to delete it bcuz i dont have room on my fone but cant It will not uninstall at all says it needs to b deactivated which i did n still not uninstalling at all NEED HELP ,feature request
4475,5,99,2019-12-04 16:44:04,,feature request,3,3,"It's a great app which I use daily...	However, it crashes and force closes a hell of a lot on my Note 3. Fix this and it's 5 stars, as I much prefer the app to navigating the Web page on my phone",0,0,M_2957 AppID: #8_XDA Premium Src: playStore_random,,It's a great app which I use daily However it crashes and force closes a hell of a lot on my Note 3 Fix this and it's 5 stars as I much prefer the app to navigating the Web page on my phone,feature request
4476,5,99,2019-12-04 16:44:04,,feature request,4,4,Like it a lot	But when changing the flash setting it still activates while in the OFF position. Freezing. Sometimes not focusing and I'll have to reinstall or Clear Data to get it working again.,0,0,M_2958 AppID: #1_Camera Zoom FX Src: playStore_random,,Like it a lot But when changing the flash setting it still activates while in the OFF position Freezing Sometimes not focusing and I'll have to reinstall or Clear Data to get it working again ,feature request
4477,5,99,2019-12-04 16:44:04,,feature request,4,4,Bug	The gold mystery sprout does not work. Should be a 100% chance to give me a plant that I don't have. Just getting kinds that I have already.,0,0,M_2959 AppID: #5_Plants vs Zombies Src: playStore_random,,Bug The gold mystery sprout does not work Should be a 100 chance to give me a plant that I don't have Just getting kinds that I have already ,feature request
4478,5,99,2019-12-04 16:44:04,,feature request,4,4,Freezes	It's a good game but sometimes it crashes and needs to be forcefully stopped and restated,0,0,M_2960 AppID: #6_Assassins Creed Pirates Src: playStore_random,,Freezes It's a good game but sometimes it crashes and needs to be forcefully stopped and restated,feature request
4479,5,99,2019-12-04 16:44:04,,feature request,4,4,"Works fine and fun	Everything's good now only problem is, is like mentioned on by another commentor is the it crashes when u scroll through ship selection other then that little problem it's fun to play good job ubi and it also says theres a Google play edition ship but I cant find it.",0,0,M_2961 AppID: #6_Assassins Creed Pirates Src: playStore_random,,Works fine and fun Everything's good now only problem is is like mentioned on by another commentor is the it crashes when u scroll through ship selection other then that little problem it's fun to play good job ubi and it also says theres a Google play edition ship but I cant find it ,feature request
4480,5,99,2019-12-04 16:44:04,,feature request,4,4,"not bad on android but..	for some reasons I can't view my Pages' album in full screen (instead i got a tiny preview in the middle with left/right button on both side...Yet on IOS version, the photo are full screen, please fix this!!!  Thanks!",0,0,M_2962 AppID: #3_Seitenmanager Src: playStore_random,,not bad on android but for some reasons I can't view my Pages' album in full screen instead i got a tiny preview in the middle with left right button on both side Yet on IOS version the photo are full screen please fix this Thanks ,feature request
4481,5,99,2019-12-04 16:44:04,,feature request,4,4,"Good but	Was running perfectly before the update,task killer no working Displays no tasks",0,0,M_2963 AppID: #4_antivirus GRATIS Src: playStore_random,,Good but Was running perfectly before the update task killer no working Displays no tasks,feature request
4482,5,99,2019-12-04 16:44:04,,feature request,4,4,"Pretty good!	I've edited many photos using this application already. Something to probably address is the photo not always saving what you're looking at in the preview. The beautify tool is a good example of this, as it may look fine in preview, but when you save it, you don't exactly get the same quality. Sometimes it turns out a little pixalated, but overall a remarkable app! I use this in conjunction with other apps.
",0,0,M_2964 AppID: #10_Perfectly Clear Src: playStore_random,,Pretty good I've edited many photos using this application already Something to probably address is the photo not always saving what you're looking at in the preview The beautify tool is a good example of this as it may look fine in preview but when you save it you don't exactly get the same quality Sometimes it turns out a little pixalated but overall a remarkable app I use this in conjunction with other apps ,feature request
4483,5,99,2019-12-04 16:44:04,,feature request,4,4,Galaxy S4 GPE	I have a galaxy s4 google play edition and can't save to the external sd card.  Otherwise great app.  You can choose the external sd as your save location but it won't save to it.,0,0,M_2965 AppID: #1_Camera Zoom FX Src: playStore_random,,Galaxy S4 GPE I have a galaxy s4 google play edition and can't save to the external sd card Otherwise great app You can choose the external sd as your save location but it won't save to it ,feature request
4484,5,99,2019-12-04 16:44:04,,feature request,4,4,Very good.	Need to update voice ...sometime back ground noise comes Thanks,0,0,M_2966 AppID: #5_viber Src: playStore_random,,Very good Need to update voice sometime back ground noise comes Thanks,feature request
4485,5,99,2019-12-04 16:44:04,,feature request,5,5,Bugged	The last update caused the game to stop working. It won't even start now. Please fix.  New update still didn't fix anything. :/,0,0,M_2967 AppID: #7_Worms 2 Armageddon Src: playStore_random,,Bugged The last update caused the game to stop working It won't even start now Please fix New update still didn't fix anything ,feature request
4486,5,99,2019-12-04 16:44:04,,I wish...,3,3,"It would pull the contacts I have on facebook, but not on my phone, and put them on my phone.",0,0,M_2968 AppID: 300176824 Src: AppStore_Random,,It would pull the contacts I have on facebook but not on my phone and put them on my phone ,I wish 
4487,5,99,2019-12-04 16:44:04,,I Need Backups or Dropbox Back,3,3,I've had this app for about a year. I love it but can you bring back backups or dropbox so I can transfer files to my laptop. Please do this,0,0,M_2972 AppID: 343307433 Src: AppStore_Random,,I've had this app for about a year I love it but can you bring back backups or dropbox so I can transfer files to my laptop Please do this,I Need Backups or Dropbox Back
4488,5,99,2019-12-04 16:44:04,,"Okay for chains, no good otherwise",1,1,"Great idea for an app and works okay for gas and chain restaurants, but that is literally all you will find. No grocery stores, cafes, or anything that is not fast food or large chains. No coffee shops other than Starbucks and no foreign foods, and definitely nothing remotely healthy. Also lacking an option for submissions.I was excited at the possibilities for this app but the reality is much more disappointing.",0,0,M_2978 AppID: 401746066 Src: AppStore_Random,,Great idea for an app and works okay for gas and chain restaurants but that is literally all you will find No grocery stores cafes or anything that is not fast food or large chains No coffee shops other than Starbucks and no foreign foods and definitely nothing remotely healthy Also lacking an option for submissions I was excited at the possibilities for this app but the reality is much more disappointing ,Okay for chains no good otherwise
4489,5,99,2019-12-04 16:44:04,,"Fantastic UI, but missing a few features",5,5,"Clear has one of the best-designed user interfaces I've ever encountered on the iPhone/iPad. It is the way apps should be. So simple and easy. I'm giving it 5 stars despite some shortcomings:

1. It would be nice to sync with the desktop (iCal?) and between devices.
2. It needs Reminders and Alerts (and Due Dates, etc.)
3. Some kind of support for longer notes. Right now, single-tapping an item lets you edit the item. Maybe double-tapping should let you open an item's ""detail page"" where you could enter the due date, add an alarm, or type a longer note. 
4. Also, sharing a list? It would be great if my wife and I could add to or just see each other's shopping lists. Though now, I admit this is ""feature creep"" that could detract from Clear's simplicity.",0,0,M_2983 AppID: 493136154 Src: AppStore_Random,,Clear has one of the best designed user interfaces I've ever encountered on the iPhone iPad It is the way apps should be So simple and easy I'm giving it 5 stars despite some shortcomings 1 It would be nice to sync with the desktop iCal and between devices 2 It needs Reminders and Alerts and Due Dates etc 3 Some kind of support for longer notes Right now single tapping an item lets you edit the item Maybe double tapping should let you open an item's detail page where you could enter the due date add an alarm or type a longer note 4 Also sharing a list It would be great if my wife and I could add to or just see each other's shopping lists Though now I admit this is feature creep that could detract from Clear's simplicity ,Fantastic UI but missing a few features
4490,5,99,2019-12-04 16:44:04,,Not bad,2,2,I just wish it would notify me if I go below a certain dollar amount,0,0,M_2988 AppID: 301724680 Src: AppStore_Random,,I just wish it would notify me if I go below a certain dollar amount,Not bad
4491,5,99,2019-12-04 16:44:04,,Oh well..,1,1,They should add the function to buy Starbucks gift cards via iTunes store. I wonder if they'll add that when iOS6 comes in with passbook?,0,0,M_2992 AppID: 331177714 Src: AppStore_Random,,They should add the function to buy Starbucks gift cards via iTunes store I wonder if they'll add that when iOS6 comes in with passbook ,Oh well 
4492,5,99,2019-12-04 16:44:04,,Please integrate with WW Kitchen,4,4,"I also like WW Kitchen and often add my own recipes. It would be great if the two apps were integrated so if I added a recipe in WW Kitchen, I could pull it up in WW Mobile.",0,0,M_2993 AppID: 331308914 Src: AppStore_Random,,I also like WW Kitchen and often add my own recipes It would be great if the two apps were integrated so if I added a recipe in WW Kitchen I could pull it up in WW Mobile ,Please integrate with WW Kitchen
4493,5,99,2019-12-04 16:44:04,,Needs,3,3,They should add the photo editting option.Then this app would be perfect.,0,0,M_2994 AppID: 331975235 Src: AppStore_Random,,They should add the photo editting option Then this app would be perfect ,Needs
4494,5,99,2019-12-04 16:44:04,,Suggestion for Hold Mail,3,3,It seems like it would be a great addition to have the hold mail feature from your website here also.  Please include this in the next release!,0,0,M_2996 AppID: 339597578 Src: AppStore_Random,,It seems like it would be a great addition to have the hold mail feature from your website here also Please include this in the next release ,Suggestion for Hold Mail
4495,5,99,2019-12-04 16:44:04,,Multitasking?,2,2,It's almost 2011. Where is the multitasking?,0,0,M_2999 AppID: 347839246 Src: AppStore_Random,,It's almost 2011 Where is the multitasking ,Multitasking 
4496,5,99,2019-12-04 16:44:04,,GRADES,4,4,Requires access to grades and it'll get 5 strs in my book,0,0,M_3001 AppID: 376413870 Src: AppStore_Random,,Requires access to grades and it'll get 5 strs in my book,GRADES
4497,5,99,2019-12-04 16:44:04,,Convenient App,5,5,Great App!! Useful and easy to use!,0,0,M_3004 AppID: 408490162 Src: AppStore_Random,,Great App Useful and easy to use ,Convenient App
4498,5,99,2019-12-04 16:44:04,,5-6 days please!!!,4,4,"3 days won't do. I need at least 5 days. Seems user friendly and easy to follow. Perhaps if it added the ingredients--not multiple entries for the some onion, per se.",0,0,M_3006 AppID: 418971697 Src: AppStore_Random,,3 days won't do I need at least 5 days Seems user friendly and easy to follow Perhaps if it added the ingredients not multiple entries for the some onion per se ,5 6 days please 
4499,5,99,2019-12-04 16:44:04,,"Good, but still needs some extra options",4,4,"It's very convenient to use, however not being able to switch between accounts without un-linking the phone would be great Also an improvement in the media player would also help",0,0,M_3012 AppID: Not stated Src: RE2014_app_and_play_store_apps,,It's very convenient to use however not being able to switch between accounts without un linking the phone would be great Also an improvement in the media player would also help,Good but still needs some extra options
4501,5,99,2019-12-04 16:44:04,,Things Dropbox needs,2,2,"Would be nice to have a grid view of photos other than just the auto upload of camera roll Also would be nice to rename files

My last review still not fixed This app doesn't support mobi file uploads Would be nice to save my mobi files",0,0,M_3015 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Would be nice to have a grid view of photos other than just the auto upload of camera roll Also would be nice to rename files My last review still not fixed This app doesn't support mobi file uploads Would be nice to save my mobi files,Things Dropbox needs
4502,5,99,2019-12-04 16:44:04,,Like the new design,4,4,"Is Dropbox design for iOS 7, but is still the same more or less Air Drop is the only new thing in this update (for iPhone) I think 
4 out of 5 because still can't rename files",0,0,M_3016 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Is Dropbox design for iOS 7 but is still the same more or less Air Drop is the only new thing in this update for iPhone I think 4 out of 5 because still can't rename files,Like the new design
4503,5,99,2019-12-04 16:44:04,,Great,4,4,I just wish you could edit your word documents other than that it's great!,0,0,M_3017 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I just wish you could edit your word documents other than that it's great ,Great
4504,5,99,2019-12-04 16:44:04,,Very usefull app,5,5,"Thank's for app,but can you add offline mod?for exmple i want save one video in my iphone,and after that play it with VLC",0,0,M_3018 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Thank's for app but can you add offline mod for exmple i want save one video in my iphone and after that play it with VLC,Very usefull app
4505,5,99,2019-12-04 16:44:04,,Update please,1,1,We should be able to do text documents! (,0,0,M_3019 AppID: Not stated Src: RE2014_app_and_play_store_apps,,We should be able to do text documents ,Update please
4506,5,99,2019-12-04 16:44:04,,Important,3,3,If we could create docs inside the app that would be great,0,0,M_3020 AppID: Not stated Src: RE2014_app_and_play_store_apps,,If we could create docs inside the app that would be great,Important
4507,5,99,2019-12-04 16:44:04,,No Gallery,2,2,Still no gallery in Camera Upload mode !,0,0,M_3021 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Still no gallery in Camera Upload mode ,No Gallery
4508,5,99,2019-12-04 16:44:04,,Video,4,4,Its amazing The only thing to make it better is to have the ability or export videos to your camara roll,0,0,M_3022 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Its amazing The only thing to make it better is to have the ability or export videos to your camara roll,Video
4509,5,99,2019-12-04 16:44:04,,Few requests,4,4,"Hey Dropbox team! Please add the ability to rename files, as well as the ability for gifs to play I know you can do it!!",0,0,M_3023 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Hey Dropbox team Please add the ability to rename files as well as the ability for gifs to play I know you can do it ,Few requests
4510,5,99,2019-12-04 16:44:04,,Downloading?,3,3,"It's super easy to copy pictures to clipboard or even save them to your phone, but why can't I download my videos?",0,0,M_3024 AppID: Not stated Src: RE2014_app_and_play_store_apps,,It's super easy to copy pictures to clipboard or even save them to your phone but why can't I download my videos ,Downloading 
4511,5,99,2019-12-04 16:44:04,,"Good UI, but lacks features",3,3,"Beautiful app, but NEEDS the ability share folders For people on the go, we need to be able to email links out to people, sending tons of individual links to people is not feasible",0,0,M_3025 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Beautiful app but NEEDS the ability share folders For people on the go we need to be able to email links out to people sending tons of individual links to people is not feasible,Good UI but lacks features
4512,5,99,2019-12-04 16:44:04,,Larger photos,2,2,Please include the option to view thumbnail larger while viewing in the photo folder,0,0,M_3026 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Please include the option to view thumbnail larger while viewing in the photo folder,Larger photos
4513,5,99,2019-12-04 16:44:04,,Print,5,5,Would love to be able to print right from the app instead of having to go through the browser or open it in another app Otherwise very convenient,0,0,M_3027 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Would love to be able to print right from the app instead of having to go through the browser or open it in another app Otherwise very convenient,Print
4514,5,99,2019-12-04 16:44:04,,Update is a step backwards! ??,1,1,"I've been using Dropbox for quite sometime now, I have earned a fair amount of space, and I love being able to access all my files from my iPhone, iPad, MacBook, and the Internet via anyone else's computer

But these last 2 updates have disabled the save to camera roll feature, which I use all the time and have come across several times since the new update Please please please add this feature back! I know I can just do a screen shot but i prefer the clean cut copy you receive, without boarders from saving images to the camera roll!",0,0,M_3028 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I've been using Dropbox for quite sometime now I have earned a fair amount of space and I love being able to access all my files from my iPhone iPad MacBook and the Internet via anyone else's computer But these last 2 updates have disabled the save to camera roll feature which I use all the time and have come across several times since the new update Please please please add this feature back I know I can just do a screen shot but i prefer the clean cut copy you receive without boarders from saving images to the camera roll ,Update is a step backwards 
4515,5,99,2019-12-04 16:44:04,,Bookmarks and Highlights,5,5,I love this app but I do wish I could highlight words in PDFs and create bookmarks Would this be possible at some piont?,0,0,M_3029 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I love this app but I do wish I could highlight words in PDFs and create bookmarks Would this be possible at some piont ,Bookmarks and Highlights
4516,5,99,2019-12-04 16:44:04,,Pretty good app but?,3,3,? Why can't I sign into separate Drop Box accounts?,0,0,M_3030 AppID: Not stated Src: RE2014_app_and_play_store_apps,, Why can't I sign into separate Drop Box accounts ,Pretty good app but 
4517,5,99,2019-12-04 16:44:04,,That's Great,4,4,"You should put the folders first And then the files!
I would put a folder as favorite, thus putting all the files inside this as favorite too",0,0,M_3031 AppID: Not stated Src: RE2014_app_and_play_store_apps,,You should put the folders first And then the files I would put a folder as favorite thus putting all the files inside this as favorite too,That's Great
4518,5,99,2019-12-04 16:44:04,,"Love, but ",5,5,"Can we get push notifications for other things being shared, besides just folders My bf is a photographer, he often sticks photos in our shared folder - would like a notification when things arrive (I do have them turned on but never get them)",0,0,M_3032 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Can we get push notifications for other things being shared besides just folders My bf is a photographer he often sticks photos in our shared folder would like a notification when things arrive I do have them turned on but never get them ,Love but
4519,5,99,2019-12-04 16:44:04,,Well thought out and easy to quickly access,4,4,"The fact that you can search within folders is extremely useful, and makes accessing files on the go far more convenient I also think the latest style refresh is a big positive in the right direction I use dropbox on all of my devices I would like to see sorting within the app improved (eg by date), but it's good otherwise",0,0,M_3033 AppID: Not stated Src: RE2014_app_and_play_store_apps,,The fact that you can search within folders is extremely useful and makes accessing files on the go far more convenient I also think the latest style refresh is a big positive in the right direction I use dropbox on all of my devices I would like to see sorting within the app improved eg by date but it's good otherwise,Well thought out and easy to quickly access
4520,5,99,2019-12-04 16:44:04,,Needs GIF support!,3,3,Please add support for animated GIFs!,0,0,M_3034 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Please add support for animated GIFs ,Needs GIF support 
4521,5,99,2019-12-04 16:44:04,,Super easy to keep notes organized,5,5,I love the app for allowing me to keep my notes organized and synchrd across devices I also love the feature of sharing stuff with mates The only thing I long for is collaboration on notes,0,0,M_3035 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I love the app for allowing me to keep my notes organized and synchrd across devices I also love the feature of sharing stuff with mates The only thing I long for is collaboration on notes,Super easy to keep notes organized
4522,5,99,2019-12-04 16:44:04,,Premium with ads? What gives?,3,3,"I have a premium account and I use Evernote for business and personal items all day long and I am very frustrated about the new advertisement section I've been graced with despite paying not to have advertisements  Also, there is no logic behind the new tag section I really like the the tag section, but I want to organize what pops up there I can't find a master list of reminders in the app or the desktop version Maybe I haven't looked hard enough, but this seems to be a gaping oversight  A calandra would be nifty as well",0,0,M_3037 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I have a premium account and I use Evernote for business and personal items all day long and I am very frustrated about the new advertisement section I've been graced with despite paying not to have advertisements Also there is no logic behind the new tag section I really like the the tag section but I want to organize what pops up there I can't find a master list of reminders in the app or the desktop version Maybe I haven't looked hard enough but this seems to be a gaping oversight A calandra would be nifty as well,Premium with ads What gives 
4523,5,99,2019-12-04 16:44:04,,"Good, but could be a lot better",3,3,"The app present good features, but there is a lot of bugs and missing some hotkeys to make the writing easier",0,0,M_3039 AppID: Not stated Src: RE2014_app_and_play_store_apps,,The app present good features but there is a lot of bugs and missing some hotkeys to make the writing easier,Good but could be a lot better
4524,5,99,2019-12-04 16:44:04,,Great product,4,4,I love pasting notes to ever note I paste my passwords I paste copies of receipts and anything that I need to locate later and I can easily find it in one location the search option is very handy as well I WISH THE INSTRUCTIONS WERE CLEARER,0,0,M_3040 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I love pasting notes to ever note I paste my passwords I paste copies of receipts and anything that I need to locate later and I can easily find it in one location the search option is very handy as well I WISH THE INSTRUCTIONS WERE CLEARER,Great product
4525,5,99,2019-12-04 16:44:04,,Evernote,5,5,"This is a very useful and helpful app In my opinion, the only thing it's missing is video handling You can add pictures and audio to your notes, and I think you should be able to add videos, too",0,0,M_3041 AppID: Not stated Src: RE2014_app_and_play_store_apps,,This is a very useful and helpful app In my opinion the only thing it's missing is video handling You can add pictures and audio to your notes and I think you should be able to add videos too,Evernote
4526,5,99,2019-12-04 16:44:04,,Great,5,5,"Does almost everything except allowing me to make a quick diagram by hand  But it does allow me to take a pic, and record voice, so that helps",0,0,M_3042 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Does almost everything except allowing me to make a quick diagram by hand But it does allow me to take a pic and record voice so that helps,Great
4527,5,99,2019-12-04 16:44:04,,Now my main note program,5,5,This has become my main notes program  Wish I could do handwriting on it  Love how can I can put outlook emails in it   Using more than my other note apps in the iPad,0,0,M_3043 AppID: Not stated Src: RE2014_app_and_play_store_apps,,This has become my main notes program Wish I could do handwriting on it Love how can I can put outlook emails in it Using more than my other note apps in the iPad,Now my main note program
4528,5,99,2019-12-04 16:44:04,,Great organizer,4,4,"This is really a great app an tool to manage multiple projects and scattered notes I just wish that there was a calendar integration and sub folders within stacks 

Also in Evernote hello there is no categorizing 

But make no mistake I swear by this program",0,0,M_3044 AppID: Not stated Src: RE2014_app_and_play_store_apps,,This is really a great app an tool to manage multiple projects and scattered notes I just wish that there was a calendar integration and sub folders within stacks Also in Evernote hello there is no categorizing But make no mistake I swear by this program,Great organizer
4529,5,99,2019-12-04 16:44:04,,Amazing!,5,5,"Thanks, Evernote, for a great app!  I use it DAILY to keep my (gluten-free, dairy-free) recipes organized!

A tip Please allow me to search ALL my notebooks - helpful to locate an ingredient - rather than searching within each notebook individually

Also, I would love to pay a flat fee to be able to access my notes offline  Thanks",0,0,M_3045 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Thanks Evernote for a great app I use it DAILY to keep my gluten free dairy free recipes organized A tip Please allow me to search ALL my notebooks helpful to locate an ingredient rather than searching within each notebook individually Also I would love to pay a flat fee to be able to access my notes offline Thanks,Amazing 
4530,5,99,2019-12-04 16:44:04,,Please add scroll bar and useful word search!!!,4,4,"I would give this 5 stars if it had these two additional features

Ability to use a scroll bar on iPad and iPhone rather than swipe, swipe, swipe and more swipe to get to the bottom of a note 

Ability to keyword search AND GO TO THAT KEYWORD like you can on the laptop version Having search feature for a word does me no good if I can't search within the note to find that word

Can you do these two things for iOS please?",0,0,M_3046 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I would give this 5 stars if it had these two additional features Ability to use a scroll bar on iPad and iPhone rather than swipe swipe swipe and more swipe to get to the bottom of a note Ability to keyword search AND GO TO THAT KEYWORD like you can on the laptop version Having search feature for a word does me no good if I can't search within the note to find that word Can you do these two things for iOS please ,Please add scroll bar and useful word search 
4531,5,99,2019-12-04 16:44:04,,Almost Perfect,4,4,"Great information is available  Wish maps (locations of newer hotels were updated more)  Also would love to have an individual resort map of all the resorts available to view  Would be great if age of property and renovation dates were included for hotels, too",0,0,M_3048 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Great information is available Wish maps locations of newer hotels were updated more Also would love to have an individual resort map of all the resorts available to view Would be great if age of property and renovation dates were included for hotels too,Almost Perfect
4532,5,99,2019-12-04 16:44:04,,Great App,5,5,"I tend to provide reviews on the fly and my only wish is that I could edit them through the app 

I also wished that there was a way to respond to replies  One hotel accurately described itself on TripAdvisor but was misleading on its website but I can't point this out",0,0,M_3049 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I tend to provide reviews on the fly and my only wish is that I could edit them through the app I also wished that there was a way to respond to replies One hotel accurately described itself on TripAdvisor but was misleading on its website but I can't point this out,Great App
4533,5,99,2019-12-04 16:44:04,,Great App wsearching for hotels,4,4,"This app has been very helpful on my honeymoon search It would be nice to be able to enlarge the photos though Other than that, it's perfect",0,0,M_3050 AppID: Not stated Src: RE2014_app_and_play_store_apps,,This app has been very helpful on my honeymoon search It would be nice to be able to enlarge the photos though Other than that it's perfect,Great App wsearching for hotels
4534,5,99,2019-12-04 16:44:04,,Needs Offline Functionality,3,3,Great app - beautiful layout But I wish saved items could be viewed offline!,0,0,M_3051 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Great app beautiful layout But I wish saved items could be viewed offline ,Needs Offline Functionality
4535,5,99,2019-12-04 16:44:04,,Why force landscape???,1,1,Still landscape only  So weird  Every other app has the ability to go either direction  Too bad,0,0,M_3052 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Still landscape only So weird Every other app has the ability to go either direction Too bad,Why force landscape 
4536,5,99,2019-12-04 16:44:04,,I agree with # 4,4,4,"They need to show B&ampB , small inns ",0,0,M_3053 AppID: Not stated Src: RE2014_app_and_play_store_apps,,They need to show B B small inns,I agree with 4
4537,5,99,2019-12-04 16:44:04,,Landscape support please!,3,3,Please add landscape support for your fat-fingered users!,0,0,M_3054 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Please add landscape support for your fat fingered users ,Landscape support please 
4538,5,99,2019-12-04 16:44:04,,feature request,5,5,Great application	One of the great application for chat Please just increase the upload limit That will be very useful,0,0,M_3055 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Great application One of the great application for chat Please just increase the upload limit That will be very useful,feature request
4539,5,99,2019-12-04 16:44:04,,feature request,2,2,Increase participants in a group	increase participants in a group  Update it,0,0,M_3056 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Increase participants in a group increase participants in a group Update it,feature request
4540,5,99,2019-12-04 16:44:04,,feature request,4,4,awesome	bt plz increase the size videos that we send,0,0,M_3057 AppID: Not stated Src: RE2014_app_and_play_store_apps,,awesome bt plz increase the size videos that we send,feature request
4541,5,99,2019-12-04 16:44:04,,feature request,1,1,No Galaxy Gear support	Please create an app for Galaxy Gear I can only read the notifications on my Gear I would love to have an option to reply directly from my Gear Thanks,0,0,M_3058 AppID: Not stated Src: RE2014_app_and_play_store_apps,,No Galaxy Gear support Please create an app for Galaxy Gear I can only read the notifications on my Gear I would love to have an option to reply directly from my Gear Thanks,feature request
4542,5,99,2019-12-04 16:44:04,,feature request,5,5,Hope it had whatsApp to sms though! ,0,0,M_3059 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Hope it had whatsApp to sms though ,feature request
4543,5,99,2019-12-04 16:44:04,,feature request,4,4,One thing needed	You should be able to have sub-boards  For example You would have the board Food Then on the board food you could have a sub board for dessert Or healthy Our brunch,0,0,M_3060 AppID: Not stated Src: RE2014_app_and_play_store_apps,,One thing needed You should be able to have sub boards For example You would have the board Food Then on the board food you could have a sub board for dessert Or healthy Our brunch,feature request
4544,5,99,2019-12-04 16:44:04,,feature request,4,4,"I've been addicted forever,	The only thing I would change is that over time, I want it more organized so I make another board I wish there was a 'move pin' button to place it to another board current technique is having to repin, then delete it from the old board",0,0,M_3062 AppID: Not stated Src: RE2014_app_and_play_store_apps,,I've been addicted forever The only thing I would change is that over time I want it more organized so I make another board I wish there was a 'move pin' button to place it to another board current technique is having to repin then delete it from the old board,feature request
4545,5,99,2019-12-04 16:44:04,,feature request,4,4,Great!	Only complaint is being able to change the picture that represents your boards And just a user friendlier way to change settings and customizeadd pictures to your boards,0,0,M_3063 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Great Only complaint is being able to change the picture that represents your boards And just a user friendlier way to change settings and customizeadd pictures to your boards,feature request
4546,5,99,2019-12-04 16:44:04,,feature request,5,5,Perfect	Vry gud app for editingplz add some more interesting frame-),0,0,M_3065 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Perfect Vry gud app for editingplz add some more interesting frame ,feature request
4547,5,99,2019-12-04 16:44:04,,feature request,4,4,Wonderful but	Could be better if all tools built-in and not depending upon the network connection,0,0,M_3066 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Wonderful but Could be better if all tools built in and not depending upon the network connection,feature request
4548,5,99,2019-12-04 16:44:04,,Edited photos not uploaded,3,3,"Dropbox is a great service However, when I use the camera upload option in iOS 7, it only uploads the original photo and not the edited one Otherwise, I'd rate dropbox as 5 stars",0,0,M_3067 AppID: Not stated Src: RE2014_app_and_play_store_apps,,Dropbox is a great service However when I use the camera upload option in iOS 7 it only uploads the original photo and not the edited one Otherwise I'd rate dropbox as 5 stars,Edited photos not uploaded
