FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus,Subjectivity,Polarity,TextTokens,Text
6392,99,4,rating,Rodney Lawrence,2,2,2,2,2,"['Rodney', 'Lawrence']",rating Rodney Lawrence
6393,99,4,rating,Selemon 0509833560,2,2,2,2,2,"['Selemon', '0509833560']",rating Selemon 0509833560
6394,99,4,rating,Grt app Love it go on,2,2,2,2,2,"['Grt', 'app', 'Love']",rating Grt app Love it go on
6395,99,4,rating,Good but Good concept But wish it didn't steal all of your data,2,2,2,2,2,"['good', 'good', 'concept', 'wish', 'steal', 'datum']",rating Good but Good concept But wish it didn't steal all of your data
6396,99,4,rating,Nice Ver nicoo,2,2,2,2,2,"['Nice', 'Ver', 'nicoo']",rating Nice Ver nicoo
6397,99,4,rating,muaaaah i love this appp,2,2,2,2,2,"['muaaaah', 'love', 'appp']",rating muaaaah i love this appp
6398,99,4,rating,1oo Excellent,2,2,2,2,2,"['1oo', 'excellent']",rating 1oo Excellent
6399,99,4,rating,Cool Cool watsapp,2,2,2,2,2,"['Cool', 'Cool', 'watsapp']",rating Cool Cool watsapp
6400,99,4,rating,Nothing,2,2,2,2,2,[],rating Nothing
6401,99,4,rating,No 1 M loving it,2,2,2,2,2,"['1', 'm', 'love']",rating No 1 M loving it
6402,99,4,rating,Excellent THE BEST ONE,2,2,2,2,2,"['Excellent', 'BEST']",rating Excellent THE BEST ONE
6403,99,4,rating,Its gud bt not excellent bt still I like because it give opportunity to people come closer,2,2,2,2,2,"['gud', 'bt', 'excellent', 'bt', 'like', 'opportunity', 'people', 'come', 'closer']",rating Its gud bt not excellent bt still I like because it give opportunity to people come closer
6404,99,4,rating,G G,2,2,2,2,2,"['g', 'g']",rating G G
6405,99,4,rating,Eazy to excess Great way to communute,2,2,2,2,2,"['Eazy', 'excess', 'great', 'way', 'communute']",rating Eazy to excess Great way to communute
6406,99,4,rating,Apung Ya,2,2,2,2,2,"['Apung', 'Ya']",rating Apung Ya
6407,99,4,rating,watdupp nt bad,2,2,2,2,2,"['watdupp', 'nt', 'bad']",rating watdupp nt bad
6408,99,4,rating,GooD App Very user friendly,0,0,0,2,2,"['GooD', 'App', 'user', 'friendly']",rating GooD App Very user friendly
6409,99,4,rating,,3,3,3,3,3,[],rating
6410,99,4,rating,Cool Good,2,2,2,2,2,"['Cool', 'good']",rating Cool Good
6411,99,4,rating,Best app to share thoughts ideas and different things and feelings Excellent way that connects to our family friends relatives and strangers too ,2,2,2,2,2,"['Best', 'app', 'share', 'thought', 'idea', 'different', 'thing', 'feeling', 'excellent', 'way', 'connect', 'family', 'friend', 'relative', 'stranger']",rating Best app to share thoughts ideas and different things and feelings Excellent way that connects to our family friends relatives and strangers too
6412,99,4,rating,Useful Awesome application and useful Thank,2,2,2,2,2,"['useful', 'awesome', 'application', 'useful', 'thank']",rating Useful Awesome application and useful Thank
6413,99,4,rating,Good Helpfullllll,2,2,2,2,2,"['Good', 'Helpfullllll']",rating Good Helpfullllll
6414,99,4,rating,Good Good app,2,2,2,2,2,"['good', 'good', 'app']",rating Good Good app
6415,99,4,rating,Awsme app I juz love dis app its so easy nd free,2,2,2,2,2,"['Awsme', 'app', 'juz', 'love', 'dis', 'app', 'easy', 'nd', 'free']",rating Awsme app I juz love dis app its so easy nd free
6416,99,4,rating,Nice Wonderful like it,2,2,2,2,2,"['Nice', 'Wonderful', 'like']",rating Nice Wonderful like it
6417,99,4,rating,yes,2,2,2,2,2,['yes'],rating yes
6418,99,4,rating,Intrsting app,2,2,2,2,2,"['Intrsting', 'app']",rating Intrsting app
6419,99,4,rating,Datta,2,2,2,2,2,['Datta'],rating Datta
6420,99,4,rating, very bad,2,2,2,2,2,['bad'],rating  very bad
6421,99,4,rating,Love it I love it apps,2,2,2,2,2,"['Love', 'love', 'app']",rating Love it I love it apps
6422,99,4,rating,This is AWSM No words marvrlous,2,2,2,2,2,"['AWSM', 'word', 'marvrlous']",rating This is AWSM No words marvrlous
6423,99,4,rating,Nice Nice application,2,2,2,2,2,"['Nice', 'Nice', 'application']",rating Nice Nice application
6424,99,4,rating,Good Nice n user friendly,0,0,0,2,2,"['Good', 'Nice', 'user', 'friendly']",rating Good Nice n user friendly
6425,99,4,rating,Abu Awesome app,2,2,2,2,2,"['Abu', 'Awesome', 'app']",rating Abu Awesome app
6426,99,4,rating,Great Great,2,2,2,2,2,"['great', 'great']",rating Great Great
6427,99,4,rating,Hell yeah Now i can hang out with my friend,0,0,0,2,2,"['Hell', 'yeah', 'hang', 'friend']",rating Hell yeah Now i can hang out with my friend
6428,99,4,rating,Connectable Awesome,2,2,2,2,2,"['Connectable', 'Awesome']",rating Connectable Awesome
6429,99,4,rating,Great app Great app,2,2,2,2,2,"['great', 'app', 'great', 'app']",rating Great app Great app
6430,99,4,rating,Awsm App Really a good app,2,2,2,2,2,"['Awsm', 'App', 'good', 'app']",rating Awsm App Really a good app
6431,99,4,rating,It is best App ever,2,2,2,2,2,"['good', 'App']",rating It is best App ever
6432,99,4,rating,Best messenger in the world,2,2,2,2,2,"['Best', 'messenger', 'world']",rating Best messenger in the world
6433,99,4,rating,Excellent messenger The best in the market,2,2,2,2,2,"['excellent', 'messenger', 'good', 'market']",rating Excellent messenger The best in the market
6434,99,4,rating,Hello Good evenings,2,2,2,2,2,"['hello', 'good', 'evening']",rating Hello Good evenings
6435,99,4,rating,It works nicely,2,2,2,2,2,"['work', 'nicely']",rating It works nicely
6436,99,4,rating,Hiiiii,2,2,2,2,2,['Hiiiii'],rating Hiiiii
6437,99,4,rating,Nice Ossam,2,2,2,2,2,"['Nice', 'Ossam']",rating Nice Ossam
6438,99,4,rating,The best The best,2,2,2,2,2,"['good', 'good']",rating The best The best
6439,99,4,rating,Ok OK,2,2,2,2,2,"['ok', 'ok']",rating Ok OK
6440,99,4,rating,Cool Yoyo,2,2,2,2,2,"['Cool', 'Yoyo']",rating Cool Yoyo
6441,99,4,rating,Watsappyvvvrnr Two good,2,2,2,2,2,"['Watsappyvvvrnr', 'good']",rating Watsappyvvvrnr Two good
6442,99,4,rating,Love this Ths the bst app,2,2,2,2,2,"['Love', 'Ths', 'bst', 'app']",rating Love this Ths the bst app
6443,99,4,rating,God is good Believe,2,2,2,2,2,"['God', 'good', 'believe']",rating God is good Believe
6444,99,4,rating,good GOodsoft,2,2,2,2,2,"['good', 'GOodsoft']",rating good GOodsoft
6445,99,4,rating,Simply super,2,2,2,2,2,"['simply', 'super']",rating Simply super
6446,99,4,rating,Gd Good,2,2,2,2,2,"['Gd', 'good']",rating Gd Good
6447,99,4,rating,Nice 2 keep in touch Nice 2 keep in touch vth friends,2,2,2,2,2,"['Nice', '2', 'touch', 'Nice', '2', 'touch', 'vth', 'friend']",rating Nice 2 keep in touch Nice 2 keep in touch vth friends
6448,99,4,rating,Nyc app Wonderful app ,2,2,2,2,2,"['Nyc', 'app', 'wonderful', 'app']",rating Nyc app Wonderful app
6449,99,4,rating,Xperia c Awesome,2,2,2,2,2,"['Xperia', 'c', 'Awesome']",rating Xperia c Awesome
6450,99,4,rating,Excellent The best,2,2,2,2,2,"['Excellent', 'good']",rating Excellent The best
6451,99,4,rating,Good Very good,2,2,2,2,2,"['Good', 'good']",rating Good Very good
6452,99,4,rating,Great app Needs call service,2,2,2,2,2,"['great', 'app', 'need', 'service']",rating Great app Needs call service
6453,99,4,rating,Nice app Grt app connect with friends,2,2,2,2,2,"['Nice', 'app', 'Grt', 'app', 'connect', 'friend']",rating Nice app Grt app connect with friends
6454,99,4,rating,Great app Very handy,2,2,2,2,2,"['great', 'app', 'handy']",rating Great app Very handy
6455,99,4,rating,Wow Awesome,2,2,2,2,2,"['wow', 'Awesome']",rating Wow Awesome
6456,99,4,rating,Excellent Great,2,2,2,2,2,"['Excellent', 'great']",rating Excellent Great
6457,99,4,rating,This is d cool apps forever,2,2,2,2,2,"['cool', 'app', 'forever']",rating This is d cool apps forever
6458,99,4,rating,Best app Too gud,2,2,2,2,2,"['good', 'app', 'gud']",rating Best app Too gud
6459,99,4,rating,Watts up boys This is d best way to keep in touch with ur friends 24 hrs,2,2,2,2,2,"['Watts', 'boy', 'good', 'way', 'touch', 'ur', 'friend', '24', 'hrs']",rating Watts up boys This is d best way to keep in touch with ur friends 24 hrs
6460,99,4,rating,Just nice app It was fine,2,2,2,2,2,"['nice', 'app', 'fine']",rating Just nice app It was fine
6461,99,4,rating,Ral Good,2,2,2,2,2,"['ral', 'good']",rating Ral Good
6462,99,4,rating,Awesome I love this appit's so addictive ,2,2,2,2,2,"['Awesome', 'love', 'appit', 'addictive']",rating Awesome I love this appit's so addictive
6463,99,4,rating,Awesome I'M SO ADDICTED AHH,2,2,2,2,2,"['awesome', ""I'M"", 'addict', 'AHH']",rating Awesome I'M SO ADDICTED AHH
6464,99,4,rating,I love Pinterest Maybe a little too much But this app helps fuel my obsession so I love it too,2,2,2,2,2,"['love', 'Pinterest', 'maybe', 'little', 'app', 'help', 'fuel', 'obsession', 'love']",rating I love Pinterest Maybe a little too much But this app helps fuel my obsession so I love it too
6465,99,4,rating,Fun Love the creativity ,2,2,2,2,2,"['Fun', 'Love', 'creativity']",rating Fun Love the creativity
6466,99,4,rating,Love this app Love using this app to find fun foods and funny things to brighten up my day,2,2,2,2,2,"['Love', 'app', 'Love', 'app', 'find', 'fun', 'food', 'funny', 'thing', 'brighten', 'day']",rating Love this app Love using this app to find fun foods and funny things to brighten up my day
6467,99,4,rating,Awesome I'm so addicted to pinterest ,2,2,2,2,2,"['Awesome', 'addicted', 'pinterest']",rating Awesome I'm so addicted to pinterest
6468,99,4,rating,Awesome Loving it Easy to use with good content,2,2,2,2,2,"['Awesome', 'Loving', 'easy', 'use', 'good', 'content']",rating Awesome Loving it Easy to use with good content
6469,99,4,rating,Love it Im supper hooked now looking for wedding dress and decorations for my moms wedding yaay excited,2,2,2,2,2,"['Love', 'supper', 'hook', 'look', 'wedding', 'dress', 'decoration', 'mom', 'wedding', 'yaay', 'excited']",rating Love it Im supper hooked now looking for wedding dress and decorations for my moms wedding yaay excited
6470,99,4,rating, Great app Runs smoothly and gives you everything you expect from Pinterest,2,2,2,2,2,"['great', 'app', 'run', 'smoothly', 'give', 'expect', 'Pinterest']",rating  Great app Runs smoothly and gives you everything you expect from Pinterest
6471,99,4,rating,Just the greatest I LOVE pinterest I can spend hours and hours on it There is nothing I don't like about it ,2,2,2,2,2,"['great', 'love', 'pinterest', 'spend', 'hour', 'hour', 'like']",rating Just the greatest I LOVE pinterest I can spend hours and hours on it There is nothing I don't like about it
6472,99,4,rating,Use it every day Never a problem,0,0,0,2,2,"['use', 'day', 'problem']",rating Use it every day Never a problem
6473,99,4,rating,Great I love it I can see anything ,2,2,2,2,2,"['Great', 'love']",rating Great I love it I can see anything
6474,99,4,rating,Love it This app is amazing it gives you ideas I love this app and I have no problems with this app ,0,0,0,2,2,"['Love', 'app', 'amazing', 'give', 'idea', 'love', 'app', 'problem', 'app']",rating Love it This app is amazing it gives you ideas I love this app and I have no problems with this app
6475,99,4,rating,Perfect Love this app,2,2,2,2,2,"['Perfect', 'Love', 'app']",rating Perfect Love this app
6476,99,4,rating,Sorry for the low score I love the great things you can find here But very discouraged when I go to do a something that I get advertisements for a ton of other stuff,2,2,2,2,2,"['Sorry', 'low', 'score', 'love', 'great', 'thing', 'find', 'discouraged', 'advertisement', 'ton', 'stuff']",rating Sorry for the low score I love the great things you can find here But very discouraged when I go to do a something that I get advertisements for a ton of other stuff
6477,99,4,rating,Cool Good place to go if you need an idea for almost anything,2,2,2,2,2,"['Cool', 'good', 'place', 'need', 'idea']",rating Cool Good place to go if you need an idea for almost anything
6478,99,4,rating,Excellent Beautiful sharing of beautiful pictures ideas ideas Love Peace Thank you,2,2,2,2,2,"['Excellent', 'beautiful', 'sharing', 'beautiful', 'picture', 'idea', 'idea', 'Love', 'peace', 'thank']",rating Excellent Beautiful sharing of beautiful pictures ideas ideas Love Peace Thank you
6479,99,4,rating,Love it Love this app it's my favorite,2,2,2,2,2,"['Love', 'love', 'app', 'favorite']",rating Love it Love this app it's my favorite
6480,99,4,rating,Enjoy Love it Simple,2,2,2,2,2,"['Enjoy', 'Love', 'simple']",rating Enjoy Love it Simple
6481,99,4,rating,Fun Enjoyed it ,2,2,2,2,2,"['Fun', 'enjoy']",rating Fun Enjoyed it
6482,99,4,rating,Great Luv this app,2,2,2,2,2,"['Great', 'Luv', 'app']",rating Great Luv this app
6483,99,4,rating,Great Love pintrest And this app ,2,2,2,2,2,"['Great', 'Love', 'pintrest', 'app']",rating Great Love pintrest And this app
6484,99,4,rating,Good Good idea I dig it,2,2,2,2,2,"['good', 'good', 'idea', 'dig']",rating Good Good idea I dig it
6485,99,4,rating,Love the app Very easy to use no problems ,0,0,0,2,2,"['Love', 'app', 'easy', 'use', 'problem']",rating Love the app Very easy to use no problems
6486,99,4,rating,Cool It made my pinning more interesting Keep up the good work ,2,2,2,2,2,"['Cool', 'pinning', 'interesting', 'good', 'work']",rating Cool It made my pinning more interesting Keep up the good work
6487,99,4,rating,The best I love it ,2,2,2,2,2,"['good', 'love']",rating The best I love it
6488,99,4,rating,Love it I use this app way too much haha,2,2,2,2,2,"['Love', 'use', 'app', 'way', 'haha']",rating Love it I use this app way too much haha
6489,99,4,rating,Would be Crashes or id rate 5 ,0,0,0,2,2,"['Crashes', 'rate', '5']",rating Would be Crashes or id rate 5
6490,99,4,rating,Easy to use Not driven by advertising Always full of things that are interesting to me without chasing me or interrupting my enjoyment with endless advertising,2,2,2,2,2,"['Easy', 'use', 'drive', 'advertise', 'thing', 'interesting', 'chase', 'interrupt', 'enjoyment', 'endless', 'advertising']",rating Easy to use Not driven by advertising Always full of things that are interesting to me without chasing me or interrupting my enjoyment with endless advertising
6491,99,4,rating,Love it My friends I love this app ,2,2,2,2,2,"['Love', 'friend', 'love', 'app']",rating Love it My friends I love this app
6492,99,4,rating,Nice I love it ,2,2,2,2,2,"['Nice', 'love']",rating Nice I love it
6493,99,4,rating,5 star Always awesome ideas,2,2,2,2,2,"['5', 'star', 'awesome', 'idea']",rating 5 star Always awesome ideas
6494,99,4,rating,Amazing Deserves ten stars ,2,2,2,2,2,"['amazing', 'Deserves', 'star']",rating Amazing Deserves ten stars
6495,99,4,rating,Love it Ive never had any problems Uploads and searches are fine,0,0,0,2,2,"['Love', 'problem', 'upload', 'search', 'fine']",rating Love it Ive never had any problems Uploads and searches are fine
6496,99,4,rating,Love it Great app Which there was a way to multi check pins When editing deleting or moving to another board rather than having to do it one at a time,2,2,2,2,2,"['love', 'great', 'app', 'way', 'multi', 'check', 'pin', 'editing', 'delete', 'move', 'board', 'have', 'time']",rating Love it Great app Which there was a way to multi check pins When editing deleting or moving to another board rather than having to do it one at a time
6497,99,4,rating,Pinterest Pinterest test,2,2,2,2,2,"['Pinterest', 'Pinterest', 'test']",rating Pinterest Pinterest test
6498,99,4,rating,Great I love pinterest and the mobile app is great I almost never have issues with pinterest,2,2,2,2,2,"['Great', 'love', 'pinterest', 'mobile', 'app', 'great', 'issue', 'pinterest']",rating Great I love pinterest and the mobile app is great I almost never have issues with pinterest
6499,99,4,rating,Fun relaxing time Just plain fun,2,2,2,2,2,"['Fun', 'relax', 'time', 'plain', 'fun']",rating Fun relaxing time Just plain fun
6500,99,4,rating,Because it is,2,2,2,2,2,[],rating Because it is
6501,99,4,rating,Amazing This is utterly addicting love it,2,2,2,2,2,"['Amazing', 'utterly', 'addict', 'love']",rating Amazing This is utterly addicting love it
6502,99,4,rating,Awesome Such a delight to use,2,2,2,2,2,"['Awesome', 'delight', 'use']",rating Awesome Such a delight to use
6503,99,4,rating,great i love it,2,2,2,2,2,"['great', 'love']",rating great i love it
6504,99,4,rating,Awesome app Super easy to use Fantastic resources ,2,2,2,2,2,"['awesome', 'app', 'Super', 'easy', 'use', 'fantastic', 'resource']",rating Awesome app Super easy to use Fantastic resources
6505,99,4,rating,Awesome Awesome I absolutely love this app ,2,2,2,2,2,"['Awesome', 'Awesome', 'absolutely', 'love', 'app']",rating Awesome Awesome I absolutely love this app
6506,99,4,rating,Great addicted ,2,2,2,2,2,"['great', 'addict']",rating Great addicted
6507,99,4,rating, This app finds everything ur lookin for Its amazing and its just what u want to c wen all else fails on google,2,2,2,2,2,"['app', 'find', 'ur', 'lookin', 'amazing', 'want', 'c', 'wen', 'fail', 'google']",rating  This app finds everything ur lookin for Its amazing and its just what u want to c wen all else fails on google
6508,99,4,rating,Brilliant Love this app Samsung Galaxy S3 Mini,2,2,2,2,2,"['Brilliant', 'Love', 'app', 'Samsung', 'Galaxy', 'S3', 'Mini']",rating Brilliant Love this app Samsung Galaxy S3 Mini
6509,99,4,rating,Excellent A great app,2,2,2,2,2,"['Excellent', 'great', 'app']",rating Excellent A great app
6510,99,4,rating,The best Pinterest it's my favorite app I check out several times a day and always find great ideas Thanks ,2,2,2,2,2,"['good', 'Pinterest', 'favorite', 'app', 'check', 'time', 'day', 'find', 'great', 'idea', 'thank']",rating The best Pinterest it's my favorite app I check out several times a day and always find great ideas Thanks
6511,99,4,rating,Cool I'd always heard about pinterest but I never really good into it at all because I didn't understand it I understand it now and it's really very fun to find things snag pin them Also pinning things from all over the internet,2,2,2,2,2,"['Cool', 'hear', 'pinterest', 'good', 'understand', 'understand', 'fun', 'find', 'thing', 'snag', 'pin', 'pin', 'thing', 'internet']",rating Cool I'd always heard about pinterest but I never really good into it at all because I didn't understand it I understand it now and it's really very fun to find things snag pin them Also pinning things from all over the internet
6512,99,4,rating,Love it Love it,2,2,2,2,2,"['Love', 'love']",rating Love it Love it
6513,99,4,rating,I like I like it's verrryyy nice ,2,2,2,2,2,"['like', 'like', 'verrryyy', 'nice']",rating I like I like it's verrryyy nice
6514,99,4,rating, I love it a lot less messy and much convenient than a real bulletin board or scrapbook,2,2,2,2,2,"['love', 'messy', 'convenient', 'real', 'bulletin', 'board', 'scrapbook']",rating  I love it a lot less messy and much convenient than a real bulletin board or scrapbook
6515,99,4,rating, it Me and kids adore pinterest They have a lot of room ideas for my girls And help me with ideas for parties and all kinds of gathering and celebrations Also lets me post my crafty side and get more feedback Thanks pinterest ,0,0,0,2,2,"['kid', 'adore', 'pinterest', 'room', 'idea', 'girl', 'help', 'idea', 'party', 'kind', 'gathering', 'celebration', 'let', 'post', 'crafty', 'feedback', 'thank', 'pinterest']",rating  it Me and kids adore pinterest They have a lot of room ideas for my girls And help me with ideas for parties and all kinds of gathering and celebrations Also lets me post my crafty side and get more feedback Thanks pinterest
6516,99,4,rating,Pinterest freak I'm addicted to pinterest,2,2,2,2,2,"['Pinterest', 'freak', 'addict', 'pinterest']",rating Pinterest freak I'm addicted to pinterest
6517,99,4,rating,good excellent for photo GREAT,2,2,2,2,2,"['good', 'excellent', 'photo', 'GREAT']",rating good excellent for photo GREAT
6518,99,4,rating,Pinterest I love this site,2,2,2,2,2,"['Pinterest', 'love', 'site']",rating Pinterest I love this site
6519,99,4,rating,What an amazing app So many ideas and inspirations love it ,2,2,2,2,2,"['amazing', 'app', 'idea', 'inspiration', 'love']",rating What an amazing app So many ideas and inspirations love it
6520,99,4,rating,One Of My Favorite Apps I wasn't sure in the beginning But now I love spending time on Pinterest I have learned a lot and have developed new interests,2,2,2,2,2,"['favorite', 'app', 'sure', 'beginning', 'love', 'spend', 'time', 'Pinterest', 'learn', 'develop', 'new', 'interest']",rating One Of My Favorite Apps I wasn't sure in the beginning But now I love spending time on Pinterest I have learned a lot and have developed new interests
6521,99,4,rating,Brilliant Good,2,2,2,2,2,"['Brilliant', 'good']",rating Brilliant Good
6522,99,4,rating,I love it It's a place for me to see fandom stuff and funny photos,2,2,2,2,2,"['love', 'place', 'fandom', 'stuff', 'funny', 'photo']",rating I love it It's a place for me to see fandom stuff and funny photos
6523,99,4,rating,Love it You can search just about anything pin it and go back to it later,2,2,2,2,2,"['Love', 'search', 'pin', 'later']",rating Love it You can search just about anything pin it and go back to it later
6524,99,4,rating,Love it Use it all the time,2,2,2,2,2,"['Love', 'use', 'time']",rating Love it Use it all the time
6525,99,4,rating,Very useful Enjoy using it,2,2,2,2,2,"['useful', 'enjoy']",rating Very useful Enjoy using it
6526,99,4,rating,Inspiring Collecting your favorite things is fun to do as well as trying to express your likes and interests to others,2,2,2,2,2,"['Inspiring', 'collect', 'favorite', 'thing', 'fun', 'try', 'express', 'like', 'interest']",rating Inspiring Collecting your favorite things is fun to do as well as trying to express your likes and interests to others
6527,99,4,rating,Love What else can you say simply put this is a wonderful awesome app filled with awesomeness ,2,2,2,2,2,"['Love', 'simply', 'wonderful', 'awesome', 'app', 'fill', 'awesomeness']",rating Love What else can you say simply put this is a wonderful awesome app filled with awesomeness
6528,99,4,rating,Yay Love it,2,2,2,2,2,"['Yay', 'Love']",rating Yay Love it
6529,99,4,rating,Awesome Great,2,2,2,2,2,"['Awesome', 'Great']",rating Awesome Great
6530,99,4,rating,Love love love Pintrest uh maze ing ,2,2,2,2,2,"['Love', 'love', 'love', 'Pintrest', 'uh', 'maze', 'e']",rating Love love love Pintrest uh maze ing
6531,99,4,rating,Love love Great for everything Feeds my brain awesome ideas,2,2,2,2,2,"['Love', 'love', 'great', 'feed', 'brain', 'awesome', 'idea']",rating Love love Great for everything Feeds my brain awesome ideas
6532,99,4,rating,Perfect Absolutely my favorite app ,2,2,2,2,2,"['Perfect', 'absolutely', 'favorite', 'app']",rating Perfect Absolutely my favorite app
6533,99,4,rating,Love on Pinterest Best app ever If you love cooking crafting fashion need cleaning or organizational ideas You will love this app Join now and Happy Pinning,2,2,2,2,2,"['Love', 'Pinterest', 'good', 'app', 'love', 'cook', 'crafting', 'fashion', 'need', 'clean', 'organizational', 'idea', 'love', 'app', 'Join', 'Happy', 'Pinning']",rating Love on Pinterest Best app ever If you love cooking crafting fashion need cleaning or organizational ideas You will love this app Join now and Happy Pinning
6534,99,4,rating,Great Love this app ,2,2,2,2,2,"['Great', 'Love', 'app']",rating Great Love this app
6535,99,4,rating,Awesome There are billions of ideas to copy or take and add your own spin to it,2,2,2,2,2,"['Awesome', 'billion', 'idea', 'copy', 'add', 'spin']",rating Awesome There are billions of ideas to copy or take and add your own spin to it
6536,99,4,rating,Super useful From the fashion to the DIY anything you might need want to try is on here super super useful,2,2,2,2,2,"['Super', 'useful', 'fashion', 'DIY', 'need', 'want', 'try', 'super', 'super', 'useful']",rating Super useful From the fashion to the DIY anything you might need want to try is on here super super useful
6537,99,4,rating, It's so good ,2,2,2,2,2,['good'],rating  It's so good
6538,99,4,rating,Amazing IloveIttttt,2,2,2,2,2,"['Amazing', 'IloveIttttt']",rating Amazing IloveIttttt
6539,99,4,rating,Awesome Loving every second of it,2,2,2,2,2,"['Awesome', 'Loving', 'second']",rating Awesome Loving every second of it
6540,99,4,rating,I love this app Wow,2,2,2,2,2,"['love', 'app', 'wow']",rating I love this app Wow
6541,99,4,rating,Love it just bought a house I use this app for everything Its addictive ,2,2,2,2,2,"['Love', 'buy', 'house', 'use', 'app', 'addictive']",rating Love it just bought a house I use this app for everything Its addictive
6542,99,4,rating,Its awesome Its youre working,2,2,2,2,2,"['awesome', 'work']",rating Its awesome Its youre working
6543,99,4,rating,If you can't beat them join them Great place to find interesting images and to lose a few hours a day,2,2,2,2,2,"['beat', 'join', 'great', 'place', 'find', 'interesting', 'image', 'lose', 'hour', 'day']",rating If you can't beat them join them Great place to find interesting images and to lose a few hours a day
6544,99,4,rating,Wonderful App Galaxy Note 3 user What a wonderful app My favorite by far Especially for single full time dad's that need ideas and projects to help keep my son and i busy,0,0,0,2,2,"['Wonderful', 'App', 'Galaxy', 'Note', '3', 'user', 'wonderful', 'app', 'favorite', 'far', 'especially', 'single', 'time', 'dad', 'need', 'idea', 'project', 'help', 'son', 'busy']",rating Wonderful App Galaxy Note 3 user What a wonderful app My favorite by far Especially for single full time dad's that need ideas and projects to help keep my son and i busy
6545,99,4,rating,Valuable and fun I learn so much have fun and it is totally addicting ,2,2,2,2,2,"['Valuable', 'fun', 'learn', 'fun', 'totally', 'addict']",rating Valuable and fun I learn so much have fun and it is totally addicting
6546,99,4,rating,Great place There are so many varieties of options to go through on this site Nice to have access to all of it,2,2,2,2,2,"['great', 'place', 'variety', 'option', 'site', 'nice', 'access']",rating Great place There are so many varieties of options to go through on this site Nice to have access to all of it
6547,99,4,rating,love it super convenient having all of my recipes tips crafts diy at my fingertips ,2,2,2,2,2,"['love', 'super', 'convenient', 'have', 'recipe', 'tip', 'craft', 'diy', 'fingertip']",rating love it super convenient having all of my recipes tips crafts diy at my fingertips
6548,99,4,rating,Love this app It's quick when i pin something it goes up immediately Can't live with out it,0,0,0,2,2,"['Love', 'app', 'quick', 'pin', 'go', 'immediately', 'live']",rating Love this app It's quick when i pin something it goes up immediately Can't live with out it
6549,99,4,rating,Love it Good ideas and you can find whatever u need for any occasion,2,2,2,2,2,"['love', 'good', 'idea', 'find', 'need', 'occasion']",rating Love it Good ideas and you can find whatever u need for any occasion
6550,99,4,rating,Addicted at times Love it ,2,2,2,2,2,"['Addicted', 'time', 'love']",rating Addicted at times Love it
6551,99,4,rating,Love it Great Thanks,2,2,2,2,2,"['love', 'great', 'thank']",rating Love it Great Thanks
6552,99,4,rating,Best App Ever Inspiration and ideas from around the globe,2,2,2,2,2,"['Best', 'App', 'Inspiration', 'idea', 'globe']",rating Best App Ever Inspiration and ideas from around the globe
6553,99,4,rating,Awsome Awsome,2,2,2,2,2,"['Awsome', 'Awsome']",rating Awsome Awsome
6554,99,4,rating,Love it Keep up the good work,2,2,2,2,2,"['Love', 'good', 'work']",rating Love it Keep up the good work
6555,99,4,rating,Perfect I love pinterest Pinterest helped me plan for my wedding ,2,2,2,2,2,"['Perfect', 'love', 'pinterest', 'Pinterest', 'help', 'plan', 'wedding']",rating Perfect I love pinterest Pinterest helped me plan for my wedding
6556,99,4,rating,I love it Easy to use,2,2,2,2,2,"['love', 'easy', 'use']",rating I love it Easy to use
6557,99,4,rating,V good V good,2,2,2,2,2,"['V', 'good', 'v', 'good']",rating V good V good
6558,99,4,rating,I m really eexcited Can't wait to see what you have,2,2,2,2,2,"['eexcite', 'wait']",rating I m really eexcited Can't wait to see what you have
6559,99,4,rating,Just great Full of interesting and funny things ,2,2,2,2,2,"['great', 'interesting', 'funny', 'thing']",rating Just great Full of interesting and funny things
6560,99,4,rating,YES Best app since sliced bread,2,2,2,2,2,"['yes', 'good', 'app', 'sliced', 'bread']",rating YES Best app since sliced bread
6561,99,4,rating,5star Love App,2,2,2,2,2,"['5star', 'Love', 'App']",rating 5star Love App
6562,99,4,rating,Such a useful invention Great fun to use with so many things to discover,0,0,0,2,2,"['useful', 'invention', 'great', 'fun', 'use', 'thing', 'discover']",rating Such a useful invention Great fun to use with so many things to discover
6563,99,4,rating,Nice app Raw,2,2,2,2,2,"['Nice', 'app', 'Raw']",rating Nice app Raw
6564,99,4,rating,I love this app I use pinterest as my virtual closet XoxO,2,2,2,2,2,"['love', 'app', 'use', 'pinterest', 'virtual', 'closet', 'XoxO']",rating I love this app I use pinterest as my virtual closet XoxO
6565,99,4,rating,Love it Love pinterest ,2,2,2,2,2,"['Love', 'love', 'pinterest']",rating Love it Love pinterest
6566,99,4,rating,Love it I use this app constantly,2,2,2,2,2,"['Love', 'use', 'app', 'constantly']",rating Love it I use this app constantly
6567,99,4,rating,Great Ap Love this Ap it works great and I get all kinds of wonderful ideas from amazing People,2,2,2,2,2,"['Great', 'Ap', 'Love', 'Ap', 'work', 'great', 'kind', 'wonderful', 'idea', 'amazing', 'People']",rating Great Ap Love this Ap it works great and I get all kinds of wonderful ideas from amazing People
