FeedbackID,WebAppID,CategoryID,SubjectCleaned,MainTextCleaned,SubjectSpam,MainTextSpam,SpamStatus
6472,99,4,rating,Use it every day Never a problem,0,0,0
6473,99,4,rating,Great I love it I can see anything ,2,2,2
6474,99,4,rating,Love it This app is amazing it gives you ideas I love this app and I have no problems with this app ,0,0,0
6475,99,4,rating,Perfect Love this app,2,2,2
6476,99,4,rating,Sorry for the low score I love the great things you can find here But very discouraged when I go to do a something that I get advertisements for a ton of other stuff,2,2,2
6477,99,4,rating,Cool Good place to go if you need an idea for almost anything,2,2,2
6478,99,4,rating,Excellent Beautiful sharing of beautiful pictures ideas ideas Love Peace Thank you,2,2,2
6479,99,4,rating,Love it Love this app it's my favorite,2,2,2
6480,99,4,rating,Enjoy Love it Simple,2,2,2
6481,99,4,rating,Fun Enjoyed it ,2,2,2
6482,99,4,rating,Great Luv this app,2,2,2
6483,99,4,rating,Great Love pintrest And this app ,2,2,2
6484,99,4,rating,Good Good idea I dig it,2,2,2
6485,99,4,rating,Love the app Very easy to use no problems ,0,0,0
6486,99,4,rating,Cool It made my pinning more interesting Keep up the good work ,2,2,2
6487,99,4,rating,The best I love it ,2,2,2
6488,99,4,rating,Love it I use this app way too much haha,2,2,2
6489,99,4,rating,Would be Crashes or id rate 5 ,0,0,0
6490,99,4,rating,Easy to use Not driven by advertising Always full of things that are interesting to me without chasing me or interrupting my enjoyment with endless advertising,2,2,2
6491,99,4,rating,Love it My friends I love this app ,2,2,2
6492,99,4,rating,Nice I love it ,2,2,2
6493,99,4,rating,5 star Always awesome ideas,2,2,2
6494,99,4,rating,Amazing Deserves ten stars ,2,2,2
6495,99,4,rating,Love it Ive never had any problems Uploads and searches are fine,0,0,0
6496,99,4,rating,Love it Great app Which there was a way to multi check pins When editing deleting or moving to another board rather than having to do it one at a time,2,2,2
6497,99,4,rating,Pinterest Pinterest test,2,2,2
6498,99,4,rating,Great I love pinterest and the mobile app is great I almost never have issues with pinterest,2,2,2
6499,99,4,rating,Fun relaxing time Just plain fun,2,2,2
6500,99,4,rating,Because it is,2,2,2
6501,99,4,rating,Amazing This is utterly addicting love it,2,2,2
6502,99,4,rating,Awesome Such a delight to use,2,2,2
6503,99,4,rating,great i love it,2,2,2
6504,99,4,rating,Awesome app Super easy to use Fantastic resources ,2,2,2
6505,99,4,rating,Awesome Awesome I absolutely love this app ,2,2,2
6506,99,4,rating,Great addicted ,2,2,2
6507,99,4,rating, This app finds everything ur lookin for Its amazing and its just what u want to c wen all else fails on google,2,2,2
6508,99,4,rating,Brilliant Love this app Samsung Galaxy S3 Mini,2,2,2
6509,99,4,rating,Excellent A great app,2,2,2
6510,99,4,rating,The best Pinterest it's my favorite app I check out several times a day and always find great ideas Thanks ,2,2,2
6511,99,4,rating,Cool I'd always heard about pinterest but I never really good into it at all because I didn't understand it I understand it now and it's really very fun to find things snag pin them Also pinning things from all over the internet,2,2,2
6512,99,4,rating,Love it Love it,2,2,2
6513,99,4,rating,I like I like it's verrryyy nice ,2,2,2
6514,99,4,rating, I love it a lot less messy and much convenient than a real bulletin board or scrapbook,2,2,2
6515,99,4,rating, it Me and kids adore pinterest They have a lot of room ideas for my girls And help me with ideas for parties and all kinds of gathering and celebrations Also lets me post my crafty side and get more feedback Thanks pinterest ,0,0,0
6516,99,4,rating,Pinterest freak I'm addicted to pinterest,2,2,2
6517,99,4,rating,good excellent for photo GREAT,2,2,2
6518,99,4,rating,Pinterest I love this site,2,2,2
6519,99,4,rating,What an amazing app So many ideas and inspirations love it ,2,2,2
6520,99,4,rating,One Of My Favorite Apps I wasn't sure in the beginning But now I love spending time on Pinterest I have learned a lot and have developed new interests,2,2,2
6521,99,4,rating,Brilliant Good,2,2,2
6522,99,4,rating,I love it It's a place for me to see fandom stuff and funny photos,2,2,2
6523,99,4,rating,Love it You can search just about anything pin it and go back to it later,2,2,2
6524,99,4,rating,Love it Use it all the time,2,2,2
6525,99,4,rating,Very useful Enjoy using it,2,2,2
6526,99,4,rating,Inspiring Collecting your favorite things is fun to do as well as trying to express your likes and interests to others,2,2,2
6527,99,4,rating,Love What else can you say simply put this is a wonderful awesome app filled with awesomeness ,2,2,2
6528,99,4,rating,Yay Love it,2,2,2
6529,99,4,rating,Awesome Great,2,2,2
6530,99,4,rating,Love love love Pintrest uh maze ing ,2,2,2
6531,99,4,rating,Love love Great for everything Feeds my brain awesome ideas,2,2,2
6532,99,4,rating,Perfect Absolutely my favorite app ,2,2,2
6533,99,4,rating,Love on Pinterest Best app ever If you love cooking crafting fashion need cleaning or organizational ideas You will love this app Join now and Happy Pinning,2,2,2
6534,99,4,rating,Great Love this app ,2,2,2
6535,99,4,rating,Awesome There are billions of ideas to copy or take and add your own spin to it,2,2,2
6536,99,4,rating,Super useful From the fashion to the DIY anything you might need want to try is on here super super useful,2,2,2
6537,99,4,rating, It's so good ,2,2,2
6538,99,4,rating,Amazing IloveIttttt,2,2,2
6539,99,4,rating,Awesome Loving every second of it,2,2,2
6540,99,4,rating,I love this app Wow,2,2,2
6541,99,4,rating,Love it just bought a house I use this app for everything Its addictive ,2,2,2
6542,99,4,rating,Its awesome Its youre working,2,2,2
6543,99,4,rating,If you can't beat them join them Great place to find interesting images and to lose a few hours a day,2,2,2
6544,99,4,rating,Wonderful App Galaxy Note 3 user What a wonderful app My favorite by far Especially for single full time dad's that need ideas and projects to help keep my son and i busy,0,0,0
6545,99,4,rating,Valuable and fun I learn so much have fun and it is totally addicting ,2,2,2
6546,99,4,rating,Great place There are so many varieties of options to go through on this site Nice to have access to all of it,2,2,2
6547,99,4,rating,love it super convenient having all of my recipes tips crafts diy at my fingertips ,2,2,2
6548,99,4,rating,Love this app It's quick when i pin something it goes up immediately Can't live with out it,0,0,0
6549,99,4,rating,Love it Good ideas and you can find whatever u need for any occasion,2,2,2
6550,99,4,rating,Addicted at times Love it ,2,2,2
6551,99,4,rating,Love it Great Thanks,2,2,2
6552,99,4,rating,Best App Ever Inspiration and ideas from around the globe,2,2,2
6553,99,4,rating,Awsome Awsome,2,2,2
6554,99,4,rating,Love it Keep up the good work,2,2,2
6555,99,4,rating,Perfect I love pinterest Pinterest helped me plan for my wedding ,2,2,2
6556,99,4,rating,I love it Easy to use,2,2,2
6557,99,4,rating,V good V good,2,2,2
6558,99,4,rating,I m really eexcited Can't wait to see what you have,2,2,2
6559,99,4,rating,Just great Full of interesting and funny things ,2,2,2
6560,99,4,rating,YES Best app since sliced bread,2,2,2
6561,99,4,rating,5star Love App,2,2,2
6562,99,4,rating,Such a useful invention Great fun to use with so many things to discover,0,0,0
6563,99,4,rating,Nice app Raw,2,2,2
6564,99,4,rating,I love this app I use pinterest as my virtual closet XoxO,2,2,2
6565,99,4,rating,Love it Love pinterest ,2,2,2
6566,99,4,rating,Love it I use this app constantly,2,2,2
6567,99,4,rating,Great Ap Love this Ap it works great and I get all kinds of wonderful ideas from amazing People,2,2,2
6568,99,4,rating,Amazing app Love it D Fully like an online scrap board Awesome idea ,2,2,2
6569,99,4,rating,Great Totally awesome I am a pinterest addict sooo this is definitely a fantastic app ,2,2,2
6570,99,4,rating,Love it I am addicted ,2,2,2
6571,99,4,rating,So many ideas A network of inspiration ,2,2,2
6572,99,4,rating,Excellent for keeping visual ideas I really use this to keep recipes and fashion ideas but overall great app,2,2,2
6573,99,4,rating,Used to be great Now I cannot see anything from the people or boards I'm following Pretty frustrating,2,2,2
6574,99,4,rating,Really fun A few small glitches when loading some pins but other than that no problems HTC 4G android Update I'm using a Samsung galaxy S4 now and pinterest is still great I wish I could make more adjustments from my phone but I still have to use the regular laptop to change pin cover photos and to rearrange boards,0,0,0
6575,99,4,rating,Love it I'm addicted to diy,2,2,2
6576,99,4,rating,Excellent Love it ,2,2,2
6577,99,4,rating,Love Pinterest One of my favorite social media channels and this app lets me have most of it's functions but I've been getting lags and errors lately Plus can you add the function like Twitter to switch between accounts Cheers ,0,0,0
6578,99,4,rating,I'm addicted to this app Love it Getting this app is my best decision ever It's great ,2,2,2
6579,99,4,rating,Nice app Anything your looking 4 is here,2,2,2
6580,99,4,rating,In love Love to pin,2,2,2
6581,99,4,rating,Yay It's like having a little scrapbook in your pocket So much fun ,2,2,2
6582,99,4,rating,Absolutely addictive Amazing app don't know what I'd do without it now,2,2,2
6583,99,4,rating,Lovely app I love this app U can find anything,2,2,2
6584,99,4,rating, 3 3 3 love Love LOVE ,2,2,2
6585,99,4,rating,Love it Great app but a lot of repeated items,2,2,2
6586,99,4,rating,I love all the great things I find and the ease of pinning them ,2,2,2
6587,99,4,rating,Pinerest app I hope this works,2,2,2
6588,99,4,rating,Pinterest rocks A great place to chill I just love it ,2,2,2
6589,99,4,rating,Eh It stops suddenly kicks me out And I have to load it because its the ONLY way I can use it on my phones browser which isn't the mobile site anymore All tiny like the app Not as appealing as it was when it started out,0,0,0
6590,99,4,rating,Great This so is awesome great app that lets you share ideas and things you like,2,2,2
6591,99,4,rating,Some technical issues still need resolving Otherwise it's 1010,2,2,2
6592,99,4,rating,Julie Robin Life changer,0,0,0
6593,99,4,rating,all in one spot From hair styles to do it yourself ideas fashion ideas to quotes It's all in one spot It's wonderful ,2,2,2
6594,99,4,rating,I'm back Pinning ,2,2,2
6595,99,4,rating,Love it One off my favorites go here all the time Great ideas for everything,2,2,2
6596,99,4,rating,Happy Girl At last Been waiting for this app And now i have it i am very pleased Much easier to navigate,2,2,2
6597,99,4,rating,Love it ,2,2,2
6598,99,4,rating,Love it Im obsessed with this app i go on it everydaythere are so many ideas on a budget things to keep me busy,2,2,2
6599,99,4,rating,Love it It's such a wonderful site I can find anything I want Love that it's so much easier to use on my phone now also,2,2,2
6600,99,4,rating,Great Luv it App works excellent No issues at all,2,2,2
6601,99,4,rating,PINTEREST I have an addiction for this App This is the BEST Thank you so much for this wonderful Application For smartphone works wonderful I have no problems whatsoever Keep up the good work guys,0,0,0
6602,99,4,rating,Pinterest Luv this app This app is one of my favorite apps,2,2,2
6603,99,4,rating,Love it Very addicting you can get lost for houra ,2,2,2
6604,99,4,rating,Love love love this app Thanks,2,2,2
6605,99,4,rating,Perfect 3 I love this app so much so simple to use I adore it 3,2,2,2
6606,99,4,rating,Addictive I have to watch when I go on this as I can not get off ,2,2,2
6607,99,4,rating,Gr8 Gr8 ,2,2,2
6608,99,4,rating,Stacey Thanks you are awesome,2,2,2
6609,99,4,rating,Love it This is a great app and i,2,2,2
6610,99,4,rating,5 EXCELLENTE,2,2,2
6611,99,4,rating,Cannot stahp I never leave this site Ever,2,2,2
6612,99,4,rating,Love it Addictive and useful Just not enough hours in the day ,2,2,2
6613,99,4,rating,Pretty awesome Liked everything about it Wish there was a way to save some of the photos though,2,2,2
6614,99,4,rating,Love it Perfect and so easy to use,2,2,2
6615,99,4,rating,Love this app Super simple layout and easy to use on mobile device Happy with the updates especially the quick pin and like capability ,0,0,0
6616,99,4,rating,Awesome Love it for my kitchen and garden,2,2,2
6617,99,4,rating,Wonderful App Very addictive and a lot of fun Get to share some really cool pictures ideas jokes and recipes,2,2,2
6618,99,4,rating,Great ideas One of my fav apps,2,2,2
6619,99,4,rating,Stella Love it So addictive,2,2,2
6620,99,4,rating,Loved it I loved it but it took up way to much space,2,2,2
6621,99,4,rating,Very easy to use and very helpful So cool,2,2,2
6622,99,4,rating,Love pinning Very good app,2,2,2
6623,99,4,rating,Gud It helps to bring out creativity within us ,2,2,2
6624,99,4,rating,Great tool I use this to organize my life,2,2,2
6625,99,4,rating,Love pinterest App is okay,2,2,2
6626,99,4,rating,Love pinterest Love it only downside is the quality of the pictures are a lot lower on the app than the website when used on computers,2,2,2
6627,99,4,rating,The best site ever,2,2,2
6628,99,4,rating,Addicted,2,2,2
6629,99,4,rating,Love pinterest I'm addicted ,2,2,2
6630,99,4,rating,Amazed,2,2,2
6631,99,4,rating,Great app I am so addicted to pinning on my 20 boards,2,2,2
6632,99,4,rating,Amazing Love it,2,2,2
6633,99,4,rating,Best app ever Love it,2,2,2
6634,99,4,rating,Good application Thank you,2,2,2
6635,99,4,rating,So helpful Love love it ,2,2,2
6636,99,4,rating,Love it ,2,2,2
6637,99,4,rating,Abdolutely love,2,2,2
6638,99,4,rating,Niceapp Pin pin pin,2,2,2
6639,99,4,rating,I love this app and could not live without it,2,2,2
6640,99,4,rating,Love it I love everything about the pinterest app The only thing it's missing is being able to change the cover photos on the boards,0,0,0
6641,99,4,rating,Awesome Love it from the gate If you're thinking rather you should or not Just do it You shall not be disappointed Big Brian Clearwater FL,2,2,2
6642,99,4,rating,Great sharing Love to be able to search and find exactly what I want Also makes preparing a menu easier It's awesome to have exactly what I have pinned all organized just for me ,2,2,2
6643,99,4,rating,I love it ,2,2,2
6644,99,4,rating,Good Easy to use,2,2,2
6645,99,4,rating,Awesome Love this app Some of the updates are annoying but it's still great,0,0,0
6646,99,4,rating,Jfk702 Great apps to share thought and pic,2,2,2
6647,99,4,rating,One of my favourite if not the favourite social networking sites Use it every day to find and store lots of interesting and lovely things,2,2,2
6648,99,4,rating,Awesomeness GR8 APP ,2,2,2
6649,99,4,rating,Very cool Very awesome I can look how to do my hair and painting nails u should all get this app,2,2,2
6650,99,4,rating,Love it ,2,2,2
6651,99,4,rating,Addicted Excellent place for a little bit of everything ,2,2,2
6652,99,4,rating,Inspirational,2,2,2
6653,99,4,rating,Amazing I love this app I'm addicted Its so fun There's nothing I would change ,0,0,0
6654,99,4,rating,LOVE IT D,2,2,2
6655,99,4,rating,So addictive Love love love ,2,2,2
6656,99,4,rating,Addict I get on pinterest and suddenly an hour has disappeared,2,2,2
6657,99,4,rating,Love Love it ,2,2,2
6658,99,4,rating,Excellent App Love this app ,2,2,2
6659,99,4,rating,Awesome I love pinterest its a place where I can keep all the things I like and are interested in in one place,2,2,2
6660,99,4,rating,I love this app anything u want to see or learn is right here Love the people who post,2,2,2
6661,99,4,rating,Love the info pics and people Love it,2,2,2
6662,99,4,rating,Love it Great app,2,2,2
6663,99,4,rating,Love it I really enjoy spending some time with pinterest I have learned a lot The site gets my creative juices flowing,0,0,0
6664,99,4,rating,Great Great ideas for all kinds of things Check it everyday for new things I wanna make,2,2,2
6665,99,4,rating,Still great as always Love it,2,2,2
6666,99,4,rating,Love this app Sometimes I get lost with time because it is so addicting It is so fun to look at everything and pin your likes or needs to your own boards I also use a lot of the ideas I get from Pinterest in my classroom and I have used DIY ideas for my home ,2,2,2
6667,99,4,rating,I love this app just wish it was available for every site i visited Would recommend,2,2,2
6668,99,4,rating,Amazing Highly addictive ,2,2,2
6669,99,4,rating,Great Love it Addicting to,2,2,2
6670,99,4,rating,Awesome I love this app so much I do wish I could change my board cover and have more categories like on the website,0,0,0
6671,99,4,rating,Love My favorite app,2,2,2
6672,99,4,rating,The best Love this app has everything you need,2,2,2
6673,99,4,rating,I love this app There is so much to see and learn on this app that I just can't get enough of it I could spend hours each day,2,2,2
6674,99,4,rating,Great LOVE LOVE Pinterest,2,2,2
6675,99,4,rating,This app sucks,2,2,2
6676,99,4,rating,Amazing The best app I have ,2,2,2
6677,99,4,rating,Love this app,2,2,2
6678,99,4,rating,Love this app easy to use ,2,2,2
6679,99,4,rating,I'd rather be Pinning It has taken me from that looks coolto LOOK WHAT I MADE ,2,2,2
6680,99,4,rating,No bugs,0,0,0
6681,99,4,rating,Love it it keeps me busy,2,2,2
6682,99,4,rating,Best app ever Use it every day all the time ,2,2,2
6683,99,4,rating,Brilliant ,2,2,2
6684,99,4,rating,Pinterest Love This,2,2,2
6685,99,4,rating,Hai Gold,2,2,2
6686,99,4,rating,Love love love Pinterest ,2,2,2
6687,99,4,rating,Awesome Yes,2,2,2
6688,99,4,rating,Love LOVE this app I could spend hours on this app ,2,2,2
6689,99,4,rating,Good Works great Havent had and problems,0,0,0
6690,99,4,rating,Great app I love being able to use Pinterest on the go,2,2,2
6691,99,4,rating,Super like Luuuuuuuurrrrrve it ,2,2,2
6692,99,4,rating,Love ,2,2,2
6693,99,4,rating,Pin head I'm a pinterest addict and this fills my addiction on the go ,2,2,2
6694,99,4,rating,Pintrest I love tuis app it gives me ideas i would totaly recomend this app,0,0,0
6695,99,4,rating,Great for creatives and multitaskers So many ideas not enough time,2,2,2
6696,99,4,rating,My favorite app ,2,2,2
6697,99,4,rating,I love love love this app ,2,2,2
6698,99,4,rating,Very good Getting better with each update,0,0,0
6699,99,4,rating,i love this app everything you want to see is here,2,2,2
6700,99,4,rating,Best app Cute ideas forever ,2,2,2
6701,99,4,rating,Does what it says it does No complaints here,2,2,2
6702,99,4,rating,Love it So many wonderful ideas ,2,2,2
6703,99,4,rating,Love it Totally addicted ,2,2,2
6704,99,4,rating,Ideas for everything This app is great for artistic projects and other creative tasks,2,2,2
6705,99,4,rating,Awesome app Awesome app I teach and use it for work to find anchor charts and more,2,2,2
6706,99,4,rating,Great app I really love this app Very entertaining and educational,2,2,2
6707,99,4,rating,Fabulous I love having this app It always loads quickly and runs great,0,0,0
6708,99,4,rating,Love this,2,2,2
6709,99,4,rating, Love it,2,2,2
6710,99,4,rating,I love the pinterest app I'm still learning the functions but pleased overall Great app,2,2,2
6711,99,4,rating,Nicee Really nice application I love to use it ,2,2,2
6712,99,4,rating,Great app This is the best Everything works really great I highly recommend this app ,2,2,2
6713,99,4,rating,Love it Amazing app for amazing website Good job ,2,2,2
6714,99,4,rating,Love it Such inspiration Pinterest is highly addictive and dont know that I could survive without it now jk of course But seriously very great app Lots of USEFUL information and creative ideas And to boot its a free app to enjoy endlessly No tech problems Just superb through and through ,0,0,0
6715,99,4,rating,Endless entertainment,2,2,2
6716,99,4,rating,I honestly love everything about this Im very glad it allows me to basically look up how to do pretty much everything It comes in handy ,2,2,2
6717,99,4,rating,Love it So addicting ,2,2,2
6718,99,4,rating,Excellent Love Love Love I have so many new recipes and design ideas Its so fun to see what friends like and pin also,2,2,2
6719,99,4,rating,I actually like the app better than the online site,2,2,2
6720,99,4,rating,Addicted Simply can't stop browsing through before I wind my day ,0,0,0
6721,99,4,rating,Great Very Nice AppsLove it,2,2,2
6722,99,4,rating,Great especially when you are stuck in a boring meeting,2,2,2
6723,99,4,rating,Love It ,2,2,2
6724,99,4,rating,Lovely Funnest and most helpful app ever ,2,2,2
6725,99,4,rating,Love it MAKES MY DAY with all the love ,2,2,2
6726,99,4,rating,Excellent site You can't go wrong here However don't join if you don't have a few hours each day to kill Highly addictive ,2,2,2
6727,99,4,rating,Matters of Interest Simple to use Easy setup,2,2,2
6728,99,4,rating,Galaxy tab 3 Love pinterest app works well have it both on phone and tab,2,2,2
6729,99,4,rating,AWESOME ,2,2,2
6730,99,4,rating,Love it I'm addicted Plus everything I asked to fix has been fixed so thanks for listening to us and making your updates worth it ,0,0,0
6731,99,4,rating,GREAT APP Love this app,2,2,2
6732,99,4,rating,Informative Very Enjoyable ,2,2,2
6733,99,4,rating,Love it Awesome app,2,2,2
6734,99,4,rating,Everything anything and everything enough said ,2,2,2
6735,99,4,rating,AWESOME Never thought I'd be addicted to pinterest,2,2,2
6736,99,4,rating,Excellent Very useful,2,2,2
6737,99,4,rating,Lovelovelove obsessed ,2,2,2
6738,99,4,rating,Awesome app Everyone should use this app ,2,2,2
6739,99,4,rating,Great ap,2,2,2
6740,99,4,rating,Awesome Awesome thanks,2,2,2
6741,99,4,rating,The Best,2,2,2
6742,99,4,rating,Nice Cool,2,2,2
6743,99,4,rating,Love it I love this app It lets me edit my pics anyway I want and share them easily Definitely a 5 star app ,2,2,2
6744,99,4,rating,Super app I really like it,2,2,2
6745,99,4,rating,Excellent Great app I have ever used,2,2,2
6746,99,4,rating,Ayeee This app is awesome,2,2,2
6747,99,4,rating,Really good Glad downloaded,2,2,2
6748,99,4,rating,Perfect Love This So Much ,2,2,2
6749,99,4,rating,Excellent app Best photography app till date ,2,2,2
6750,99,4,rating,p p,2,2,2
6751,99,4,rating,Like it Great app,2,2,2
6752,99,4,rating,Yes Awesome,2,2,2
6753,99,4,rating,Nice I love this aap,2,2,2
6754,99,4,rating,Best Great,2,2,2
6755,99,4,rating,DJ super,2,2,2
6756,99,4,rating,Excellent Love it,2,2,2
6757,99,4,rating,milla super,2,2,2
6758,99,4,rating,Wow Awsome ,2,2,2
6759,99,4,rating,Excellent Cool,2,2,2
6760,99,4,rating,Wow Love this app,2,2,2
6761,99,4,rating,Good Nice edithing photo,2,2,2
6762,99,4,rating,The best yo ',2,2,2
6763,99,4,rating,Straight Straight,2,2,2
6764,99,4,rating,Goood Very good aap,2,2,2
6765,99,4,rating,Nice,2,2,2
6766,99,4,rating,Good I like this app lets u do fun stuff with ur pics,2,2,2
6767,99,4,rating,god good,2,2,2
6768,99,4,rating,Picsart An awesome and Helpful photo editor ,2,2,2
6769,99,4,rating,Niceee It perfects,2,2,2
6770,99,4,rating,Out of words Excellent app out of words just got to say sira ee laata,2,2,2
6771,99,4,rating,Cool This app Is good running my iPhone,2,2,2
6772,99,4,rating,April I really luv diz appgreat effects on ur pic,2,2,2
6773,99,4,rating,Samsung galaxy s duos 2 Excellent app ever Thanks devoloper,2,2,2
6774,99,4,rating,Wow Owsum app,2,2,2
6775,99,4,rating,Super Gd apps,2,2,2
6776,99,4,rating,Nice Nice must try,2,2,2
6777,99,4,rating, Lovely Im creazy abt dis apps So many edditng apps here but this is only one,2,2,2
6778,99,4,rating,Amazing Fantastic editor ,2,2,2
6779,99,4,rating,Useful app I love this app ,2,2,2
6780,99,4,rating,On point iteedoe,2,2,2
6781,99,4,rating,v awesome app,2,2,2
6782,99,4,rating,It's really good I love it ,2,2,2
6783,99,4,rating,The Best I absolutely love the app I use it all the time I recommend this to anyone ,2,2,2
6784,99,4,rating,Exellent Nice t use and its very easy,2,2,2
6785,99,4,rating,Good app I love this app its awesome,2,2,2
6786,99,4,rating,Luvvvvvv it OMG I LOVE IT LOVE LOV LO L LU LUV LUV I LUV IT,2,2,2
6787,99,4,rating,2 thumbs up Good,2,2,2
6788,99,4,rating,A really Good app,2,2,2
6789,99,4,rating,Very good ,2,2,2
6790,99,4,rating,This is awesome,2,2,2
6791,99,4,rating,Amazing It's an awesome app I say you all download it,2,2,2
6792,99,4,rating,Kiran Best photo editor app,2,2,2
6793,99,4,rating,A Awesome,2,2,2
6794,99,4,rating,Cool Fantastic,2,2,2
6795,99,4,rating,Samsung galaxy s4 Awesome,2,2,2
6796,99,4,rating,Photo photo photo Love them photos,2,2,2
6797,99,4,rating,jst osm really awsm app jst love diz,2,2,2
6798,99,4,rating,galaxy pocket excellent application allover,2,2,2
6799,99,4,rating,Nothing I Wanna Try This,2,2,2
6800,99,4,rating,great needs more features and hope u will advance to videos,0,0,0
6801,99,4,rating,Editing I love it,2,2,2
6802,99,4,rating,Superb Best app I had ever Seen,2,2,2
6803,99,4,rating,gud fine,2,2,2
6804,99,4,rating,Gd Nice,2,2,2
6805,99,4,rating,Done Best Photoshop I have ever used,2,2,2
6806,99,4,rating, I love it It's so easy to work with ,2,2,2
6807,99,4,rating,Excellent App Excellent App you dont need anything else,2,2,2
6808,99,4,rating,I love where are the colors of the textfonts they disappeared,2,2,2
6809,99,4,rating,Cool I like it Just a bit slow,0,0,0
6810,99,4,rating,I love this because it's a fun way to express yourself D ,2,2,2
6811,99,4,rating,V Good nd interesting Application for all V Interesting,2,2,2
6812,99,4,rating,Awesome Great achievement,2,2,2
6813,99,4,rating,Excellent But need to add some more features,0,0,0
6814,99,4,rating,It sucks I was trying to do something so simple and I cant figure out anything Have no idea how the other ratings are so good,2,2,2
6815,99,4,rating,PicsArt This is my favorite editing app And it's free Runs super smooth on my Galaxy III Keep up the great work Now using on my Nexus 5 still awesome ,2,2,2
6816,99,4,rating,Luv it Great,2,2,2
6817,99,4,rating, cool,2,2,2
6818,99,4,rating,Obviously it's good if I gave it 5 starts I use this app to edit all my pictures I love this app so much ,2,2,2
6819,99,4,rating,Udayani I love this app,2,2,2
6820,99,4,rating,I like it This app is so amazing,2,2,2
6821,99,4,rating,I used this app on my lil brother's phone and I loved it I just installed it so if it suits me too I would be back to crown it up to five stars A ,0,0,0
6822,99,4,rating,Cool ,2,2,2
6823,99,4,rating,Best app so far I love that u can edit and make it ur own that's cool,2,2,2
6824,99,4,rating,Awesome app Works perfectly for all of my pictures ,2,2,2
6825,99,4,rating,AWESOME and amazing It's so cool I LOVE it ,2,2,2
6826,99,4,rating,Must download Easy good,2,2,2
6827,99,4,rating,l love it its better then others,2,2,2
6828,99,4,rating,Awesome Lv ths app,2,2,2
6829,99,4,rating,I like it It's an wonderful software mindblowingI just love to use it very uivery muchjust like it,0,0,0
6830,99,4,rating, Awesome,2,2,2
6831,99,4,rating,love I know the hype is with the instagram release but this feature rich app blows it out of the water,0,0,0
6832,99,4,rating,Satisfactory I think its better than other pics edit app Thumbs up guys,2,2,2
6833,99,4,rating,I believe pics art gives you the opportunity t adventurer It's good,2,2,2
6834,99,4,rating,luv it simple and fast but pls add more clip art and so sticker,2,2,2
6835,99,4,rating,Good N,2,2,2
6836,99,4,rating,AWESOME Great editing photo apk,2,2,2
6837,99,4,rating,Sweeeet The best picture editor I have got,2,2,2
6838,99,4,rating,Long time I've had this for a long time and I always go back to using it It has most of ur basics,0,0,0
6839,99,4,rating,A good app It's a good app but needs improvement,2,2,2
6840,99,4,rating,Its superb Amazing app,2,2,2
6841,99,4,rating,Fab Gd,2,2,2
6842,99,4,rating,Good apps Ok,2,2,2
6843,99,4,rating,So freaking awsom Best app i aver had,2,2,2
6844,99,4,rating,Wawwww Nice,2,2,2
6845,99,4,rating,Good Amazing,2,2,2
6846,99,4,rating,Exclusive Awesome app experience,0,0,0
6847,99,4,rating,i think best gud,2,2,2
6848,99,4,rating,Supern Suppppppppppppper,2,2,2
6849,99,4,rating,Ok laa Ok laaa,2,2,2
6850,99,4,rating,I jux can't stop using this app Excellently perfect,0,0,0
6851,99,4,rating,Excellent work The best App in category by far You can do almost everything Congratulations Devs,2,2,2
6852,99,4,rating,Amazing Nice,2,2,2
6853,99,4,rating,Ganesh lg p350 Great app,2,2,2
6854,99,4,rating,Wonderful Just like original Really Greatest experiencedday by day excellent,0,0,0
6855,99,4,rating,Maricela loves I like this app Love mah bad,2,2,2
6856,99,4,rating,Fantastic Good programme,2,2,2
6857,99,4,rating,Best gr8 Like it nice good job plz add more frame for free pack,2,2,2
6858,99,4,rating,love It I Love This App,2,2,2
6859,99,4,rating,Good job Good app,2,2,2
6860,99,4,rating,Wow Factor Initially I did not set my eyes on this wonderful app however the other day I tried my hand at this app by chance to juggle and the experience was amazing I am now addicted to your app Keep improving and keep on improving Bravo,0,0,0
6861,99,4,rating,Amazing One of the best photo editor loved it 3,2,2,2
6862,99,4,rating,Excellent Good aap for nice creativity m using always for my good photos,2,2,2
6863,99,4,rating,Excellent Its nice easy to use,2,2,2
6864,99,4,rating,Awesome Simply superb good wok,2,2,2
6865,99,4,rating,Hmm Nice app,2,2,2
6866,99,4,rating,Best one yet Love this app Haven't found one better and I've looked ,2,2,2
6867,99,4,rating,My favourite This is the best photo app ,2,2,2
6868,99,4,rating,Excellent Loved,2,2,2
6869,99,4,rating,Jude Its gd app,2,2,2
6870,99,4,rating,4 not bad,2,2,2
6871,99,4,rating,I love this Very good game,2,2,2
6872,99,4,rating,very good i love mariah carey,2,2,2
6873,99,4,rating,Awesome Best photo editior i ever use,2,2,2
6874,99,4,rating,Awesome Its totally worth downloading it,2,2,2
6875,99,4,rating,sick app i jst luv this app,2,2,2
6876,99,4,rating,Nice app Worth downloading,2,2,2
6877,99,4,rating,143 Wow nice sachin,2,2,2
6878,99,4,rating,Photoshop Ok,2,2,2
6879,99,4,rating,Good Exllent,2,2,2
6880,99,4,rating,Top Nice,2,2,2
6881,99,4,rating,Exelente Thanks again,2,2,2
6882,99,4,rating,Awesome Nice appl 4 every one ,2,2,2
